"OTU","Genus","Phylum","p_value","p_adj_BH","control","Asthma","in_top_panel"
"RSV_genus828","Ochrobactrum","Proteobacteria",4.96050791651987e-05,5.86113638977457e-05,-0.243094429597696,-0.238151929942957,FALSE
"RSV_genus829","Paenochrobactrum","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus832","Ancalomicrobium","Proteobacteria",1.74584870779446e-05,4.57556527101212e-05,-0.25401179868196,-0.238661477289881,FALSE
"RSV_genus833","Devosia","Proteobacteria",2.14016435533051e-05,4.57556527101212e-05,-0.23637185955075,-0.216076545687338,FALSE
"RSV_genus834","Hyphomicrobium","Proteobacteria",3.63778645901215e-06,4.57556527101212e-05,-0.232800144377621,-0.1969319499023,FALSE
"RSV_genus836","Pedomicrobium","Proteobacteria",3.7829127810528e-05,4.83380847400307e-05,-0.242455601945173,-0.237650789921237,FALSE
"RSV_genus837","Pelagibacterium","Proteobacteria",3.24329124590413e-05,4.57556527101212e-05,-0.251286859924438,-0.242530648090362,FALSE
"RSV_genus838","Rhodomicrobium","Proteobacteria",1.19996715596233e-05,4.57556527101212e-05,-0.250086286604417,-0.230371121334204,FALSE
"RSV_genus839","Rhodoplanes","Proteobacteria",3.44595151375952e-05,4.6819484530566e-05,-0.240822653988736,-0.224777627471558,FALSE
"RSV_genus840","Vasilyevaea","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus845","Meganema","Proteobacteria",3.13762569182396e-05,4.57556527101212e-05,-0.253611721373632,-0.242530648090362,FALSE
"RSV_genus846","Methylobacterium","Proteobacteria",8.20024918216116e-06,4.57556527101212e-05,-0.134589669900325,-0.11531541978106,FALSE
"RSV_genus847","Microvirga","Proteobacteria",4.51189467093937e-05,5.42890069508291e-05,-0.244073693471824,-0.242530648090362,FALSE
"RSV_genus849","Hansschlegelia","Proteobacteria",2.92612225229664e-05,4.57556527101212e-05,-0.250024897455419,-0.242530648090362,FALSE
"RSV_genus851","Pleomorphomonas","Proteobacteria",4.21237028249144e-05,5.14257656897384e-05,-0.2486827247413,-0.242530648090362,FALSE
"RSV_genus853","Aliihoeflea","Proteobacteria",1.47194181139184e-05,4.57556527101212e-05,-0.247403972668473,-0.231463916150005,FALSE
"RSV_genus854","Aminobacter","Proteobacteria",2.24254300397288e-05,4.57556527101212e-05,-0.24758721151137,-0.228360547965312,FALSE
"RSV_genus855","Aquamicrobium","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus856","Mesorhizobium","Proteobacteria",1.28654495937767e-05,4.57556527101212e-05,-0.246927342740211,-0.223001098691923,FALSE
"RSV_genus858","Nitratireductor","Proteobacteria",1.86209944563849e-05,4.57556527101212e-05,-0.25401179868196,-0.240176167841705,FALSE
"RSV_genus859","Phyllobacterium","Proteobacteria",2.49925919414538e-05,4.57556527101212e-05,-0.250515922462676,-0.240176167841705,FALSE
"RSV_genus860","Pseudahrensia","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus861","Ensifer","Proteobacteria",3.42957237011815e-05,4.6819484530566e-05,-0.252064563601582,-0.242530648090362,FALSE
"RSV_genus863","Neorhizobium","Proteobacteria",1.28702103156873e-05,4.57556527101212e-05,-0.231851664517178,-0.205447395287896,FALSE
"RSV_genus864","Rhizobium","Proteobacteria",5.51827282334939e-05,6.47039280016059e-05,-0.224257506327313,-0.205293999366707,FALSE
"RSV_genus865","Shinella","Proteobacteria",3.97193780550562e-05,4.96492225688202e-05,-0.24812740451715,-0.238529961575614,FALSE
"RSV_genus866","Agaricicola","Proteobacteria",2.43421649669385e-05,4.57556527101212e-05,-0.246661098007763,-0.239265330547934,FALSE
"RSV_genus867","Alsobacter","Proteobacteria",1.72999740350429e-05,4.57556527101212e-05,-0.25401179868196,-0.239265330547934,FALSE
"RSV_genus868","Bauldia","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus869","Candidatus Liberibacter","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus870","Phreatobacter","Proteobacteria",7.20782918012085e-05,8.31010174291113e-05,-0.238440513126388,-0.234401596022162,FALSE
"RSV_genus871","Rhizomicrobium","Proteobacteria",1.24807369082673e-05,4.57556527101212e-05,-0.250296969142109,-0.224567449020284,FALSE
"RSV_genus872","Afifella","Proteobacteria",3.21528122189619e-05,4.57556527101212e-05,-0.253359300696079,-0.242530648090362,FALSE
"RSV_genus873","Methyloligella","Proteobacteria",1.74584870779446e-05,4.57556527101212e-05,-0.25401179868196,-0.234468144948336,FALSE
"RSV_genus875","Parvibaculum","Proteobacteria",1.76344495824263e-05,4.57556527101212e-05,-0.25401179868196,-0.240176167841705,FALSE
"RSV_genus876","Aquabacter","Proteobacteria",2.35210823921974e-05,4.57556527101212e-05,-0.25125640501307,-0.238807634497647,FALSE
"RSV_genus877","Labrys","Proteobacteria",1.97779693242866e-05,4.57556527101212e-05,-0.253611721373632,-0.233942946025955,FALSE
"RSV_genus879","Pseudolabrys","Proteobacteria",4.92126255369459e-06,4.57556527101212e-05,-0.235813032464124,-0.19335333229582,FALSE
"RSV_genus880","Pseudoxanthobacter","Proteobacteria",3.12707460973255e-05,4.57556527101212e-05,-0.252179883925444,-0.242530648090362,FALSE
"RSV_genus881","Starkeya","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus882","Variibacter","Proteobacteria",1.15706987066766e-05,4.57556527101212e-05,-0.245769671929782,-0.212015343165979,FALSE
"RSV_genus883","Xanthobacter","Proteobacteria",3.21528122189619e-05,4.57556527101212e-05,-0.25265944177493,-0.242530648090362,FALSE
"RSV_genus884","Amaricoccus","Proteobacteria",3.24214345591428e-05,4.57556527101212e-05,-0.252006943789049,-0.242530648090362,FALSE
"RSV_genus885","Defluviimonas","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus886","Falsirhodobacter","Proteobacteria",3.24214345591428e-05,4.57556527101212e-05,-0.251799363856363,-0.242530648090362,FALSE
"RSV_genus887","Gemmobacter","Proteobacteria",1.03447086203946e-05,4.57556527101212e-05,-0.252212220232357,-0.230482168219059,FALSE
"RSV_genus888","Haematobacter","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus889","Maribius","Proteobacteria",1.72999740350429e-05,4.57556527101212e-05,-0.25401179868196,-0.233918383433298,FALSE
"RSV_genus890","Marivita","Proteobacteria",3.23984903354664e-05,4.57556527101212e-05,-0.253506957326854,-0.242530648090362,FALSE
"RSV_genus892","Nesiotobacter","Proteobacteria",3.0956232765529e-05,4.57556527101212e-05,-0.253506957326854,-0.242530648090362,FALSE
"RSV_genus893","Paenirhodobacter","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus894","Palleronia","Proteobacteria",1.72905069938835e-05,4.57556527101212e-05,-0.25401179868196,-0.237338475004184,FALSE
"RSV_genus895","Paracocccus","Proteobacteria",1.33721392432738e-05,4.57556527101212e-05,-0.177008849374243,-0.154718382149032,FALSE
"RSV_genus896","Profundibacterium","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus897","Rhodobacter","Proteobacteria",9.2960896469198e-05,0.000105290217245042,-0.238494509427078,-0.235378982242108,FALSE
"RSV_genus898","Rubellimicrobium","Proteobacteria",1.18425540653328e-05,4.57556527101212e-05,-0.238763616341889,-0.218909170059569,FALSE
"RSV_genus899","Ruegeria","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus900","Tabrizicola","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus902","Acetobacter","Proteobacteria",2.89298886617454e-05,4.57556527101212e-05,-0.250456250396414,-0.238529961575614,FALSE
"RSV_genus903","Acidicaldus","Proteobacteria",1.78901549471016e-05,4.57556527101212e-05,-0.252480592338409,-0.234718006029118,FALSE
"RSV_genus904","Acidiphilium","Proteobacteria",3.24214345591428e-05,4.57556527101212e-05,-0.253025618710692,-0.242530648090362,FALSE
"RSV_genus905","Acidisoma","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus906","Acidocella","Proteobacteria",0.000138517998264878,0.000155249556708022,-0.218179110295036,-0.221009783111534,FALSE
"RSV_genus907","Asaia","Proteobacteria",2.37633171975679e-05,4.57556527101212e-05,-0.252839593356079,-0.24070897350282,FALSE
"RSV_genus908","Belnapia","Proteobacteria",3.1148996870862e-05,4.57556527101212e-05,-0.253211644065304,-0.242530648090362,FALSE
"RSV_genus909","Craurococcus","Proteobacteria",2.72578232341496e-05,4.57556527101212e-05,-0.252854459340974,-0.24070897350282,FALSE
"RSV_genus910","Gluconacetobacter","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus911","Gluconobacter","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus913","Paracraurococcus","Proteobacteria",1.72905069938835e-05,4.57556527101212e-05,-0.25401179868196,-0.236055938911443,FALSE
"RSV_genus914","Roseococcus","Proteobacteria",1.39594441277215e-05,4.57556527101212e-05,-0.252854459340974,-0.234637936973934,FALSE
"RSV_genus915","Roseomonas","Proteobacteria",4.15412320101065e-06,4.57556527101212e-05,-0.245897982339653,-0.21653380906746,FALSE
"RSV_genus916","Saccharibacter","Proteobacteria",3.23125868107849e-05,4.57556527101212e-05,-0.253173275341467,-0.242530648090362,FALSE
"RSV_genus917","Stella","Proteobacteria",1.72905069938835e-05,4.57556527101212e-05,-0.25401179868196,-0.236603106031864,FALSE
"RSV_genus925","AEGEAN-169 marine group","Proteobacteria",2.86072172550003e-05,4.57556527101212e-05,-0.252854459340974,-0.242530648090362,FALSE
"RSV_genus926","Azospirillum","Proteobacteria",2.69721757939606e-05,4.57556527101212e-05,-0.249391078072064,-0.236910850299277,FALSE
"RSV_genus927","Defluviicoccus","Proteobacteria",3.24271730266264e-05,4.57556527101212e-05,-0.253506957326854,-0.242530648090362,FALSE
"RSV_genus928","Dongia","Proteobacteria",1.2192647826998e-05,4.57556527101212e-05,-0.251672670144621,-0.226052651663894,FALSE
"RSV_genus929","Magnetospirillum","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus930","Marispirillum","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus932","Skermanella","Proteobacteria",1.29945806899464e-05,4.57556527101212e-05,-0.251714603328169,-0.228953794792393,FALSE
"RSV_genus933","Telmatospirillum","Proteobacteria",3.0770062053753e-05,4.57556527101212e-05,-0.253611721373632,-0.242530648090362,FALSE
"RSV_genus934","Thalassospira","Proteobacteria",3.23297501854316e-05,4.57556527101212e-05,-0.249186438186932,-0.236154787033963,FALSE
"RSV_genus935","Candidatus Alysiosphaera","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus936","Geminicoccus","Proteobacteria",3.24673693256515e-05,4.57556527101212e-05,-0.252091551209795,-0.242530648090362,FALSE
"RSV_genus938","Reyranella","Proteobacteria",6.55307864500295e-06,4.57556527101212e-05,-0.240260072216942,-0.213504260083776,FALSE
"RSV_genus940","Wolbachia","Proteobacteria",0.000135422228129134,0.000152133236489656,-0.21101117371936,-0.200443704918855,FALSE
"RSV_genus946","Rickettsia","Proteobacteria",1.831197615613e-05,4.57556527101212e-05,-0.25401179868196,-0.241087005135476,FALSE
"RSV_genus947","Candidatus Captivus","Proteobacteria",3.67737960178741e-05,4.79166914575817e-05,-0.251868279369706,-0.240415749388083,FALSE
"RSV_genus948","Candidatus Hepatincola","Proteobacteria",6.89855625608159e-05,7.982142430598e-05,-0.237133717117168,-0.229965809776117,FALSE
"RSV_genus949","Candidatus Odyssella","Proteobacteria",4.48761459284085e-05,5.41318510261427e-05,-0.250810348595749,-0.242530648090362,FALSE
"RSV_genus957","Altererythrobacter","Proteobacteria",1.86040731133798e-05,4.57556527101212e-05,-0.238969043229624,-0.223857655646453,FALSE
"RSV_genus958","Erythrobacter","Proteobacteria",1.74839772401536e-05,4.57556527101212e-05,-0.245382822723983,-0.229383287766758,FALSE
"RSV_genus960","Porphyrobacter","Proteobacteria",0.000239382374538777,0.000264651302207807,-0.206651084522728,-0.217698460865345,FALSE
"RSV_genus964","Blastomonas","Proteobacteria",8.16376151161298e-05,9.32311225882429e-05,-0.0572626850806632,-0.0123617190775255,FALSE
"RSV_genus966","Novosphingobium","Proteobacteria",2.33693045398715e-05,4.57556527101212e-05,-0.213363782847853,-0.210684963166566,FALSE
"RSV_genus967","Polymorphobacter","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus968","Sandaracinobacter","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus969","Sphingobium","Proteobacteria",0.000109982681964367,0.000123987486093007,-0.193178297214732,-0.198532641846281,FALSE
"RSV_genus970","Sphingomicrobium","Proteobacteria",3.69878023442277e-05,4.79166914575817e-05,-0.2477811149094,-0.242530648090362,FALSE
"RSV_genus971","Sphingomonas","Proteobacteria",2.61977350867085e-05,4.57556527101212e-05,-0.137865626440926,-0.107596184018748,FALSE
"RSV_genus972","Sphingopyxis","Proteobacteria",3.67350122955135e-05,4.79166914575817e-05,-0.242086776896629,-0.23189414553455,FALSE
"RSV_genus973","Sphingorhabdus","Proteobacteria",1.82023278597448e-05,4.57556527101212e-05,-0.25401179868196,-0.236207146966351,FALSE
"RSV_genus974","Zymomonas","Proteobacteria",3.31404107109462e-05,4.60814068242984e-05,-0.252520777355586,-0.24070897350282,FALSE
"RSV_genus976","Achromobacter","Proteobacteria",2.6875993827238e-05,4.57556527101212e-05,-0.25401179868196,-0.238249312297955,FALSE
"RSV_genus977","Advenella","Proteobacteria",1.83319796934939e-05,4.57556527101212e-05,-0.25401179868196,-0.237750639996109,FALSE
"RSV_genus978","Alcaligenes","Proteobacteria",3.10442124200426e-05,4.57556527101212e-05,-0.252650666264522,-0.242530648090362,FALSE
"RSV_genus979","Bordetella","Proteobacteria",2.21642004716246e-05,4.57556527101212e-05,-0.241377025798503,-0.222785171058513,FALSE
"RSV_genus980","Castellaniella","Proteobacteria",7.01452315123918e-05,8.10655024148482e-05,-0.207232318574269,-0.202740964473228,FALSE
"RSV_genus981","GKS98 freshwater group","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus982","Kerstersia","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus983","MWH-UniP1 aquatic group","Proteobacteria",3.13595748557647e-05,4.57556527101212e-05,-0.252886145931283,-0.242530648090362,FALSE
"RSV_genus985","Oligella","Proteobacteria",2.02200754558303e-05,4.57556527101212e-05,-0.25401179868196,-0.239379668756856,FALSE
"RSV_genus986","Parapusillimonas","Proteobacteria",2.46896854573857e-05,4.57556527101212e-05,-0.248492020998348,-0.236330255355415,FALSE
"RSV_genus987","Parasutterella","Proteobacteria",8.43642898264184e-05,9.62311343764702e-05,-0.215920349716714,-0.195622749419204,FALSE
"RSV_genus988","Pelistega","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus989","Pusillimonas","Proteobacteria",2.88887235774078e-05,4.57556527101212e-05,-0.252095305532322,-0.242530648090362,FALSE
"RSV_genus990","Sutterella","Proteobacteria",2.47074063782696e-05,4.57556527101212e-05,-0.22798126646511,-0.201772430747435,FALSE
"RSV_genus991","Burkholderia","Proteobacteria",2.27770261491356e-06,4.57556527101212e-05,-0.0786034774906798,-0.0239773609029372,FALSE
"RSV_genus992","Cupriavidus","Proteobacteria",2.71364367456458e-05,4.57556527101212e-05,-0.22040577064449,-0.20295071765644,FALSE
"RSV_genus993","Lautropia","Proteobacteria",0.245592745851093,0.250790475922015,2.80816986980185,2.67324848157902,FALSE
"RSV_genus994","Limnobacter","Proteobacteria",3.19937884028897e-05,4.57556527101212e-05,-0.253025618710692,-0.242530648090362,FALSE
"RSV_genus996","Pandoraea","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus997","Polynucleobacter","Proteobacteria",3.48814752128814e-05,4.70120441067466e-05,-0.247699209432475,-0.237528463478312,FALSE
"RSV_genus998","Ralstonia","Proteobacteria",0.0275215350874959,0.0287427287439757,0.845971687885667,0.92329218525692,FALSE
"RSV_genus999","Thiomonas","Proteobacteria",3.16892075067907e-05,4.57556527101212e-05,-0.252717061587462,-0.242530648090362,FALSE
"RSV_genus1000","Acidovorax","Proteobacteria",3.07318650939427e-05,4.57556527101212e-05,-0.253611721373632,-0.242530648090362,FALSE
"RSV_genus1001","Albidiferax","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus1002","Aquabacterium","Proteobacteria",2.51859567042339e-05,4.57556527101212e-05,-0.217438683625875,-0.190141478894855,FALSE
"RSV_genus1003","Azohydromonas","Proteobacteria",2.8668413505445e-05,4.57556527101212e-05,-0.252310113017553,-0.242530648090362,FALSE
"RSV_genus1004","Brachymonas","Proteobacteria",4.57512985994205e-05,5.48421585946808e-05,-0.245611856308237,-0.242530648090362,FALSE
"RSV_genus1005","Caenimonas","Proteobacteria",1.05574336848362e-05,4.57556527101212e-05,-0.251605880915682,-0.219936101361499,FALSE
"RSV_genus1006","Comamonas","Proteobacteria",8.15688079729424e-05,9.32311225882429e-05,-0.226461548187797,-0.230766383470267,FALSE
"RSV_genus1007","Curvibacter","Proteobacteria",4.72016565523685e-06,4.57556527101212e-05,0.376830856477089,0.502759025713678,FALSE
"RSV_genus1008","Delftia","Proteobacteria",1.03601812343777e-05,4.57556527101212e-05,-0.245482240918977,-0.21830512308729,FALSE
"RSV_genus1009","Diaphorobacter","Proteobacteria",3.0770062053753e-05,4.57556527101212e-05,-0.2518381979682,-0.242530648090362,FALSE
"RSV_genus1010","Extensimonas","Proteobacteria",7.39236734807438e-05,8.51269032325988e-05,-0.224825955996119,-0.222518249075647,FALSE
"RSV_genus1011","Hydrogenophaga","Proteobacteria",4.5009140868724e-05,5.42244955534565e-05,-0.248729241527987,-0.242530648090362,FALSE
"RSV_genus1012","Inhella","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus1013","Kinneretia","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus1014","Lampropedia","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus1015","Limnohabitans","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus1017","Ottowia","Proteobacteria",0.000730993036724902,0.000797973167918021,0.357526717081754,0.36583959285272,FALSE
"RSV_genus1018","Pelomonas","Proteobacteria",2.72140647413372e-05,4.57556527101212e-05,-0.110762466713683,-0.0709863174499002,FALSE
"RSV_genus1019","Piscinibacter","Proteobacteria",4.14737356557828e-05,5.09836368252616e-05,-0.245835325509458,-0.242530648090362,FALSE
"RSV_genus1020","Pseudacidovorax","Proteobacteria",3.23984903354664e-05,4.57556527101212e-05,-0.252839593356079,-0.242530648090362,FALSE
"RSV_genus1021","Pseudorhodoferax","Proteobacteria",2.83990656903133e-05,4.57556527101212e-05,-0.253211644065304,-0.242530648090362,FALSE
"RSV_genus1022","Ramlibacter","Proteobacteria",2.12667555383334e-05,4.57556527101212e-05,-0.251169161376705,-0.239798136209048,FALSE
"RSV_genus1023","Rhizobacter","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus1024","Rhodoferax","Proteobacteria",2.93916269172347e-05,4.57556527101212e-05,-0.251388562876758,-0.242530648090362,FALSE
"RSV_genus1025","Roseateles","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus1026","Rubrivivax","Proteobacteria",1.82023278597448e-05,4.57556527101212e-05,-0.25401179868196,-0.237241092649186,FALSE
"RSV_genus1027","Schlegelella","Proteobacteria",1.95745811599042e-05,4.57556527101212e-05,-0.244600341453225,-0.229566000043953,FALSE
"RSV_genus1028","Simplicispira","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus1029","Tepidicella","Proteobacteria",3.82431455011914e-05,4.85587308008548e-05,-0.24978497680614,-0.242530648090362,FALSE
"RSV_genus1030","Tepidimonas","Proteobacteria",8.47200237156726e-05,9.65228133242315e-05,-0.227902041767076,-0.235173983229655,FALSE
"RSV_genus1031","Variovorax","Proteobacteria",2.55769636873651e-05,4.57556527101212e-05,-0.251047159766953,-0.236075122616333,FALSE
"RSV_genus1032","Xenophilus","Proteobacteria",1.01626501602298e-05,4.57556527101212e-05,-0.203891951507726,-0.18229011003338,FALSE
"RSV_genus1033","Xylophilus","Proteobacteria",3.3558874726588e-05,4.62878329054906e-05,-0.250317326369883,-0.242530648090362,FALSE
"RSV_genus1035","Actimicrobium","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus1036","Duganella","Proteobacteria",2.92248079598025e-05,4.57556527101212e-05,-0.250331380474919,-0.239798136209048,FALSE
"RSV_genus1037","Herbaspirillum","Proteobacteria",3.95804502655344e-05,4.95397334711293e-05,-0.244356365118593,-0.239265330547934,FALSE
"RSV_genus1038","Herminiimonas","Proteobacteria",3.14597937909222e-05,4.57556527101212e-05,-0.251145751359866,-0.242530648090362,FALSE
"RSV_genus1039","Janthinobacterium","Proteobacteria",9.27743003822412e-05,0.000105202350022165,-0.233760134427282,-0.225919993516199,FALSE
"RSV_genus1040","Massilia","Proteobacteria",4.24856630625796e-05,5.1765990979027e-05,-0.21037275987402,-0.196503645783564,FALSE
"RSV_genus1042","Noviherbaspirillum","Proteobacteria",3.12707460973255e-05,4.57556527101212e-05,-0.251963722386917,-0.242530648090362,FALSE
"RSV_genus1043","Oxalicibacterium","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
"RSV_genus1044","Pseudoduganella","Proteobacteria",3.26228560568804e-05,4.57556527101212e-05,-0.25054841741305,-0.242530648090362,FALSE
"RSV_genus1045","Undibacterium","Proteobacteria",4.40936525232552e-05,5.33881740087092e-05,-0.247668736954991,-0.242530648090362,FALSE
"RSV_genus1047","Hydrogenophilus","Proteobacteria",2.32602672925468e-05,4.57556527101212e-05,-0.251088939907398,-0.236378044638162,FALSE
"RSV_genus1049","Tepidiphilus","Proteobacteria",1.18293668881482e-05,4.57556527101212e-05,-0.241776812893869,-0.228835140408429,FALSE
"RSV_genus1050","Methylobacillus","Proteobacteria",0.000134713737696555,0.00015151370265405,-0.20862648178126,-0.201238575447384,FALSE
"RSV_genus1051","Methylophilus","Proteobacteria",2.37334417156364e-05,4.57556527101212e-05,-0.237681820325559,-0.23005989610993,FALSE
"RSV_genus1054","Alysiella","Proteobacteria",0.841662236772802,0.845165513512751,0.491283226058657,0.344631499602086,FALSE
"RSV_genus1055","Aquaspirillum","Proteobacteria",3.20051224196789e-05,4.57556527101212e-05,-0.25286995810806,-0.242530648090362,FALSE
"RSV_genus1056","Aquitalea","Proteobacteria",2.85919376071398e-05,4.57556527101212e-05,-0.253106880018526,-0.238807634497647,FALSE
"RSV_genus1057","Bergeriella","Proteobacteria",1.38645657650743e-05,4.57556527101212e-05,-0.249321020228995,-0.227397350739153,FALSE
"RSV_genus1058","Conchiformibius","Proteobacteria",7.89916035755733e-06,4.57556527101212e-05,-0.205834661553284,-0.163536968995394,FALSE
"RSV_genus1059","Deefgea","Proteobacteria",1.44086895449192e-05,4.57556527101212e-05,-0.245879009261955,-0.222689674130995,FALSE
"RSV_genus1060","Eikenella","Proteobacteria",0.0178327150181256,0.0187049673831426,1.00794292942497,1.05224940215403,FALSE
"RSV_genus1061","Kingella","Proteobacteria",0.811503185187514,0.816580368827894,2.52793432849566,2.51897215163099,FALSE
"RSV_genus1063","Neisseria","Proteobacteria",0.00587694110711937,0.00625965581497814,6.07733672418102,5.79561142763004,TRUE
"RSV_genus1064","Simonsiella","Proteobacteria",0.00996871120331152,0.0105712157265886,0.060471329813369,0.00155967650241192,FALSE
"RSV_genus1065","Snodgrassella","Proteobacteria",3.21528122189619e-05,4.57556527101212e-05,-0.252854459340974,-0.242530648090362,FALSE
"RSV_genus1066","Vitreoscilla","Proteobacteria",1.86209944563849e-05,4.57556527101212e-05,-0.25401179868196,-0.237264770054577,FALSE
"RSV_genus1067","Vogesella","Proteobacteria",2.83687255252291e-05,4.57556527101212e-05,-0.25401179868196,-0.242530648090362,FALSE
