"OTU","Genus","Phylum","p_value","p_adj_BH","control","Stroke","in_top_panel"
"RSV_genus1093","Desulfovermiculus","Proteobacteria",8.3864354476651e-05,0.000121708086062777,-0.252559146079424,-0.224222078869373,FALSE
"RSV_genus1095","Desulfomicrobium","Proteobacteria",0.000391786948663652,0.000438093169710804,-0.00114105907986494,0.0188162771593079,FALSE
"RSV_genus1096","Bilophila","Proteobacteria",0.00023142227122969,0.000264286972469409,-0.183222131574753,-0.134871650451799,FALSE
"RSV_genus1097","Desulfovibrio","Proteobacteria",0.00039667994142271,0.000443051091982541,0.0321666513478535,0.0807657228704394,FALSE
"RSV_genus1109","Haliangium","Proteobacteria",8.45756012379206e-06,0.000121708086062777,-0.251031784814737,-0.0867873926116134,FALSE
"RSV_genus1111","Corallococcus","Proteobacteria",1.67082314136447e-05,0.000121708086062777,-0.25401179868196,-0.179307554882882,FALSE
"RSV_genus1115","Nannocystis","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1117","Phaselicystis","Proteobacteria",0.000111783516410028,0.000139009140896491,-0.248562896856306,-0.224222078869373,FALSE
"RSV_genus1118","Byssovorax","Proteobacteria",7.84160829253661e-05,0.000121708086062777,-0.252717061587462,-0.224222078869373,FALSE
"RSV_genus1120","Sorangium","Proteobacteria",1.9579659030391e-05,0.000121708086062777,-0.247987312925116,-0.174041311338903,FALSE
"RSV_genus1122","Sandaracinus","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1128","Desulfomonile","Proteobacteria",7.89122822588745e-05,0.000121708086062777,-0.253303164250403,-0.224222078869373,FALSE
"RSV_genus1130","Desulfovirga","Proteobacteria",7.89122822588745e-05,0.000121708086062777,-0.253359300696079,-0.224222078869373,FALSE
"RSV_genus1131","Syntrophobacter","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1132","Arcobacter","Proteobacteria",0.000112419055939115,0.00013944008866484,-0.245918787939473,-0.224222078869373,FALSE
"RSV_genus1133","Campylobacter","Proteobacteria",0.00359443129660309,0.00386691884194201,5.23548804694351,4.86828800757673,FALSE
"RSV_genus1134","Sulfurospirillum","Proteobacteria",8.67661567085084e-05,0.000121708086062777,-0.251134115671662,-0.224222078869373,FALSE
"RSV_genus1135","Helicobacter","Proteobacteria",8.22106524361209e-05,0.000121708086062777,-0.252668433986361,-0.224222078869373,FALSE
"RSV_genus1137","Rs-M59 termite group","Proteobacteria",0.000375641331985839,0.00042101496558227,-0.180286746871481,-0.182909365619553,FALSE
"RSV_genus1138","Sulfuricurvum","Proteobacteria",7.7759071113139e-05,0.000121708086062777,-0.253211644065304,-0.224222078869373,FALSE
"RSV_genus1139","Wolinella","Proteobacteria",0.0448129195883531,0.0468013716480095,-0.0158898391605269,-0.164251860725422,FALSE
"RSV_genus1143","Aeromonas","Proteobacteria",2.11859868979798e-05,0.000121708086062777,-0.245647624931414,-0.162099749242308,FALSE
"RSV_genus1145","Tolumonas","Proteobacteria",9.84255737259288e-05,0.000126979516905777,-0.246823096342503,-0.224222078869373,FALSE
"RSV_genus1147","Anaerobiospirillum","Proteobacteria",7.83336703650171e-05,0.000121708086062777,-0.253173275341467,-0.224222078869373,FALSE
"RSV_genus1149","Ruminobacter","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1150","Succinivibrio","Proteobacteria",8.7220920702608e-05,0.000121708086062777,-0.248730009195668,-0.224222078869373,FALSE
"RSV_genus1151","Succinivibrionaceae UCG-001","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1152","Alishewanella","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1154","Idiomarina","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1155","Moritella","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1156","Paramoritella","Proteobacteria",9.30988333754888e-05,0.000123747071910946,-0.249270284569563,-0.224222078869373,FALSE
"RSV_genus1158","Pseudoalteromonas","Proteobacteria",8.40842726703695e-05,0.000121708086062777,-0.250994220585535,-0.224222078869373,FALSE
"RSV_genus1159","Psychromonas","Proteobacteria",8.27295151187893e-05,0.000121708086062777,-0.249744719356976,-0.224222078869373,FALSE
"RSV_genus1160","Shewanella","Proteobacteria",5.22455663713094e-05,0.000121708086062777,-0.234928345325142,-0.209930384424838,FALSE
"RSV_genus1161","Cardiobacterium","Proteobacteria",2.03522996690235e-07,9.81998459030386e-05,2.4266326870596,1.37191731618338,TRUE
"RSV_genus1163","Cellvibrio","Proteobacteria",7.85398554771338e-05,0.000121708086062777,-0.253211644065304,-0.224222078869373,FALSE
"RSV_genus1164","Simiduia","Proteobacteria",8.72665207532017e-05,0.000121708086062777,-0.249805863341391,-0.224222078869373,FALSE
"RSV_genus1165","C1-B045","Proteobacteria",8.29466200509061e-05,0.000121708086062777,-0.251714603328169,-0.224222078869373,FALSE
"RSV_genus1167","Nitrosococcus","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1168","Rheinheimera","Proteobacteria",2.00038034105925e-05,0.000121708086062777,-0.244747283375062,-0.152465916713689,FALSE
"RSV_genus1170","Thiogranum","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1173","Buchnera","Proteobacteria",7.86224730970896e-05,0.000121708086062777,-0.25239824558697,-0.224222078869373,FALSE
"RSV_genus1174","Candidatus Blochmannia","Proteobacteria",0.000197149744297203,0.000226487503865239,-0.204110782659078,-0.152925960842246,FALSE
"RSV_genus1175","Candidatus Carsonella","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1176","Candidatus Nasuia","Proteobacteria",6.25288718690084e-05,0.000121708086062777,-0.244577968354571,-0.195013693879103,FALSE
"RSV_genus1177","Cedecea","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1178","Citrobacter","Proteobacteria",3.36982177227427e-05,0.000121708086062777,-0.247367980593034,-0.196304035559041,FALSE
"RSV_genus1179","Dickeya","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1180","Erwinia","Proteobacteria",7.81690908393326e-05,0.000121708086062777,-0.253002115971749,-0.224222078869373,FALSE
"RSV_genus1181","Escherichia/Shigella","Proteobacteria",0.00153439085332646,0.00166932037594141,0.416824339319275,0.665301290850944,FALSE
"RSV_genus1182","Ewingella","Proteobacteria",7.45513477511551e-05,0.000121708086062777,-0.217795903645671,-0.143297194770354,FALSE
"RSV_genus1183","Hafnia","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1184","Leminorella","Proteobacteria",7.84160829253661e-05,0.000121708086062777,-0.252587172678526,-0.224222078869373,FALSE
"RSV_genus1185","Lonsdalea","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1186","Morganella","Proteobacteria",9.0562319589327e-05,0.000122742469668119,-0.250616434859206,-0.224222078869373,FALSE
"RSV_genus1188","Pantoea","Proteobacteria",0.00030963715782674,0.000348657943177135,-0.146145245449228,-0.114623767943461,FALSE
"RSV_genus1189","Pectobacterium","Proteobacteria",7.89952701899378e-05,0.000121708086062777,-0.253425696019019,-0.224222078869373,FALSE
"RSV_genus1190","Plesiomonas","Proteobacteria",8.23400789920224e-05,0.000121708086062777,-0.25201593600048,-0.224222078869373,FALSE
"RSV_genus1191","Proteus","Proteobacteria",8.99032779771728e-05,0.000122428694876232,-0.248936080232577,-0.224222078869373,FALSE
"RSV_genus1192","Providencia","Proteobacteria",8.2990105603442e-05,0.000121708086062777,-0.252106806468976,-0.224222078869373,FALSE
"RSV_genus1193","Rahnella","Proteobacteria",7.9328047702304e-05,0.000121708086062777,-0.250858028094102,-0.224222078869373,FALSE
"RSV_genus1194","Serratia","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1195","Shimwellia","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1196","Tatumella","Proteobacteria",8.12673828814782e-05,0.000121708086062777,-0.251886958646613,-0.224222078869373,FALSE
"RSV_genus1197","Trabulsiella","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1198","Yersinia","Proteobacteria",0.000246007003199514,0.00027929030363239,0.143905290132779,0.28182134946192,FALSE
"RSV_genus1200","Aquicella","Proteobacteria",6.54189002352066e-05,0.000121708086062777,-0.247613403545562,-0.184312790097127,FALSE
"RSV_genus1201","Coxiella","Proteobacteria",0.000258012410226798,0.000292575764828273,-0.223948764387951,-0.224222078869373,FALSE
"RSV_genus1202","Diplorickettsia","Proteobacteria",7.74325202440985e-05,0.000121708086062777,-0.253506957326854,-0.224222078869373,FALSE
"RSV_genus1204","Rickettsiella","Proteobacteria",8.94820035077837e-05,0.000122428694876232,-0.250201491565983,-0.224222078869373,FALSE
"RSV_genus1205","Legionella","Proteobacteria",0.000160250842914486,0.000186503953103639,-0.234663273304114,-0.224222078869373,FALSE
"RSV_genus1207","Methylobacter","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1208","Methylocaldum","Proteobacteria",7.89122822588745e-05,0.000121708086062777,-0.25286995810806,-0.224222078869373,FALSE
"RSV_genus1209","Methylomonas","Proteobacteria",7.84160829253661e-05,0.000121708086062777,-0.253025618710692,-0.224222078869373,FALSE
"RSV_genus1212","Alcanivorax","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1214","Cobetia","Proteobacteria",8.11395506532036e-05,0.000121708086062777,-0.252706802710199,-0.224222078869373,FALSE
"RSV_genus1215","Halomonas","Proteobacteria",0.000117265248475745,0.000143970693103173,-0.237787910032373,-0.224222078869373,FALSE
"RSV_genus1216","Kushneria","Proteobacteria",7.89952701899378e-05,0.000121708086062777,-0.251248757711085,-0.224222078869373,FALSE
"RSV_genus1218","Marinomonas","Proteobacteria",5.90940293143698e-05,0.000121708086062777,-0.23773846281891,-0.189507688869512,FALSE
"RSV_genus1219","Marinospirillum","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1221","Nitrincola","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1222","Oceanobacter","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1223","Pseudospirillum","Proteobacteria",7.74325202440985e-05,0.000121708086062777,-0.253506957326854,-0.224222078869373,FALSE
"RSV_genus1224","Reinekea","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1226","Gilliamella","Proteobacteria",7.89122822588745e-05,0.000121708086062777,-0.252503009633747,-0.224222078869373,FALSE
"RSV_genus1228","Actinobacillus","Proteobacteria",8.67303379054543e-08,8.36947760787634e-05,3.55392043739777,1.80666766445596,TRUE
"RSV_genus1229","Aggregatibacter","Proteobacteria",9.10719262319763e-07,0.000121708086062777,3.78718820535074,2.04197819275908,TRUE
"RSV_genus1230","Bibersteinia","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1231","Bisgaardia","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1232","Gallibacterium","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1233","Haemophilus","Proteobacteria",1.3803392447933e-06,0.000121708086062777,7.44187178791177,6.55354207621504,TRUE
"RSV_genus1234","Mannheimia","Proteobacteria",0.484572857852629,0.491189924188852,1.25543575923025,0.761164642267114,FALSE
"RSV_genus1236","Necropsobacter","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1237","Pasteurella","Proteobacteria",3.64872065526658e-05,0.000121708086062777,-0.243632147453103,-0.18475154900866,FALSE
"RSV_genus1238","Acinetobacter","Proteobacteria",0.000795088877150689,0.000870897578263808,0.504974737291946,0.752033101996161,FALSE
"RSV_genus1239","Alkanindiges","Proteobacteria",8.13100359099209e-05,0.000121708086062777,-0.251553276661225,-0.224222078869373,FALSE
"RSV_genus1240","Enhydrobacter","Proteobacteria",7.87051728745114e-05,0.000121708086062777,-0.252480592338409,-0.224222078869373,FALSE
"RSV_genus1241","Moraxella","Proteobacteria",0.00484443389563569,0.00520008755204498,0.383926932647576,0.469251189684228,FALSE
"RSV_genus1243","Perlucidibaca","Proteobacteria",7.80869237217426e-05,0.000121708086062777,-0.253002115971749,-0.224222078869373,FALSE
"RSV_genus1244","Psychrobacter","Proteobacteria",9.62512348551454e-05,0.000125178492769832,-0.24622092304574,-0.224222078869373,FALSE
"RSV_genus1246","Azomonas","Proteobacteria",0.00010248856254537,0.000130822040815188,-0.183755742343186,-0.133466676987919,FALSE
"RSV_genus1248","Pseudomonas","Proteobacteria",0.0294375696674291,0.0308439247872628,0.560797594277792,0.670834955617932,FALSE
"RSV_genus1250","Oceanococcus","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1254","Leucothrix","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1256","Thiothrix","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1257","Aliivibrio","Proteobacteria",0.000408384663224468,0.000455070669759367,-0.17186472741002,-0.0915005407890317,FALSE
"RSV_genus1258","Enterovibrio","Proteobacteria",8.2990105603442e-05,0.000121708086062777,-0.251687142223517,-0.224222078869373,FALSE
"RSV_genus1260","Photobacterium","Proteobacteria",6.49343553136298e-05,0.000121708086062777,-0.238512672526557,-0.209930384424838,FALSE
"RSV_genus1261","Vibrio","Proteobacteria",0.000111266052020475,0.00013872317855266,-0.244648109224001,-0.224222078869373,FALSE
"RSV_genus1263","Alkanibacter","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1264","Nevskia","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1265","Solimonas","Proteobacteria",7.89122822588745e-05,0.000121708086062777,-0.252389676578444,-0.224222078869373,FALSE
"RSV_genus1266","Aquimonas","Proteobacteria",8.50138941819992e-05,0.000121708086062777,-0.251257726851398,-0.224222078869373,FALSE
"RSV_genus1267","Arenimonas","Proteobacteria",2.15946171494732e-05,0.000121708086062777,-0.247070074148596,-0.169245596464575,FALSE
"RSV_genus1268","Chiayiivirga","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1269","Dokdonella","Proteobacteria",8.78154811781254e-05,0.000121708086062777,-0.250703431184144,-0.224222078869373,FALSE
"RSV_genus1270","Dyella","Proteobacteria",8.2124474913585e-05,0.000121708086062777,-0.25201593600048,-0.224222078869373,FALSE
"RSV_genus1271","Frateuria","Proteobacteria",8.82754387947033e-05,0.00012186809504562,-0.251454958199699,-0.224222078869373,FALSE
"RSV_genus1272","Ignatzschineria","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1273","Luteibacter","Proteobacteria",0.000118842534516613,0.000145536860163112,-0.246091841542039,-0.224222078869373,FALSE
"RSV_genus1274","Luteimonas","Proteobacteria",2.42354786197065e-05,0.000121708086062777,-0.245250592515631,-0.160835807777438,FALSE
"RSV_genus1275","Lysobacter","Proteobacteria",8.79072911769485e-05,0.000121708086062777,-0.249520966981,-0.224222078869373,FALSE
"RSV_genus1276","Mizugakiibacter","Proteobacteria",7.99135994831496e-05,0.000121708086062777,-0.25113722764281,-0.224222078869373,FALSE
"RSV_genus1278","Pseudofulvimonas","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1279","Pseudoxanthomonas","Proteobacteria",0.000138267610636016,0.00016492984457819,-0.231889549402337,-0.224222078869373,FALSE
"RSV_genus1280","Rhodanobacter","Proteobacteria",8.42605994971076e-05,0.000121708086062777,-0.252811566756976,-0.224222078869373,FALSE
"RSV_genus1281","Silanimonas","Proteobacteria",8.07571933888236e-05,0.000121708086062777,-0.251758991462768,-0.224222078869373,FALSE
"RSV_genus1282","Stenotrophomonas","Proteobacteria",0.00187996835236135,0.00203839265171765,0.0442495197106124,0.102975148200494,FALSE
"RSV_genus1283","Tahibacter","Proteobacteria",8.6630164966144e-05,0.000121708086062777,-0.252130958924522,-0.224222078869373,FALSE
"RSV_genus1284","Thermomonas","Proteobacteria",0.000104146883755711,0.000131787377972703,-0.240074978178043,-0.224222078869373,FALSE
"RSV_genus1285","Xanthomonas","Proteobacteria",0.00096901439822851,0.00105900214528937,-0.142847107143575,-0.123892313566551,FALSE
"RSV_genus1286","Xylella","Proteobacteria",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1287","Acidibacter","Proteobacteria",1.76442361104721e-05,0.000121708086062777,-0.252920854663914,-0.181509349731316,FALSE
"RSV_genus1288","Candidatus Competibacter","Proteobacteria",7.71072662758093e-05,0.000121708086062777,-0.253303164250403,-0.224222078869373,FALSE
"RSV_genus1290","Steroidobacter","Proteobacteria",2.47274493550029e-05,0.000121708086062777,-0.240321738835217,-0.149687658476061,FALSE
"RSV_genus1299","Candidatus Saccharimonas","Saccharibacteria",0.354828611009504,0.363106691011847,0.443101852132669,0.355698922317299,FALSE
"RSV_genus1301","Turneriella","Spirochaetae",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1304","Sphaerochaeta","Spirochaetae",9.61012417617163e-05,0.00012515208947376,-0.250924991982435,-0.224222078869373,FALSE
"RSV_genus1305","Spirochaeta 2","Spirochaetae",0.000131057848859256,0.00015749791301268,-0.207378984837787,-0.199501509046709,FALSE
"RSV_genus1306","Treponema","Spirochaetae",8.06724567097908e-05,0.000121708086062777,-0.252177511499726,-0.224222078869373,FALSE
"RSV_genus1307","Treponema 2","Spirochaetae",4.58800958126582e-05,0.000121708086062777,4.09582705162914,3.02832703298284,TRUE
"RSV_genus1308","Candidatus Tammella","Synergistetes",0.00015696591624372,0.000183602556575988,-0.244590650256985,-0.224222078869373,FALSE
"RSV_genus1309","Fretibacterium","Synergistetes",0.0102884058415471,0.0109463193352734,2.06708709212266,1.42360875780673,TRUE
"RSV_genus1310","Jonquetella","Synergistetes",0.000101064555096773,0.000129652675374979,-0.250310862720392,-0.224222078869373,FALSE
"RSV_genus1311","Pyramidobacter","Synergistetes",5.54510188018491e-05,0.000121708086062777,-0.124559766355934,-0.0690813186674142,FALSE
"RSV_genus1312","Synergistes","Synergistetes",8.30336127012946e-05,0.000121708086062777,-0.251973043416483,-0.224222078869373,FALSE
"RSV_genus1314","Acholeplasma","Tenericutes",0.240863295434003,0.247796460654385,0.260616512290729,-0.145903579507058,FALSE
"RSV_genus1315","Anaeroplasma","Tenericutes",8.25562179718676e-05,0.000121708086062777,-0.252373120724811,-0.224222078869373,FALSE
"RSV_genus1316","Entomoplasma","Tenericutes",5.61381133756005e-05,0.000121708086062777,-0.250289897734295,-0.212896178986196,FALSE
"RSV_genus1317","Mesoplasma","Tenericutes",8.71753431652012e-05,0.000121708086062777,-0.25051238684209,-0.224222078869373,FALSE
"RSV_genus1318","Spiroplasma","Tenericutes",0.000113700373909671,0.000140560023969753,-0.244628462042563,-0.224222078869373,FALSE
"RSV_genus1319","Candidatus Phytoplasma","Tenericutes",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1321","Candidatus Bacilloplasma","Tenericutes",2.90680035127469e-05,0.000121708086062777,-0.241600308036931,-0.187569006070513,FALSE
"RSV_genus1322","Mycoplasma","Tenericutes",0.0285215648426094,0.029916641383824,2.16300066625469,1.63487542631067,FALSE
"RSV_genus1324","Ureaplasma","Tenericutes",3.8663260429932e-05,0.000121708086062777,-0.240785212770483,-0.181509349731316,FALSE
"RSV_genus1327","AUTHM297","Thermotogae",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1328","Thermotoga","Thermotogae",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1333","Opitutus","Verrucomicrobia",0.000456559131257195,0.000507580140164969,-0.210366026590074,-0.224222078869373,FALSE
"RSV_genus1334","Lentimonas","Verrucomicrobia",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1335","Chthoniobacter","Verrucomicrobia",9.37311654848266e-05,0.000123864293256613,-0.246881104501144,-0.224222078869373,FALSE
"RSV_genus1341","Candidatus Methylacidiphilum","Verrucomicrobia",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
"RSV_genus1344","Akkermansia","Verrucomicrobia",0.000121682234074315,0.000148261812981962,-0.0600170169011681,0.106612373738066,FALSE
"RSV_genus1345","Luteolibacter","Verrucomicrobia",5.54510188018491e-05,0.000121708086062777,-0.25401179868196,-0.181674301703959,FALSE
"RSV_genus1347","Prosthecobacter","Verrucomicrobia",8.29466200509061e-05,0.000121708086062777,-0.252854459340974,-0.224222078869373,FALSE
"RSV_genus1348","Roseimicrobium","Verrucomicrobia",7.50639445196111e-05,0.000121708086062777,-0.25401179868196,-0.224222078869373,FALSE
