"OTU","Genus","Phylum","p_value","p_adj_BH","control","Colon.cancer","in_top_panel"
"RSV_genus500","Aerococcus","Firmicutes",0.156094863596621,0.186796757689188,-0.234633533374276,-0.217835215046443,FALSE
"RSV_genus501","Eremococcus","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus502","Facklamia","Firmicutes",0.14283701990991,0.186796757689188,-0.250349731329084,-0.217835215046443,FALSE
"RSV_genus503","Globicatella","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus504","Ignavigranum","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus506","Alkalibacterium","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus507","Alloiococcus","Firmicutes",0.139501611136835,0.186796757689188,-0.252854459340974,-0.217835215046443,FALSE
"RSV_genus508","Atopostipes","Firmicutes",0.17126058664557,0.196980293340853,-0.21956302595186,-0.217835215046443,FALSE
"RSV_genus509","Desemzia","Firmicutes",0.139821748782368,0.186796757689188,-0.253173275341467,-0.217835215046443,FALSE
"RSV_genus510","Dolosigranulum","Firmicutes",0.160557291922964,0.188997541996683,-0.226036369829359,-0.217835215046443,FALSE
"RSV_genus511","Granulicatella","Firmicutes",0.473234439518088,0.493698631497248,6.77502502508936,6.71337840595991,FALSE
"RSV_genus512","Marinilactibacillus","Firmicutes",0.140678213077156,0.186796757689188,-0.251209761973063,-0.217835215046443,FALSE
"RSV_genus514","Trichococcus","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus515","Catellicoccus","Firmicutes",0.142945623993964,0.186796757689188,-0.243652539389498,-0.217835215046443,FALSE
"RSV_genus516","Enterococcus","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus518","Tetragenococcus","Firmicutes",0.141323204317684,0.186796757689188,-0.251782994086566,-0.217835215046443,FALSE
"RSV_genus519","Lactobacillus","Firmicutes",0.501178831528186,0.51948181785682,2.08350601934218,2.51435519710478,FALSE
"RSV_genus521","Pediococcus","Firmicutes",0.139395024060661,0.186796757689188,-0.252369096749506,-0.217835215046443,FALSE
"RSV_genus522","Fructobacillus","Firmicutes",0.139821748782368,0.186796757689188,-0.252268356678033,-0.217835215046443,FALSE
"RSV_genus523","Leuconostoc","Firmicutes",0.161508916925122,0.189605966949808,-0.218910421687702,-0.217835215046443,FALSE
"RSV_genus524","Oenococcus","Firmicutes",0.140463719747939,0.186796757689188,-0.251229700252296,-0.217835215046443,FALSE
"RSV_genus525","Weissella","Firmicutes",0.164027190615147,0.191166955245914,-0.221195165060792,-0.217835215046443,FALSE
"RSV_genus528","Lactococcus","Firmicutes",0.292775955857142,0.317805171430981,-0.0843355848569667,-0.217835215046443,FALSE
"RSV_genus530","Streptococcus","Firmicutes",0.476433380796651,0.495963551746244,9.54897890704556,8.79437218154235,FALSE
"RSV_genus533","Catabacter","Firmicutes",0.149578520726668,0.186796757689188,-0.245889786731703,-0.217835215046443,FALSE
"RSV_genus534","Christensenella","Firmicutes",0.141754459445878,0.186796757689188,-0.251534597384318,-0.217835215046443,FALSE
"RSV_genus535","Christensenellaceae R-7 group","Firmicutes",0.0634152823525442,0.186796757689188,-0.0715769732810672,0.0912690302893881,FALSE
"RSV_genus537","Candidatus Arthromitus","Firmicutes",0.138969302584155,0.186796757689188,-0.252920854663914,-0.217835215046443,FALSE
"RSV_genus538","Clostridium sensu stricto 1","Firmicutes",0.105279334308229,0.186796757689188,-0.219996681370474,0.0124232942529611,FALSE
"RSV_genus539","Clostridium sensu stricto 10","Firmicutes",0.144691919502899,0.186796757689188,-0.246291353889167,-0.217835215046443,FALSE
"RSV_genus540","Clostridium sensu stricto 12","Firmicutes",0.139821748782368,0.186796757689188,-0.251715267259182,-0.217835215046443,FALSE
"RSV_genus541","Clostridium sensu stricto 13","Firmicutes",0.139608260935849,0.186796757689188,-0.253303164250403,-0.217835215046443,FALSE
"RSV_genus542","Clostridium sensu stricto 18","Firmicutes",0.152638860334258,0.186796757689188,-0.24437028015384,-0.217835215046443,FALSE
"RSV_genus543","Clostridium sensu stricto 2","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus544","Clostridium sensu stricto 3","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus545","Clostridium sensu stricto 5","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus546","Clostridium sensu stricto 7","Firmicutes",0.140892958175734,0.186796757689188,-0.252920854663914,-0.217835215046443,FALSE
"RSV_genus547","Clostridium sensu stricto 8","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus548","Fonticella","Firmicutes",0.139608260935849,0.186796757689188,-0.253106880018526,-0.217835215046443,FALSE
"RSV_genus550","Oxobacter","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus551","Proteiniclasticum","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus552","Sarcina","Firmicutes",0.142186724830265,0.186796757689188,-0.246752329450431,-0.217835215046443,FALSE
"RSV_genus553","Thermobrachium","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus555","Defluviitaleaceae UCG-011","Firmicutes",0.534678880175456,0.551834352266647,1.15115223918152,0.342006980853394,FALSE
"RSV_genus556","Acetobacterium","Firmicutes",0.140570934951333,0.186796757689188,-0.25165422741599,-0.217835215046443,FALSE
"RSV_genus557","Anaerofustis","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus558","Eubacterium","Firmicutes",0.139821748782368,0.186796757689188,-0.253303164250403,-0.217835215046443,FALSE
"RSV_genus560","Pseudoramibacter","Firmicutes",0.0852680072408565,0.186796757689188,0.453060728477597,0.663449128305276,FALSE
"RSV_genus561","Anaerococcus","Firmicutes",0.0786914982858509,0.186796757689188,-0.0675019544316454,0.503688782826566,FALSE
"RSV_genus562","Ezakiella","Firmicutes",0.332822329120731,0.357256448944945,-0.0132447456049625,0.140516678799168,FALSE
"RSV_genus563","Finegoldia","Firmicutes",0.150254517765366,0.186796757689188,-0.111962267233347,0.841928208296472,FALSE
"RSV_genus564","Gallicola","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus565","Helcococcus","Firmicutes",0.138969302584155,0.186796757689188,-0.25286995810806,-0.217835215046443,FALSE
"RSV_genus566","Murdochiella","Firmicutes",0.286070226651227,0.310875865673912,-0.125790047379371,-0.217835215046443,FALSE
"RSV_genus568","Parvimonas","Firmicutes",0.499659970411353,0.518464377899952,4.71975050259849,3.95055821048402,FALSE
"RSV_genus569","Peptoniphilus","Firmicutes",0.183012444395039,0.206130294703068,0.0992439397744063,0.549951135021378,FALSE
"RSV_genus570","Sedimentibacter","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus571","Tepidimicrobium","Firmicutes",0.139821748782368,0.186796757689188,-0.253425696019019,-0.217835215046443,FALSE
"RSV_genus572","Tissierella","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus573","Acidaminobacter","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus574","Fusibacter","Firmicutes",0.145240975913683,0.186796757689188,-0.25016915525907,-0.217835215046443,FALSE
"RSV_genus575","Guggenheimella","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus576","Anaerovorax","Firmicutes",0.139821748782368,0.186796757689188,-0.253506957326854,-0.217835215046443,FALSE
"RSV_genus577","Family XIII AD3011 group","Firmicutes",0.351636943655631,0.374949890196336,-0.109998769908336,-0.217835215046443,FALSE
"RSV_genus578","Family XIII UCG-001","Firmicutes",0.338417305645847,0.362858555498047,1.0686027779746,0.360239136532789,FALSE
"RSV_genus579","Incertae Sedis","Firmicutes",0.800875925381957,0.814146545127037,1.28064767964868,0.698866309677337,FALSE
"RSV_genus580","Mogibacterium","Firmicutes",0.443559679015493,0.464998578869568,4.39895298324162,4.0813517407039,FALSE
"RSV_genus582","[Eubacterium] brachy group","Firmicutes",0.0598701375054404,0.186796757689188,3.08126231055073,1.75900816905767,FALSE
"RSV_genus583","[Eubacterium] nodatum group","Firmicutes",0.22229081683859,0.244317355636947,3.82591335915362,2.79942382263772,FALSE
"RSV_genus584","Lutispora","Firmicutes",0.139821748782368,0.186796757689188,-0.253425696019019,-0.217835215046443,FALSE
"RSV_genus585","Acetatifactor","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus586","Acetitomaculum","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus587","Anaerosporobacter","Firmicutes",0.138969302584155,0.186796757689188,-0.253506957326854,-0.217835215046443,FALSE
"RSV_genus588","Anaerostipes","Firmicutes",0.172635206984176,0.197619187117117,-0.204775002104929,-0.217835215046443,FALSE
"RSV_genus589","Blautia","Firmicutes",0.139501611136835,0.186796757689188,-0.157375826015403,0.0124232942529611,FALSE
"RSV_genus590","Butyrivibrio","Firmicutes",0.141754459445878,0.186796757689188,-0.250739878182891,-0.217835215046443,FALSE
"RSV_genus591","Butyrivibrio 2","Firmicutes",0.869552039831305,0.878657296792889,1.27923854673921,1.06671503931197,FALSE
"RSV_genus592","Catonella","Firmicutes",0.175282367445215,0.199846343437085,3.0957710544097,2.42201565879142,FALSE
"RSV_genus593","Cellulosilyticum","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus594","Coprococcus 1","Firmicutes",0.154820833429967,0.186796757689188,-0.230593564815343,-0.217835215046443,FALSE
"RSV_genus595","Coprococcus 2","Firmicutes",0.148792793182607,0.186796757689188,-0.237670935740723,-0.217835215046443,FALSE
"RSV_genus596","Coprococcus 3","Firmicutes",0.148010220845975,0.186796757689188,-0.241574365289213,-0.217835215046443,FALSE
"RSV_genus597","Dorea","Firmicutes",0.148121823968633,0.186796757689188,-0.233042305618096,-0.217835215046443,FALSE
"RSV_genus598","Eisenbergiella","Firmicutes",0.0144652642213479,0.186796757689188,-0.244461471384582,0.0306554499323566,FALSE
"RSV_genus599","Fusicatenibacter","Firmicutes",0.162824347280018,0.190364745514578,-0.216264353442292,-0.217835215046443,FALSE
"RSV_genus600","Howardella","Firmicutes",0.0655427734142583,0.186796757689188,0.258791585329979,0.352543032419177,FALSE
"RSV_genus601","Hungatella","Firmicutes",0.146675989885266,0.186796757689188,-0.242299690590156,-0.217835215046443,FALSE
"RSV_genus602","Incertae Sedis","Firmicutes",0.179374199331258,0.202834416479549,-0.201493671223087,-0.217835215046443,FALSE
"RSV_genus603","Johnsonella","Firmicutes",0.107088145123348,0.186796757689188,1.29292846804255,0.118894367952204,FALSE
"RSV_genus604","Lachnoanaerobaculum","Firmicutes",0.72115084564549,0.737022113649314,4.31008730878055,4.37631002848489,FALSE
"RSV_genus605","Lachnoclostridium","Firmicutes",0.0451582313434731,0.186796757689188,-0.0776012739164102,-0.00989106087845987,FALSE
"RSV_genus606","Lachnoclostridium 10","Firmicutes",0.139821748782368,0.186796757689188,-0.253425696019019,-0.217835215046443,FALSE
"RSV_genus607","Lachnoclostridium 5","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus608","Lachnospira","Firmicutes",0.160676012789062,0.188997541996683,-0.211956720462888,-0.217835215046443,FALSE
"RSV_genus609","Lachnospiraceae AC2044 group","Firmicutes",0.578493448655283,0.595145179053676,0.104846497327204,-0.217835215046443,FALSE
"RSV_genus610","Lachnospiraceae FCS020 group","Firmicutes",0.140678213077156,0.186796757689188,-0.251772735209302,-0.217835215046443,FALSE
"RSV_genus611","Lachnospiraceae FE2018 group","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus612","Lachnospiraceae NC2004 group","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus613","Lachnospiraceae ND3007 group","Firmicutes",0.148904846644608,0.186796757689188,-0.236084965903449,-0.217835215046443,FALSE
"RSV_genus614","Lachnospiraceae NK3A20 group","Firmicutes",0.14197046577676,0.186796757689188,-0.251359414039295,-0.217835215046443,FALSE
"RSV_genus615","Lachnospiraceae NK4A136 group","Firmicutes",0.177063891914448,0.201019594938167,-0.191958843885353,-0.217835215046443,FALSE
"RSV_genus616","Lachnospiraceae UCG-001","Firmicutes",0.147787207352308,0.186796757689188,-0.232702898121048,-0.217835215046443,FALSE
"RSV_genus617","Lachnospiraceae UCG-002","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus618","Lachnospiraceae UCG-003","Firmicutes",0.139821748782368,0.186796757689188,-0.252687113263268,-0.217835215046443,FALSE
"RSV_genus619","Lachnospiraceae UCG-004","Firmicutes",0.143598579719037,0.186796757689188,-0.249006657898322,-0.217835215046443,FALSE
"RSV_genus620","Lachnospiraceae UCG-005","Firmicutes",0.154474745088449,0.186796757689188,-0.219513799115782,-0.217835215046443,FALSE
"RSV_genus621","Lachnospiraceae UCG-008","Firmicutes",0.140142451473068,0.186796757689188,-0.252316984279135,-0.217835215046443,FALSE
"RSV_genus622","Lachnospiraceae UCG-010","Firmicutes",0.142294949177509,0.186796757689188,-0.251464178086073,-0.217835215046443,FALSE
"RSV_genus623","Lactonifactor","Firmicutes",0.160794799978525,0.188997541996683,-0.207796818766659,-0.217835215046443,FALSE
"RSV_genus624","Marvinbryantia","Firmicutes",0.145461044738552,0.186796757689188,-0.240765513183796,-0.217835215046443,FALSE
"RSV_genus625","Moryella","Firmicutes",0.218542688655444,0.240746226658109,-0.00480693106777464,0.0654861193591781,FALSE
"RSV_genus627","Oribacterium","Firmicutes",0.388607897300794,0.411191470279897,4.61259073823341,4.10248714738582,FALSE
"RSV_genus628","Pseudobutyrivibrio","Firmicutes",0.139608260935849,0.186796757689188,-0.252920854663914,-0.217835215046443,FALSE
"RSV_genus629","Roseburia","Firmicutes",0.156327357579226,0.186796757689188,-0.226130239424578,-0.217835215046443,FALSE
"RSV_genus630","Shuttleworthia","Firmicutes",0.370260497102132,0.39393757409433,1.18769183666653,0.394414065904995,FALSE
"RSV_genus631","Stomatobaculum","Firmicutes",0.732507205595926,0.747219295348909,4.41896292312355,4.15111188469079,FALSE
"RSV_genus632","Syntrophococcus","Firmicutes",0.139821748782368,0.186796757689188,-0.252886145931283,-0.217835215046443,FALSE
"RSV_genus633","Tyzzerella","Firmicutes",0.14251158761192,0.186796757689188,-0.248592563141068,-0.217835215046443,FALSE
"RSV_genus634","Tyzzerella 3","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus635","Tyzzerella 4","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus636","[Eubacterium] hallii group","Firmicutes",0.148904846644608,0.186796757689188,-0.240708021461744,-0.217835215046443,FALSE
"RSV_genus637","[Eubacterium] ruminantium group","Firmicutes",0.141430923457628,0.186796757689188,-0.247973155783009,-0.217835215046443,FALSE
"RSV_genus638","[Eubacterium] ventriosum group","Firmicutes",0.144691919502899,0.186796757689188,-0.246549835158793,-0.217835215046443,FALSE
"RSV_genus639","[Ruminococcus] gauvreauii group","Firmicutes",0.142945623993964,0.186796757689188,-0.245077415368094,-0.217835215046443,FALSE
"RSV_genus641","Desulfotomaculum","Firmicutes",0.139821748782368,0.186796757689188,-0.252290244487236,-0.217835215046443,FALSE
"RSV_genus643","Pelotomaculum","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus644","Peptococcus","Firmicutes",0.105621987644226,0.186796757689188,2.45267295783434,1.37285779259391,FALSE
"RSV_genus645","Acetoanaerobium","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus646","Filifactor","Firmicutes",0.344885062167064,0.368973486686493,2.5345874401746,1.50661969358477,FALSE
"RSV_genus647","Intestinibacter","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus649","Peptoclostridium","Firmicutes",0.00354455613844215,0.186796757689188,1.68801906205684,-0.00989106087845989,FALSE
"RSV_genus650","Peptostreptococcus","Firmicutes",0.410208739970994,0.43215222060263,4.22674507774573,3.61578774631579,FALSE
"RSV_genus651","Romboutsia","Firmicutes",0.162944331393825,0.190364745514578,-0.217990210207472,-0.217835215046443,FALSE
"RSV_genus652","Terrisporobacter","Firmicutes",0.14121554823939,0.186796757689188,-0.25013116374951,-0.217835215046443,FALSE
"RSV_genus653","Acetanaerobacterium","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus654","Anaerofilum","Firmicutes",0.151159467791035,0.186796757689188,-0.244190036798504,-0.217835215046443,FALSE
"RSV_genus655","Anaerotruncus","Firmicutes",0.151727166753048,0.186796757689188,-0.239560906460654,-0.217835215046443,FALSE
"RSV_genus656","Candidatus Soleaferrea","Firmicutes",0.176808565751677,0.200966155418573,-0.221201239291912,-0.217835215046443,FALSE
"RSV_genus657","Ethanoligenens","Firmicutes",0.14327181647662,0.186796757689188,-0.25010706964394,-0.217835215046443,FALSE
"RSV_genus658","Faecalibacterium","Firmicutes",0.0306158348062217,0.186796757689188,0.0202519531600351,0.184699954027071,FALSE
"RSV_genus659","Fastidiosipila","Firmicutes",0.205568296334047,0.228277797425035,-0.200964549472256,-0.217835215046443,FALSE
"RSV_genus660","Flavonifractor","Firmicutes",0.146786823201649,0.186796757689188,-0.244654983817894,-0.217835215046443,FALSE
"RSV_genus661","Hydrogenoanaerobacterium","Firmicutes",0.139714973477697,0.186796757689188,-0.253359300696079,-0.217835215046443,FALSE
"RSV_genus662","Intestinimonas","Firmicutes",0.173011531621992,0.197815317553581,-0.223375938005578,-0.217835215046443,FALSE
"RSV_genus664","Oscillibacter","Firmicutes",0.141754459445878,0.186796757689188,-0.250017917476863,-0.217835215046443,FALSE
"RSV_genus665","Oscillospira","Firmicutes",0.146122783281327,0.186796757689188,-0.244772540785444,-0.217835215046443,FALSE
"RSV_genus666","Pseudoflavonifractor","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus667","Ruminiclostridium","Firmicutes",0.154590042501,0.186796757689188,-0.229881018950102,-0.217835215046443,FALSE
"RSV_genus668","Ruminiclostridium 1","Firmicutes",0.140785554145321,0.186796757689188,-0.252798322895297,-0.217835215046443,FALSE
"RSV_genus669","Ruminiclostridium 5","Firmicutes",0.167430761928623,0.194388481042291,-0.22407509256214,-0.217835215046443,FALSE
"RSV_genus670","Ruminiclostridium 6","Firmicutes",0.187503489893271,0.210396357845357,-0.194846289014514,-0.217835215046443,FALSE
"RSV_genus671","Ruminiclostridium 9","Firmicutes",0.152296487952794,0.186796757689188,-0.239042294086442,-0.217835215046443,FALSE
"RSV_genus672","Ruminococcaceae NK4A214 group","Firmicutes",0.154936326983887,0.186796757689188,-0.229392655113441,-0.217835215046443,FALSE
"RSV_genus673","Ruminococcaceae UCG-002","Firmicutes",0.0251385437652891,0.186796757689188,-0.106318322394895,0.169284886044346,FALSE
"RSV_genus674","Ruminococcaceae UCG-003","Firmicutes",0.166941314847978,0.194094420275058,-0.219907264003293,-0.217835215046443,FALSE
"RSV_genus675","Ruminococcaceae UCG-004","Firmicutes",0.140785554145321,0.186796757689188,-0.251096515700417,-0.217835215046443,FALSE
"RSV_genus676","Ruminococcaceae UCG-005","Firmicutes",0.158549166973832,0.187270435899324,-0.231486569297524,-0.217835215046443,FALSE
"RSV_genus677","Ruminococcaceae UCG-007","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus678","Ruminococcaceae UCG-008","Firmicutes",0.148904846644608,0.186796757689188,-0.242860501285933,-0.217835215046443,FALSE
"RSV_genus679","Ruminococcaceae UCG-009","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus680","Ruminococcaceae UCG-010","Firmicutes",0.141323204317684,0.186796757689188,-0.249429296964153,-0.217835215046443,FALSE
"RSV_genus681","Ruminococcaceae UCG-011","Firmicutes",0.139395024060661,0.186796757689188,-0.253506957326854,-0.217835215046443,FALSE
"RSV_genus682","Ruminococcaceae UCG-013","Firmicutes",0.155746614611768,0.186796757689188,-0.237172591560994,-0.217835215046443,FALSE
"RSV_genus683","Ruminococcaceae UCG-014","Firmicutes",0.0345274852085144,0.186796757689188,3.66913505446238,2.61767686758846,FALSE
"RSV_genus684","Ruminococcus 1","Firmicutes",0.1760442334003,0.200333355225577,-0.198242944973328,-0.217835215046443,FALSE
"RSV_genus685","Ruminococcus 2","Firmicutes",0.0209248612101914,0.186796757689188,-0.0376334924349526,0.386190256081298,FALSE
"RSV_genus686","Saccharofermentans","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus687","Subdoligranulum","Firmicutes",0.137276423468545,0.186796757689188,-0.15623956586244,0.0529698050637775,FALSE
"RSV_genus688","[Eubacterium] coprostanoligenes group","Firmicutes",0.162944331393825,0.190364745514578,-0.228560921261375,-0.217835215046443,FALSE
"RSV_genus689","Pelospora","Firmicutes",0.239647219900831,0.261902114614158,-0.176787292270145,-0.217835215046443,FALSE
"RSV_genus692","Caldicellulosiruptor","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus693","Thermoanaerobacterium","Firmicutes",0.145901948266264,0.186796757689188,-0.246606941774408,-0.217835215046443,FALSE
"RSV_genus695","Caldanaerobius","Firmicutes",0.138863028821956,0.186796757689188,-0.25265944177493,-0.217835215046443,FALSE
"RSV_genus696","Syntrophaceticus","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus697","Allobaculum","Firmicutes",0.13992858686984,0.186796757689188,-0.252539456632493,-0.217835215046443,FALSE
"RSV_genus698","Bulleidia","Firmicutes",0.386857845025515,0.409789045499036,1.44722834947627,0.443503206791512,FALSE
"RSV_genus699","Candidatus Stoquefichus","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus700","Catenibacterium","Firmicutes",0.149241393575247,0.186796757689188,-0.242091786403859,-0.217835215046443,FALSE
"RSV_genus701","Coprobacillus","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus702","Dielma","Firmicutes",0.138969302584155,0.186796757689188,-0.251821807729286,-0.217835215046443,FALSE
"RSV_genus703","Eggerthia","Firmicutes",0.987135342153898,0.98918546747509,0.702832627083965,0.476862384167098,FALSE
"RSV_genus704","Erysipelatoclostridium","Firmicutes",0.148904846644608,0.186796757689188,-0.239029993290561,-0.217835215046443,FALSE
"RSV_genus705","Erysipelothrix","Firmicutes",0.163424934704361,0.190695359116939,-0.233026227803242,-0.217835215046443,FALSE
"RSV_genus706","Erysipelotrichaceae UCG-001","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus707","Erysipelotrichaceae UCG-003","Firmicutes",0.16853595815,0.195008632631594,-0.204190926233242,-0.217835215046443,FALSE
"RSV_genus708","Erysipelotrichaceae UCG-004","Firmicutes",0.188304401822069,0.210804811784567,-0.221850767764194,-0.217835215046443,FALSE
"RSV_genus709","Erysipelotrichaceae UCG-006","Firmicutes",0.47200723129507,0.492951275107947,0.646772693848223,0.513486823662587,FALSE
"RSV_genus710","Faecalitalea","Firmicutes",0.139608260935849,0.186796757689188,-0.252143663680167,-0.217835215046443,FALSE
"RSV_genus711","Holdemanella","Firmicutes",0.153096267509237,0.186796757689188,-0.240947688355507,-0.217835215046443,FALSE
"RSV_genus712","Holdemania","Firmicutes",0.139821748782368,0.186796757689188,-0.25305074357285,-0.217835215046443,FALSE
"RSV_genus713","Incertae Sedis","Firmicutes",0.0215509822478024,0.186796757689188,-0.205804711254606,0.00188724268717851,FALSE
"RSV_genus715","Sharpea","Firmicutes",0.139714973477697,0.186796757689188,-0.252903086942075,-0.217835215046443,FALSE
"RSV_genus716","Solobacterium","Firmicutes",0.739710123342689,0.753770083448464,4.43608211916567,4.30461299208993,FALSE
"RSV_genus717","Turicibacter","Firmicutes",0.159964681804752,0.188711391126633,-0.21983064360783,-0.217835215046443,FALSE
"RSV_genus718","[Anaerorhabdus] furcosa group","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus720","Acidaminococcus","Firmicutes",0.17039010522475,0.19621294933399,-0.220358719529134,-0.217835215046443,FALSE
"RSV_genus722","Phascolarctobacterium","Firmicutes",0.0292614567069592,0.186796757689188,-0.173459995911847,0.0912690302893881,FALSE
"RSV_genus723","Succiniclasticum","Firmicutes",0.144035152809729,0.186796757689188,-0.249607199502522,-0.217835215046443,FALSE
"RSV_genus725","Allisonella","Firmicutes",0.145681368804019,0.186796757689188,-0.247619671917129,-0.217835215046443,FALSE
"RSV_genus726","Anaeroglobus","Firmicutes",0.837077787503369,0.847618116412121,2.29697846935469,1.98944833144971,FALSE
"RSV_genus727","Anaerovibrio","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus728","Centipeda","Firmicutes",0.513160698107947,0.530761065031263,0.0905494137160619,-0.217835215046443,FALSE
"RSV_genus729","Dialister","Firmicutes",0.156094863596621,0.186796757689188,3.93311656875776,2.87897738531029,FALSE
"RSV_genus730","Megamonas","Firmicutes",0.14327181647662,0.186796757689188,-0.247088025006501,-0.217835215046443,FALSE
"RSV_genus731","Megasphaera","Firmicutes",0.721747043936375,0.737022113649314,4.76103532279399,4.28951211582065,FALSE
"RSV_genus732","Mitsuokella","Firmicutes",0.138756817662452,0.186796757689188,-0.25401179868196,-0.217835215046443,FALSE
"RSV_genus734","Negativicoccus","Firmicutes",0.14251158761192,0.186796757689188,-0.251444699322435,-0.217835215046443,FALSE
"RSV_genus735","Selenomonas","Firmicutes",0.221989283292492,0.244264148662776,2.43891137317463,1.55164092232829,FALSE
"RSV_genus736","Selenomonas 3","Firmicutes",0.379689840769288,0.40263812784875,3.60313992733978,2.95117874472923,FALSE
"RSV_genus737","Selenomonas 4","Firmicutes",0.272623988552852,0.296932448028783,0.784101364818547,0.815626825692844,FALSE
"RSV_genus738","Sporomusa","Firmicutes",0.140785554145321,0.186796757689188,-0.252373120724811,-0.217835215046443,FALSE
"RSV_genus739","Thermosinus","Firmicutes",0.139821748782368,0.186796757689188,-0.253025618710692,-0.217835215046443,FALSE
"RSV_genus740","Veillonella","Firmicutes",0.376673702701498,0.399879123329973,7.75847788336771,7.52397121216104,FALSE
"RSV_genus741","Cetobacterium","Fusobacteria",0.154820833429967,0.186796757689188,-0.234521269873077,-0.217835215046443,FALSE
"RSV_genus742","Fusobacterium","Fusobacteria",0.474463401122513,0.494446200953807,6.85932394234698,6.43236560979559,FALSE
