"OTU","Genus","Phylum","p_value","p_adj_BH","control","Breast.cancer","in_top_panel"
"RSV_genus1137","Rs-M59 termite group","Proteobacteria",0.0518054611017833,0.0572649140472175,-0.180286746871481,-0.218365819475552,FALSE
"RSV_genus1138","Sulfuricurvum","Proteobacteria",0.0167791596907291,0.025388785348732,-0.253211644065304,-0.218365819475552,FALSE
"RSV_genus1139","Wolinella","Proteobacteria",0.0819696393854006,0.089379324301595,-0.0158898391605269,-0.113343519390712,FALSE
"RSV_genus1143","Aeromonas","Proteobacteria",0.0190258804600455,0.025388785348732,-0.245647624931414,-0.218365819475552,FALSE
"RSV_genus1145","Tolumonas","Proteobacteria",0.0184002422239835,0.025388785348732,-0.246823096342503,-0.218365819475552,FALSE
"RSV_genus1147","Anaerobiospirillum","Proteobacteria",0.0168191061534344,0.025388785348732,-0.253173275341467,-0.218365819475552,FALSE
"RSV_genus1149","Ruminobacter","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1150","Succinivibrio","Proteobacteria",0.017542177979083,0.025388785348732,-0.248730009195668,-0.218365819475552,FALSE
"RSV_genus1151","Succinivibrionaceae UCG-001","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1152","Alishewanella","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1154","Idiomarina","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1155","Moritella","Proteobacteria",0.0165412254958821,0.025388785348732,-0.25401179868196,-0.218365819475552,FALSE
"RSV_genus1156","Paramoritella","Proteobacteria",0.0180144462026999,0.025388785348732,-0.249270284569563,-0.218365819475552,FALSE
"RSV_genus1158","Pseudoalteromonas","Proteobacteria",0.0173152673316519,0.025388785348732,-0.250994220585535,-0.218365819475552,FALSE
"RSV_genus1159","Psychromonas","Proteobacteria",0.0170605425802734,0.025388785348732,-0.249744719356976,-0.218365819475552,FALSE
"RSV_genus1160","Shewanella","Proteobacteria",0.0131337309927873,0.025388785348732,-0.234928345325142,-0.176356899441616,FALSE
"RSV_genus1161","Cardiobacterium","Proteobacteria",0.144228445993384,0.154473307861948,2.4266326870596,1.82508129167391,FALSE
"RSV_genus1163","Cellvibrio","Proteobacteria",0.0168291058037639,0.025388785348732,-0.253211644065304,-0.218365819475552,FALSE
"RSV_genus1164","Simiduia","Proteobacteria",0.017542177979083,0.025388785348732,-0.249805863341391,-0.218365819475552,FALSE
"RSV_genus1165","C1-B045","Proteobacteria",0.0172027803675532,0.025388785348732,-0.251714603328169,-0.218365819475552,FALSE
