"OTU","Genus","Phylum","p_value","p_adj_BH","control","Angina","in_top_panel"
"RSV_genus1076","Dechloromonas","Proteobacteria",0.00459618383345824,0.00506314771608128,0.0202397222855543,0.0838679226538177,FALSE
"RSV_genus1077","Methyloversatilis","Proteobacteria",0.00118840103519182,0.00159805868038677,-0.248385055353059,-0.223097576429212,FALSE
"RSV_genus1079","Propionivibrio","Proteobacteria",0.0040100212360979,0.00444279046249653,-0.190342263749964,-0.188841929674949,FALSE
"RSV_genus1080","Sulfuritalea","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1081","Thauera","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1082","Zoogloea","Proteobacteria",0.00458121801574983,0.00505242901165553,-0.191748502250392,-0.223097576429212,FALSE
"RSV_genus1087","Peredibacter","Proteobacteria",0.00136311926810005,0.00169075847521407,-0.236257617178413,-0.223097576429212,FALSE
"RSV_genus1088","Bdellovibrio","Proteobacteria",0.00176140153366737,0.00206280640775366,-0.23510939608694,-0.223097576429212,FALSE
"RSV_genus1089","OM27 clade","Proteobacteria",0.00103786081879979,0.00159587888504181,-0.253506957326854,-0.223097576429212,FALSE
"RSV_genus1090","Desulfobulbus","Proteobacteria",0.570842990744878,0.575614927971586,0.602245709038099,0.338438251488463,FALSE
"RSV_genus1093","Desulfovermiculus","Proteobacteria",0.00108310794427346,0.00159587888504181,-0.252559146079424,-0.223097576429212,FALSE
"RSV_genus1095","Desulfomicrobium","Proteobacteria",0.00251298790949718,0.00284294646267852,-0.00114105907986494,0.0336794613039802,FALSE
"RSV_genus1096","Bilophila","Proteobacteria",0.000759509678082984,0.00159587888504181,-0.183222131574753,-0.056487235999803,FALSE
"RSV_genus1097","Desulfovibrio","Proteobacteria",0.00014773955779425,0.00159587888504181,0.0321666513478535,0.200485100640331,FALSE
"RSV_genus1109","Haliangium","Proteobacteria",0.00106838909915481,0.00159587888504181,-0.251031784814737,-0.223097576429212,FALSE
"RSV_genus1111","Corallococcus","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1115","Nannocystis","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1117","Phaselicystis","Proteobacteria",0.00133589750501415,0.00167638633594103,-0.248562896856306,-0.223097576429212,FALSE
"RSV_genus1118","Byssovorax","Proteobacteria",0.00103185286699128,0.00159587888504181,-0.252717061587462,-0.223097576429212,FALSE
"RSV_genus1120","Sorangium","Proteobacteria",0.00110960930871679,0.00159587888504181,-0.247987312925116,-0.223097576429212,FALSE
"RSV_genus1122","Sandaracinus","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1128","Desulfomonile","Proteobacteria",0.00103786081879979,0.00159587888504181,-0.253303164250403,-0.223097576429212,FALSE
"RSV_genus1130","Desulfovirga","Proteobacteria",0.00103786081879979,0.00159587888504181,-0.253359300696079,-0.223097576429212,FALSE
"RSV_genus1131","Syntrophobacter","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1132","Arcobacter","Proteobacteria",0.000376250464507153,0.00159587888504181,-0.245918787939473,-0.170760981484503,FALSE
"RSV_genus1133","Campylobacter","Proteobacteria",0.00681241163573225,0.00745348892118097,5.23548804694351,4.73758700849346,TRUE
"RSV_genus1134","Sulfurospirillum","Proteobacteria",0.00111310987206514,0.00159587888504181,-0.251134115671662,-0.223097576429212,FALSE
"RSV_genus1135","Helicobacter","Proteobacteria",0.00106951471496175,0.00159587888504181,-0.252668433986361,-0.223097576429212,FALSE
"RSV_genus1137","Rs-M59 termite group","Proteobacteria",0.00242903014406804,0.00275442313634038,-0.180286746871481,-0.176553340171762,FALSE
"RSV_genus1138","Sulfuricurvum","Proteobacteria",0.00102533545568797,0.00159587888504181,-0.253211644065304,-0.223097576429212,FALSE
"RSV_genus1139","Wolinella","Proteobacteria",0.1590261083991,0.16536658901415,-0.0158898391605269,-0.188841929674949,FALSE
"RSV_genus1143","Aeromonas","Proteobacteria",0.00113076635987578,0.00159587888504181,-0.245647624931414,-0.197501012583097,FALSE
"RSV_genus1145","Tolumonas","Proteobacteria",0.00100229297731105,0.00159587888504181,-0.246823096342503,-0.191708653895837,FALSE
"RSV_genus1147","Anaerobiospirillum","Proteobacteria",0.00103076397616255,0.00159587888504181,-0.253173275341467,-0.223097576429212,FALSE
"RSV_genus1149","Ruminobacter","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1150","Succinivibrio","Proteobacteria",0.00111662064413884,0.00159587888504181,-0.248730009195668,-0.223097576429212,FALSE
"RSV_genus1151","Succinivibrionaceae UCG-001","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1152","Alishewanella","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1154","Idiomarina","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1155","Moritella","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1156","Paramoritella","Proteobacteria",0.0011693021829384,0.00159723681949813,-0.249270284569563,-0.223097576429212,FALSE
"RSV_genus1158","Pseudoalteromonas","Proteobacteria",0.00108595990491459,0.00159587888504181,-0.250994220585535,-0.223097576429212,FALSE
"RSV_genus1159","Psychromonas","Proteobacteria",0.00107176923838881,0.00159587888504181,-0.249744719356976,-0.223097576429212,FALSE
"RSV_genus1160","Shewanella","Proteobacteria",0.00161067355818352,0.00192126079560828,-0.234928345325142,-0.223097576429212,FALSE
"RSV_genus1161","Cardiobacterium","Proteobacteria",0.000389681121944411,0.00159587888504181,2.4266326870596,1.51534879848695,TRUE
"RSV_genus1163","Cellvibrio","Proteobacteria",0.00103348819936078,0.00159587888504181,-0.253211644065304,-0.223097576429212,FALSE
"RSV_genus1164","Simiduia","Proteobacteria",0.00111720676722506,0.00159587888504181,-0.249805863341391,-0.223097576429212,FALSE
"RSV_genus1165","C1-B045","Proteobacteria",0.001076857999157,0.00159587888504181,-0.251714603328169,-0.223097576429212,FALSE
"RSV_genus1167","Nitrosococcus","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1168","Rheinheimera","Proteobacteria",0.00112839729405525,0.00159587888504181,-0.244747283375062,-0.223097576429212,FALSE
"RSV_genus1170","Thiogranum","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1173","Buchnera","Proteobacteria",0.00103457975306806,0.00159587888504181,-0.25239824558697,-0.223097576429212,FALSE
"RSV_genus1174","Candidatus Blochmannia","Proteobacteria",0.00237684065168471,0.00270745139828288,-0.204110782659078,-0.187598910003669,FALSE
"RSV_genus1175","Candidatus Carsonella","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1176","Candidatus Nasuia","Proteobacteria",0.00131529995463653,0.00167008481082138,-0.244577968354571,-0.223097576429212,FALSE
"RSV_genus1177","Cedecea","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1178","Citrobacter","Proteobacteria",0.00119712044602918,0.0016000294050113,-0.247367980593034,-0.223097576429212,FALSE
"RSV_genus1179","Dickeya","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1180","Erwinia","Proteobacteria",0.00103021992961973,0.00159587888504181,-0.253002115971749,-0.223097576429212,FALSE
"RSV_genus1181","Escherichia/Shigella","Proteobacteria",0.00305718573385574,0.00341852170703452,0.416824339319275,0.749565190656455,FALSE
"RSV_genus1182","Ewingella","Proteobacteria",0.0018620821355905,0.00215715397460365,-0.217795903645671,-0.142347730996803,FALSE
"RSV_genus1183","Hafnia","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1184","Leminorella","Proteobacteria",0.00103185286699128,0.00159587888504181,-0.252587172678526,-0.223097576429212,FALSE
"RSV_genus1185","Lonsdalea","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1186","Morganella","Proteobacteria",0.0011474790012012,0.00159587888504181,-0.250616434859206,-0.223097576429212,FALSE
"RSV_genus1188","Pantoea","Proteobacteria",0.00195718719809669,0.00225919335665467,-0.146145245449228,-0.0962142006434383,FALSE
"RSV_genus1189","Pectobacterium","Proteobacteria",0.00103786081879979,0.00159587888504181,-0.253425696019019,-0.223097576429212,FALSE
"RSV_genus1190","Plesiomonas","Proteobacteria",0.00106951471496175,0.00159587888504181,-0.25201593600048,-0.223097576429212,FALSE
"RSV_genus1191","Proteus","Proteobacteria",0.00114028867804732,0.00159587888504181,-0.248936080232577,-0.223097576429212,FALSE
"RSV_genus1192","Providencia","Proteobacteria",0.00107629147965489,0.00159587888504181,-0.252106806468976,-0.223097576429212,FALSE
"RSV_genus1193","Rahnella","Proteobacteria",0.00103840859833605,0.00159587888504181,-0.250858028094102,-0.223097576429212,FALSE
"RSV_genus1194","Serratia","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1195","Shimwellia","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1196","Tatumella","Proteobacteria",0.00106054042180987,0.00159587888504181,-0.251886958646613,-0.223097576429212,FALSE
"RSV_genus1197","Trabulsiella","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1198","Yersinia","Proteobacteria",0.00144193714043644,0.00176806777702817,0.143905290132779,0.404681167663843,FALSE
"RSV_genus1200","Aquicella","Proteobacteria",0.00112603281757299,0.00159587888504181,-0.247613403545562,-0.223097576429212,FALSE
"RSV_genus1201","Coxiella","Proteobacteria",0.00244947361917976,0.00277434512031511,-0.223948764387951,-0.223097576429212,FALSE
"RSV_genus1202","Diplorickettsia","Proteobacteria",0.00102317146565028,0.00159587888504181,-0.253506957326854,-0.223097576429212,FALSE
"RSV_genus1204","Rickettsiella","Proteobacteria",0.00113790117408935,0.00159587888504181,-0.250201491565983,-0.223097576429212,FALSE
"RSV_genus1205","Legionella","Proteobacteria",0.000671187535848875,0.00159587888504181,-0.234663273304114,-0.197501012583097,FALSE
"RSV_genus1207","Methylobacter","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1208","Methylocaldum","Proteobacteria",0.00103786081879979,0.00159587888504181,-0.25286995810806,-0.223097576429212,FALSE
"RSV_genus1209","Methylomonas","Proteobacteria",0.00103185286699128,0.00159587888504181,-0.253025618710692,-0.223097576429212,FALSE
"RSV_genus1212","Alcanivorax","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1214","Cobetia","Proteobacteria",0.00105830776003421,0.00159587888504181,-0.252706802710199,-0.223097576429212,FALSE
"RSV_genus1215","Halomonas","Proteobacteria",0.000857147032120899,0.00159587888504181,-0.237787910032373,-0.197501012583097,FALSE
"RSV_genus1216","Kushneria","Proteobacteria",0.00103786081879979,0.00159587888504181,-0.251248757711085,-0.223097576429212,FALSE
"RSV_genus1218","Marinomonas","Proteobacteria",0.00134909611481248,0.00168420564585362,-0.23773846281891,-0.203293371270356,FALSE
"RSV_genus1219","Marinospirillum","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1221","Nitrincola","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1222","Oceanobacter","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1223","Pseudospirillum","Proteobacteria",0.00102317146565028,0.00159587888504181,-0.253506957326854,-0.223097576429212,FALSE
"RSV_genus1224","Reinekea","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1226","Gilliamella","Proteobacteria",0.00103786081879979,0.00159587888504181,-0.252503009633747,-0.223097576429212,FALSE
"RSV_genus1228","Actinobacillus","Proteobacteria",0.000557373025508878,0.00159587888504181,3.55392043739777,2.12892807604949,TRUE
"RSV_genus1229","Aggregatibacter","Proteobacteria",0.00114507758346887,0.00159587888504181,3.78718820535074,2.23752053314883,TRUE
"RSV_genus1230","Bibersteinia","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1231","Bisgaardia","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1232","Gallibacterium","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1233","Haemophilus","Proteobacteria",0.00967507320060571,0.0105377490277478,7.44187178791177,6.60820531773809,TRUE
"RSV_genus1234","Mannheimia","Proteobacteria",0.841245722355394,0.844747265424511,1.25543575923025,0.537272181839423,FALSE
"RSV_genus1236","Necropsobacter","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1237","Pasteurella","Proteobacteria",0.000426918617899304,0.00159587888504181,-0.243632147453103,-0.16840269933651,FALSE
"RSV_genus1238","Acinetobacter","Proteobacteria",0.104616846156601,0.109258935650563,0.504974737291946,0.500333072032409,FALSE
"RSV_genus1239","Alkanindiges","Proteobacteria",0.00106109926771722,0.00159587888504181,-0.251553276661225,-0.223097576429212,FALSE
"RSV_genus1240","Enhydrobacter","Proteobacteria",0.00103567237357976,0.00159587888504181,-0.252480592338409,-0.223097576429212,FALSE
"RSV_genus1241","Moraxella","Proteobacteria",0.0778578188623279,0.0817549458129994,0.383926932647576,0.372783618467307,FALSE
"RSV_genus1243","Perlucidibaca","Proteobacteria",0.00102913263368811,0.00159587888504181,-0.253002115971749,-0.223097576429212,FALSE
"RSV_genus1244","Psychrobacter","Proteobacteria",0.00119712044602918,0.0016000294050113,-0.24622092304574,-0.223097576429212,FALSE
"RSV_genus1246","Azomonas","Proteobacteria",0.00169996378514219,0.00200056713739294,-0.183755742343186,-0.127042827274623,FALSE
"RSV_genus1248","Pseudomonas","Proteobacteria",0.105063218193699,0.109606492493967,0.560797594277792,0.745332312977189,FALSE
"RSV_genus1250","Oceanococcus","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1254","Leucothrix","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1256","Thiothrix","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1257","Aliivibrio","Proteobacteria",0.00240517898363179,0.0027338017894048,-0.17186472741002,-0.103883571161061,FALSE
"RSV_genus1258","Enterovibrio","Proteobacteria",0.00107629147965489,0.00159587888504181,-0.251687142223517,-0.223097576429212,FALSE
"RSV_genus1260","Photobacterium","Proteobacteria",0.000730120378677854,0.00159587888504181,-0.238512672526557,-0.203293371270356,FALSE
"RSV_genus1261","Vibrio","Proteobacteria",0.00133175433887379,0.00167638633594103,-0.244648109224001,-0.223097576429212,FALSE
"RSV_genus1263","Alkanibacter","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1264","Nevskia","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1265","Solimonas","Proteobacteria",0.00103786081879979,0.00159587888504181,-0.252389676578444,-0.223097576429212,FALSE
"RSV_genus1266","Aquimonas","Proteobacteria",0.00109283297198942,0.00159587888504181,-0.251257726851398,-0.223097576429212,FALSE
"RSV_genus1267","Arenimonas","Proteobacteria",0.00118902189898207,0.00159805868038677,-0.247070074148596,-0.223097576429212,FALSE
"RSV_genus1268","Chiayiivirga","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1269","Dokdonella","Proteobacteria",0.00112249469024488,0.00159587888504181,-0.250703431184144,-0.223097576429212,FALSE
"RSV_genus1270","Dyella","Proteobacteria",0.00106670273010408,0.00159587888504181,-0.25201593600048,-0.223097576429212,FALSE
"RSV_genus1271","Frateuria","Proteobacteria",0.0011242624671193,0.00159587888504181,-0.251454958199699,-0.223097576429212,FALSE
"RSV_genus1272","Ignatzschineria","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1273","Luteibacter","Proteobacteria",0.00139660454119077,0.00172123037324278,-0.246091841542039,-0.223097576429212,FALSE
"RSV_genus1274","Luteimonas","Proteobacteria",0.00128561990300831,0.00165281952618588,-0.245250592515631,-0.223097576429212,FALSE
"RSV_genus1275","Lysobacter","Proteobacteria",0.00112131760042104,0.00159587888504181,-0.249520966981,-0.223097576429212,FALSE
"RSV_genus1276","Mizugakiibacter","Proteobacteria",0.0010455541206611,0.00159587888504181,-0.25113722764281,-0.223097576429212,FALSE
"RSV_genus1278","Pseudofulvimonas","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1279","Pseudoxanthomonas","Proteobacteria",0.00155568766494836,0.00186680138605261,-0.231889549402337,-0.223097576429212,FALSE
"RSV_genus1280","Rhodanobacter","Proteobacteria",0.00108710263269141,0.00159587888504181,-0.252811566756976,-0.223097576429212,FALSE
"RSV_genus1281","Silanimonas","Proteobacteria",0.00105496691971165,0.00159587888504181,-0.251758991462768,-0.223097576429212,FALSE
"RSV_genus1282","Stenotrophomonas","Proteobacteria",7.27664404647259e-06,0.00159587888504181,0.0442495197106124,0.420953480034325,FALSE
"RSV_genus1283","Tahibacter","Proteobacteria",0.00111135831598304,0.00159587888504181,-0.252130958924522,-0.223097576429212,FALSE
"RSV_genus1284","Thermomonas","Proteobacteria",0.000406755649797339,0.00159587888504181,-0.240074978178043,-0.200105606251582,FALSE
"RSV_genus1285","Xanthomonas","Proteobacteria",0.0115109988421791,0.0124950662347614,-0.142847107143575,-0.191708653895837,FALSE
"RSV_genus1286","Xylella","Proteobacteria",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1287","Acidibacter","Proteobacteria",0.00103786081879979,0.00159587888504181,-0.252920854663914,-0.223097576429212,FALSE
"RSV_genus1288","Candidatus Competibacter","Proteobacteria",0.00102101170328997,0.00159587888504181,-0.253303164250403,-0.223097576429212,FALSE
"RSV_genus1290","Steroidobacter","Proteobacteria",0.00130240683982795,0.0016658337902059,-0.240321738835217,-0.223097576429212,FALSE
"RSV_genus1299","Candidatus Saccharimonas","Saccharibacteria",0.28288955273031,0.289489308997613,0.443101852132669,0.15801752032908,FALSE
"RSV_genus1301","Turneriella","Spirochaetae",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1304","Sphaerochaeta","Spirochaetae",0.00119962254006593,0.00160061430807439,-0.250924991982435,-0.223097576429212,FALSE
"RSV_genus1305","Spirochaeta 2","Spirochaetae",0.003696332684798,0.00410940212077197,-0.207378984837787,-0.223097576429212,FALSE
"RSV_genus1306","Treponema","Spirochaetae",0.00105330016108254,0.00159587888504181,-0.252177511499726,-0.223097576429212,FALSE
"RSV_genus1307","Treponema 2","Spirochaetae",0.000370958302365647,0.00159587888504181,4.09582705162914,2.99892328057689,TRUE
"RSV_genus1308","Candidatus Tammella","Synergistetes",0.000562623083936067,0.00159587888504181,-0.244590650256985,-0.203293371270356,FALSE
"RSV_genus1309","Fretibacterium","Synergistetes",0.0282622332023057,0.0303033944891389,2.06708709212266,1.41123173372125,TRUE
"RSV_genus1310","Jonquetella","Synergistetes",0.000511849937599054,0.00159587888504181,-0.250310862720392,-0.146915879382564,FALSE
"RSV_genus1311","Pyramidobacter","Synergistetes",0.0018583302749673,0.00215539509055702,-0.124559766355934,-0.0934910526490291,FALSE
"RSV_genus1312","Synergistes","Synergistetes",0.001076857999157,0.00159587888504181,-0.251973043416483,-0.223097576429212,FALSE
"RSV_genus1314","Acholeplasma","Tenericutes",0.149470865891619,0.15559804270271,0.260616512290729,-0.0565345397327123,FALSE
"RSV_genus1315","Anaeroplasma","Tenericutes",0.00107233355574678,0.00159587888504181,-0.252373120724811,-0.223097576429212,FALSE
"RSV_genus1316","Entomoplasma","Tenericutes",0.000711375363170948,0.00159587888504181,-0.250289897734295,-0.207403115162525,FALSE
"RSV_genus1317","Mesoplasma","Tenericutes",0.00111603480537715,0.00159587888504181,-0.25051238684209,-0.223097576429212,FALSE
"RSV_genus1318","Spiroplasma","Tenericutes",0.00135328902351158,0.00168420564585362,-0.244628462042563,-0.223097576429212,FALSE
"RSV_genus1319","Candidatus Phytoplasma","Tenericutes",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1321","Candidatus Bacilloplasma","Tenericutes",0.0013442195362228,0.00168420564585362,-0.241600308036931,-0.223097576429212,FALSE
"RSV_genus1322","Mycoplasma","Tenericutes",0.213552300759199,0.219465357010252,2.16300066625469,1.78558067603467,FALSE
"RSV_genus1324","Ureaplasma","Tenericutes",0.00150783835282083,0.00181655931394769,-0.240785212770483,-0.223097576429212,FALSE
"RSV_genus1327","AUTHM297","Thermotogae",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1328","Thermotoga","Thermotogae",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1333","Opitutus","Verrucomicrobia",0.00370688850963097,0.00411639518043025,-0.210366026590074,-0.223097576429212,FALSE
"RSV_genus1334","Lentimonas","Verrucomicrobia",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1335","Chthoniobacter","Verrucomicrobia",0.00117604648925979,0.00159723681949813,-0.246881104501144,-0.223097576429212,FALSE
"RSV_genus1341","Candidatus Methylacidiphilum","Verrucomicrobia",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1344","Akkermansia","Verrucomicrobia",0.00056417596155697,0.00159587888504181,-0.0600170169011681,0.203991536491047,FALSE
"RSV_genus1345","Luteolibacter","Verrucomicrobia",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
"RSV_genus1347","Prosthecobacter","Verrucomicrobia",0.001076857999157,0.00159587888504181,-0.252854459340974,-0.223097576429212,FALSE
"RSV_genus1348","Roseimicrobium","Verrucomicrobia",0.00100017404379313,0.00159587888504181,-0.25401179868196,-0.223097576429212,FALSE
