"OTU","Genus","Phylum","p_value","p_adj_BH","control","Gum.disease","in_top_panel"
"RSV_genus930","Marispirillum","Proteobacteria",7.73019950675463e-62,2.87268876007016e-61,-0.223327844883098,-0.273878869653688,FALSE
"RSV_genus932","Skermanella","Proteobacteria",1.95375824709652e-61,3.36674412222883e-61,-0.221433389451188,-0.26759659421284,FALSE
"RSV_genus933","Telmatospirillum","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus934","Thalassospira","Proteobacteria",2.90583410126496e-62,2.87268876007016e-61,-0.219510493872051,-0.273878869653688,FALSE
"RSV_genus935","Candidatus Alysiosphaera","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus936","Geminicoccus","Proteobacteria",6.11756076414521e-61,8.39750517411113e-61,-0.225356821019241,-0.269170834333542,FALSE
"RSV_genus938","Reyranella","Proteobacteria",8.77295967488237e-61,1.17909555518962e-60,-0.211217560062404,-0.250987145266735,FALSE
"RSV_genus940","Wolbachia","Proteobacteria",3.27280736247221e-63,9.02359744224481e-62,-0.173077073395623,-0.246925224658566,FALSE
"RSV_genus946","Rickettsia","Proteobacteria",7.86283434754268e-62,2.87268876007016e-61,-0.224724708079846,-0.273878869653688,FALSE
"RSV_genus947","Candidatus Captivus","Proteobacteria",3.7559325833047e-61,5.88388789430038e-61,-0.222872650643213,-0.271041321590878,FALSE
"RSV_genus948","Candidatus Hepatincola","Proteobacteria",9.91028851247238e-59,1.17342679932955e-58,-0.217278763022486,-0.252570746594914,FALSE
"RSV_genus949","Candidatus Odyssella","Proteobacteria",1.44517762132837e-61,2.87268876007016e-61,-0.224559183297077,-0.27289796582452,FALSE
"RSV_genus957","Altererythrobacter","Proteobacteria",3.0470321966398e-60,3.84867286617462e-60,-0.220413034676374,-0.261149862879515,FALSE
"RSV_genus958","Erythrobacter","Proteobacteria",3.99112866820935e-61,6.21199865293875e-61,-0.221646297777499,-0.260442214288401,FALSE
"RSV_genus960","Porphyrobacter","Proteobacteria",2.29132324067405e-59,2.7501578697145e-59,-0.180698000366623,-0.244031597652095,FALSE
"RSV_genus964","Blastomonas","Proteobacteria",7.89713800126446e-54,9.00796474139504e-54,-0.0182705432422042,-0.118566716147629,FALSE
"RSV_genus966","Novosphingobium","Proteobacteria",4.78148189059952e-60,5.9691203420809e-60,-0.18382166629908,-0.238492721528532,FALSE
"RSV_genus967","Polymorphobacter","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus968","Sandaracinobacter","Proteobacteria",6.85152281102333e-62,2.87268876007016e-61,-0.222509433280243,-0.273878869653688,FALSE
"RSV_genus969","Sphingobium","Proteobacteria",7.53589933640847e-54,8.60608622441914e-54,-0.181946325666971,-0.198243597231821,FALSE
"RSV_genus970","Sphingomicrobium","Proteobacteria",9.86135134735842e-62,2.87268876007016e-61,-0.222014966882313,-0.273878869653688,FALSE
"RSV_genus971","Sphingomonas","Proteobacteria",3.00546701336196e-60,3.81113753993993e-60,-0.110503956215701,-0.190403116749493,FALSE
"RSV_genus972","Sphingopyxis","Proteobacteria",2.46066631851006e-60,3.14926126971116e-60,-0.212622499126681,-0.259050585409847,FALSE
"RSV_genus973","Sphingorhabdus","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus974","Zymomonas","Proteobacteria",1.60751495382165e-61,2.87268876007016e-61,-0.223761545574914,-0.271403344008831,FALSE
"RSV_genus976","Achromobacter","Proteobacteria",1.50085801754153e-61,2.87268876007016e-61,-0.223482197004269,-0.273878869653688,FALSE
"RSV_genus977","Advenella","Proteobacteria",5.81534741822755e-61,8.39750517411113e-61,-0.225356821019241,-0.270631024868218,FALSE
"RSV_genus978","Alcaligenes","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus979","Bordetella","Proteobacteria",3.35185492237539e-61,5.33752475262747e-61,-0.216649926053739,-0.265593607840595,FALSE
"RSV_genus980","Castellaniella","Proteobacteria",1.89824441990172e-58,2.23118862996975e-58,-0.177987228441274,-0.235891073720452,FALSE
"RSV_genus981","GKS98 freshwater group","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus982","Kerstersia","Proteobacteria",8.31297096266677e-62,2.87268876007016e-61,-0.224559183297077,-0.273878869653688,FALSE
"RSV_genus983","MWH-UniP1 aquatic group","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus985","Oligella","Proteobacteria",9.82332814953391e-62,2.87268876007016e-61,-0.223977134441106,-0.273878869653688,FALSE
"RSV_genus986","Parapusillimonas","Proteobacteria",1.39585770677908e-61,2.87268876007016e-61,-0.223761545574914,-0.273878869653688,FALSE
"RSV_genus987","Parasutterella","Proteobacteria",1.56349229416835e-61,2.87268876007016e-61,-0.186090763184455,-0.236800622780659,FALSE
"RSV_genus988","Pelistega","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus989","Pusillimonas","Proteobacteria",1.49277469214139e-61,2.87268876007016e-61,-0.222328805950826,-0.273878869653688,FALSE
"RSV_genus990","Sutterella","Proteobacteria",5.96050329984219e-56,6.90502483114971e-56,-0.205100648999538,-0.235994721016899,FALSE
"RSV_genus991","Burkholderia","Proteobacteria",5.14135489885635e-63,1.21009938473082e-61,-0.0357515123328203,-0.17187424126239,FALSE
"RSV_genus992","Cupriavidus","Proteobacteria",4.04052117994288e-61,6.26865424219434e-61,-0.179598579220746,-0.23765253720772,FALSE
"RSV_genus993","Lautropia","Proteobacteria",2.43538929571641e-16,2.57128082096974e-16,2.9851264949496,2.47397124780308,FALSE
"RSV_genus994","Limnobacter","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus996","Pandoraea","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus997","Polynucleobacter","Proteobacteria",6.28342035208791e-63,1.34744458661441e-61,-0.214693655012998,-0.273878869653688,FALSE
"RSV_genus998","Ralstonia","Proteobacteria",9.92878812650997e-54,1.13120195302032e-53,1.01885208762631,0.464555361318214,FALSE
"RSV_genus999","Thiomonas","Proteobacteria",5.39797781619891e-61,8.06354271305255e-61,-0.225356821019241,-0.270704451741644,FALSE
"RSV_genus1000","Acidovorax","Proteobacteria",1.13236283547291e-61,2.87268876007016e-61,-0.224724708079846,-0.273878869653688,FALSE
"RSV_genus1001","Albidiferax","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1002","Aquabacterium","Proteobacteria",5.97261408904103e-58,6.9946269368017e-58,-0.180703226592387,-0.23370694340033,FALSE
"RSV_genus1003","Azohydromonas","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1004","Brachymonas","Proteobacteria",1.46324717139218e-60,1.91852380488241e-60,-0.222850084064874,-0.265576770323957,FALSE
"RSV_genus1005","Caenimonas","Proteobacteria",3.33385478832337e-61,5.31763614997034e-61,-0.2177511298679,-0.26898917005375,FALSE
"RSV_genus1006","Comamonas","Proteobacteria",1.8861719768451e-63,6.27639985398457e-62,-0.193891384421305,-0.266174642362484,FALSE
"RSV_genus1007","Curvibacter","Proteobacteria",3.07449328334756e-74,3.29654002047821e-72,0.59510252431119,0.080972168790083,FALSE
"RSV_genus1008","Delftia","Proteobacteria",4.29017050339798e-61,6.60289399645781e-61,-0.214750671887916,-0.259168449555606,FALSE
"RSV_genus1009","Diaphorobacter","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1010","Extensimonas","Proteobacteria",3.6452448725637e-60,4.59825006800519e-60,-0.194437340678534,-0.252321250810558,FALSE
"RSV_genus1011","Hydrogenophaga","Proteobacteria",6.09880734926877e-61,8.39750517411113e-61,-0.225356821019241,-0.269803558768449,FALSE
"RSV_genus1012","Inhella","Proteobacteria",6.07078457187109e-61,8.39750517411113e-61,-0.225356821019241,-0.270842086277204,FALSE
"RSV_genus1013","Kinneretia","Proteobacteria",1.5841290352661e-61,2.87268876007016e-61,-0.223020547710526,-0.273878869653688,FALSE
"RSV_genus1014","Lampropedia","Proteobacteria",9.50230085948611e-62,2.87268876007016e-61,-0.224430792300924,-0.273878869653688,FALSE
"RSV_genus1015","Limnohabitans","Proteobacteria",6.85152281102333e-62,2.87268876007016e-61,-0.222707125860445,-0.273878869653688,FALSE
"RSV_genus1017","Ottowia","Proteobacteria",9.91658324201532e-31,1.07522503691514e-30,0.357291043085777,0.357225859432456,FALSE
"RSV_genus1018","Pelomonas","Proteobacteria",2.70603947470319e-48,3.02587264552559e-48,-0.102484943391888,-0.125073352957099,FALSE
"RSV_genus1019","Piscinibacter","Proteobacteria",3.76460650785668e-61,5.88791779591847e-61,-0.222025428515848,-0.268192988237304,FALSE
"RSV_genus1020","Pseudacidovorax","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1021","Pseudorhodoferax","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1022","Ramlibacter","Proteobacteria",4.85512012500015e-61,7.3550877874806e-61,-0.224160364435996,-0.26690933211777,FALSE
"RSV_genus1023","Rhizobacter","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1024","Rhodoferax","Proteobacteria",5.77530589762132e-61,8.39750517411113e-61,-0.225356821019241,-0.272441871517586,FALSE
"RSV_genus1025","Roseateles","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1026","Rubrivivax","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1027","Schlegelella","Proteobacteria",7.6482114054153e-63,1.5376091679637e-61,-0.211736536695872,-0.265936832571765,FALSE
"RSV_genus1028","Simplicispira","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1029","Tepidicella","Proteobacteria",5.137277785368e-62,2.87268876007016e-61,-0.221610987681771,-0.273878869653688,FALSE
"RSV_genus1030","Tepidimonas","Proteobacteria",6.13804140283386e-63,1.34744458661441e-61,-0.19999392457089,-0.268880278618868,FALSE
"RSV_genus1031","Variovorax","Proteobacteria",1.07525779965162e-61,2.87268876007016e-61,-0.222547383779548,-0.27264110683126,FALSE
"RSV_genus1032","Xenophilus","Proteobacteria",1.30187420972589e-55,1.50456121243771e-55,-0.177200900502816,-0.208400690889605,FALSE
"RSV_genus1033","Xylophilus","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1035","Actimicrobium","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1036","Duganella","Proteobacteria",1.93427978907768e-61,3.35371498085134e-61,-0.222641919482247,-0.270704451741644,FALSE
"RSV_genus1037","Herbaspirillum","Proteobacteria",1.53126548707209e-61,2.87268876007016e-61,-0.216868455256166,-0.269499160030083,FALSE
"RSV_genus1038","Herminiimonas","Proteobacteria",7.74815395549466e-62,2.87268876007016e-61,-0.221194463608568,-0.273878869653688,FALSE
"RSV_genus1039","Janthinobacterium","Proteobacteria",1.80162117861657e-60,2.34624080616058e-60,-0.208713923693049,-0.260193764295829,FALSE
"RSV_genus1040","Massilia","Proteobacteria",5.9268021568326e-60,7.3419307847798e-60,-0.187329814658002,-0.246300372655581,FALSE
"RSV_genus1042","Noviherbaspirillum","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1043","Oxalicibacterium","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1044","Pseudoduganella","Proteobacteria",5.9874836510227e-61,8.39750517411113e-61,-0.224031973439843,-0.267443280482766,FALSE
"RSV_genus1045","Undibacterium","Proteobacteria",8.19434037846154e-61,1.11060933500216e-60,-0.22140576619504,-0.268547385868161,FALSE
"RSV_genus1047","Hydrogenophilus","Proteobacteria",1.97539307834815e-62,2.71423384152555e-61,-0.213022536469425,-0.270563180308417,FALSE
"RSV_genus1049","Tepidiphilus","Proteobacteria",3.48863669076161e-61,5.50934136032921e-61,-0.213015192714385,-0.267043699435094,FALSE
"RSV_genus1050","Methylobacillus","Proteobacteria",8.20413093266983e-63,1.55235026471106e-61,-0.178365455924313,-0.248926305368101,FALSE
"RSV_genus1051","Methylophilus","Proteobacteria",9.85373499420283e-62,2.87268876007016e-61,-0.200254470750032,-0.257710945874998,FALSE
"RSV_genus1054","Alysiella","Proteobacteria",1.45473341153794e-36,1.5862347368747e-36,0.515111963965968,0.308837165716983,FALSE
"RSV_genus1055","Aquaspirillum","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1056","Aquitalea","Proteobacteria",2.65676190619365e-61,4.36758984578684e-61,-0.225356821019241,-0.27134921488221,FALSE
"RSV_genus1057","Bergeriella","Proteobacteria",3.61070440527794e-59,4.30164166801631e-59,-0.224724708079846,-0.261033539036472,FALSE
"RSV_genus1058","Conchiformibius","Proteobacteria",2.99157581954771e-56,3.46979647339367e-56,-0.156249766437736,-0.218675695544783,FALSE
"RSV_genus1059","Deefgea","Proteobacteria",1.43952033610818e-62,2.18407763899688e-61,-0.208527058496755,-0.265648237027237,FALSE
"RSV_genus1060","Eikenella","Proteobacteria",0.0233816052189891,0.0236512044405917,0.914464324002545,1.17458572442899,FALSE
"RSV_genus1061","Kingella","Proteobacteria",4.3505371377362e-07,4.50457976171184e-07,2.56868165604037,2.30911999509388,FALSE
"RSV_genus1063","Neisseria","Proteobacteria",1.88292046517691e-06,1.93918703190578e-06,6.24640682473699,5.84388827673278,FALSE
"RSV_genus1064","Simonsiella","Proteobacteria",6.34137032763851e-62,2.87268876007016e-61,0.138054565976634,-0.0738993406600135,FALSE
"RSV_genus1065","Snodgrassella","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1066","Vitreoscilla","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1067","Vogesella","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1068","Gallionella","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1070","Nitrosomonas","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1071","12up","Proteobacteria",6.9700036621503e-61,9.52698800846323e-61,-0.222356282608649,-0.268123762672094,FALSE
"RSV_genus1072","Azonexus","Proteobacteria",1.04254277958174e-61,2.87268876007016e-61,-0.222240537703818,-0.273878869653688,FALSE
"RSV_genus1073","Azospira","Proteobacteria",6.5864323892498e-62,2.87268876007016e-61,-0.206829627259213,-0.262999841195114,FALSE
"RSV_genus1074","Azovibrio","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1075","Candidatus Accumulibacter","Proteobacteria",5.71795263128277e-61,8.39750517411113e-61,-0.22234085610839,-0.270730333470995,FALSE
"RSV_genus1076","Dechloromonas","Proteobacteria",1.27848523872578e-42,1.40837700384747e-42,0.0279857799642571,0.00989195968587949,FALSE
"RSV_genus1077","Methyloversatilis","Proteobacteria",2.4814228368208e-60,3.17161991726102e-60,-0.215530942478161,-0.26410098794759,FALSE
"RSV_genus1079","Propionivibrio","Proteobacteria",3.28483159946452e-55,3.78265214019482e-55,-0.175339760304366,-0.213833727261219,FALSE
"RSV_genus1080","Sulfuritalea","Proteobacteria",1.38085851764213e-61,2.87268876007016e-61,-0.224559183297077,-0.273878869653688,FALSE
"RSV_genus1081","Thauera","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1082","Zoogloea","Proteobacteria",1.05974025744955e-54,1.21454791976106e-54,-0.174135008672559,-0.201826181320091,FALSE
"RSV_genus1087","Peredibacter","Proteobacteria",8.74610144697821e-61,1.17712522961422e-60,-0.21740150928357,-0.247305743176438,FALSE
"RSV_genus1088","Bdellovibrio","Proteobacteria",1.81719846272726e-61,3.19662832899245e-61,-0.213177740365722,-0.257136948994002,FALSE
"RSV_genus1089","OM27 clade","Proteobacteria",6.08011121407729e-61,8.39750517411113e-61,-0.225356821019241,-0.27264110683126,FALSE
"RSV_genus1090","Desulfobulbus","Proteobacteria",4.91451356556407e-57,5.72766375696779e-57,0.0491040042941651,1.27226408473698,TRUE
"RSV_genus1093","Desulfovermiculus","Proteobacteria",5.7789110359442e-62,2.87268876007016e-61,-0.22369377627937,-0.273878869653688,FALSE
"RSV_genus1095","Desulfomicrobium","Proteobacteria",1.63279691389493e-08,1.69972925772233e-08,-0.169318829514356,0.26906814183128,FALSE
"RSV_genus1096","Bilophila","Proteobacteria",1.12028614953227e-50,1.25852867787968e-50,-0.167096950069729,-0.175267956312313,FALSE
"RSV_genus1097","Desulfovibrio","Proteobacteria",0.356238488097322,0.357349418933385,-0.149177904712817,0.263693738772012,FALSE
"RSV_genus1109","Haliangium","Proteobacteria",1.4256719874824e-60,1.87435077373367e-60,-0.224031973439843,-0.263070752318263,FALSE
"RSV_genus1111","Corallococcus","Proteobacteria",6.1081768858311e-61,8.39750517411113e-61,-0.225356821019241,-0.26998895105843,FALSE
"RSV_genus1115","Nannocystis","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1117","Phaselicystis","Proteobacteria",1.21077037123976e-58,1.43185466696859e-58,-0.22369377627937,-0.266498824862992,FALSE
"RSV_genus1118","Byssovorax","Proteobacteria",4.43072724262806e-62,2.87268876007016e-61,-0.220514956539465,-0.273878869653688,FALSE
"RSV_genus1120","Sorangium","Proteobacteria",3.9605643240132e-61,6.18437633118566e-61,-0.2212511320969,-0.2673141900999,FALSE
"RSV_genus1122","Sandaracinus","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1128","Desulfomonile","Proteobacteria",7.0341291765045e-62,2.87268876007016e-61,-0.224237194926574,-0.273878869653688,FALSE
"RSV_genus1130","Desulfovirga","Proteobacteria",6.08011121407729e-61,8.39750517411113e-61,-0.225356821019241,-0.272279084413306,FALSE
"RSV_genus1131","Syntrophobacter","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1132","Arcobacter","Proteobacteria",6.46024405681532e-62,2.87268876007016e-61,-0.216026027204475,-0.26938159054439,FALSE
"RSV_genus1133","Campylobacter","Proteobacteria",4.63971670001987e-19,4.92555183225432e-19,4.97002717048889,5.37780014310327,FALSE
"RSV_genus1134","Sulfurospirillum","Proteobacteria",7.78816302672082e-60,9.57398384813451e-60,-0.225356821019241,-0.266823407558799,FALSE
"RSV_genus1135","Helicobacter","Proteobacteria",3.67875789840256e-61,5.78176119211478e-61,-0.224559183297077,-0.271822990106372,FALSE
"RSV_genus1137","Rs-M59 termite group","Proteobacteria",3.85895913202269e-39,4.22210381224705e-39,-0.216335985003129,-0.142679707151675,FALSE
"RSV_genus1138","Sulfuricurvum","Proteobacteria",1.10642908898443e-61,2.87268876007016e-61,-0.224092595140451,-0.273878869653688,FALSE
"RSV_genus1139","Wolinella","Proteobacteria",2.02723236620395e-11,2.13102313005099e-11,-0.174340145830839,0.0903625301230852,FALSE
"RSV_genus1143","Aeromonas","Proteobacteria",4.17821122447854e-60,5.24313892278516e-60,-0.212723026050078,-0.259350026145581,FALSE
"RSV_genus1145","Tolumonas","Proteobacteria",2.48026478112216e-62,2.87268876007016e-61,-0.211353341440613,-0.271737891731547,FALSE
"RSV_genus1147","Anaerobiospirillum","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1149","Ruminobacter","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1150","Succinivibrio","Proteobacteria",3.90836497752679e-63,9.92519000871936e-62,-0.213335212794215,-0.273878869653688,FALSE
"RSV_genus1151","Succinivibrionaceae UCG-001","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1152","Alishewanella","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1154","Idiomarina","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1155","Moritella","Proteobacteria",5.75317942961666e-61,8.39750517411113e-61,-0.225356821019241,-0.271041321590878,FALSE
"RSV_genus1156","Paramoritella","Proteobacteria",1.86467752598983e-60,2.42182208960994e-60,-0.221270227603951,-0.266390604752181,FALSE
"RSV_genus1158","Pseudoalteromonas","Proteobacteria",4.27371614873572e-61,6.58807681075075e-61,-0.223117568833907,-0.271917061995352,FALSE
"RSV_genus1159","Psychromonas","Proteobacteria",9.17753178197699e-62,2.87268876007016e-61,-0.222896138557206,-0.273878869653688,FALSE
"RSV_genus1160","Shewanella","Proteobacteria",3.54816702459353e-61,5.5856136684058e-61,-0.200532764363847,-0.251045302855029,FALSE
"RSV_genus1161","Cardiobacterium","Proteobacteria",5.94558130164164e-06,6.11672276768036e-06,2.40873066349657,2.19062955135963,FALSE
"RSV_genus1163","Cellvibrio","Proteobacteria",5.51952927931478e-61,8.21330829684938e-61,-0.225356821019241,-0.271917061995352,FALSE
"RSV_genus1164","Simiduia","Proteobacteria",4.6614028780507e-61,7.07272606496687e-61,-0.220286140102373,-0.265203050920248,FALSE
"RSV_genus1165","C1-B045","Proteobacteria",6.08011121407729e-61,8.39750517411113e-61,-0.225356821019241,-0.271917061995352,FALSE
"RSV_genus1167","Nitrosococcus","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1168","Rheinheimera","Proteobacteria",3.74383698289275e-60,4.71030337482595e-60,-0.214652689442104,-0.260132533107727,FALSE
"RSV_genus1170","Thiogranum","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1173","Buchnera","Proteobacteria",1.48702746033335e-61,2.87268876007016e-61,-0.223179496718943,-0.271403344008831,FALSE
"RSV_genus1174","Candidatus Blochmannia","Proteobacteria",1.80046430883454e-61,3.1821393004127e-61,-0.169006048429736,-0.245139787546095,FALSE
"RSV_genus1175","Candidatus Carsonella","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1176","Candidatus Nasuia","Proteobacteria",1.39566313327064e-59,1.68562568661598e-59,-0.215402111954511,-0.261158276460086,FALSE
"RSV_genus1177","Cedecea","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1178","Citrobacter","Proteobacteria",6.91156807129327e-60,8.5180883637267e-60,-0.214574670161459,-0.258163845698586,FALSE
"RSV_genus1179","Dickeya","Proteobacteria",9.50230085948611e-62,2.87268876007016e-61,-0.224160364435996,-0.273878869653688,FALSE
"RSV_genus1180","Erwinia","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1181","Escherichia/Shigella","Proteobacteria",8.17195589866355e-45,9.04350624106688e-45,0.484367735853789,0.228548261527355,FALSE
"RSV_genus1182","Ewingella","Proteobacteria",2.67604258290581e-59,3.19997657063706e-59,-0.19328043434053,-0.243212484990525,FALSE
"RSV_genus1183","Hafnia","Proteobacteria",6.14807145922157e-62,2.87268876007016e-61,-0.221922581916833,-0.268985442043562,FALSE
"RSV_genus1184","Leminorella","Proteobacteria",9.17044174018043e-62,2.87268876007016e-61,-0.223105944721526,-0.273878869653688,FALSE
"RSV_genus1185","Lonsdalea","Proteobacteria",1.60627558427591e-61,2.87268876007016e-61,-0.225356821019241,-0.273878869653688,FALSE
"RSV_genus1186","Morganella","Proteobacteria",8.32583465002983e-62,2.87268876007016e-61,-0.220918253041767,-0.272441871517586,FALSE
"RSV_genus1188","Pantoea","Proteobacteria",1.34885578874461e-50,1.51354166992854e-50,-0.126454464910887,-0.148385327598714,FALSE
"RSV_genus1189","Pectobacterium","Proteobacteria",6.11756076414521e-61,8.39750517411113e-61,-0.225356821019241,-0.272441871517586,FALSE
