"OTU","Genus","Phylum","p_value","p_adj_BH","Negative","Positive","in_top_panel"
"RSV_genus726","Anaeroglobus","Firmicutes",0.202151622590503,0.912369000572833,2.04764263685714,2.14488367361046,FALSE
"RSV_genus727","Anaerovibrio","Firmicutes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus728","Centipeda","Firmicutes",0.352255505663364,0.912369000572833,-0.00362513131248931,0.0868639986227667,FALSE
"RSV_genus729","Dialister","Firmicutes",0.467244024569985,0.912369000572833,3.78143376403951,3.78198798473867,FALSE
"RSV_genus730","Megamonas","Firmicutes",0.789937702601187,0.912369000572833,-0.241684381023458,-0.240232940881493,FALSE
"RSV_genus731","Megasphaera","Firmicutes",0.496034146207144,0.912369000572833,4.57896846390341,4.6254245800758,FALSE
"RSV_genus732","Mitsuokella","Firmicutes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus734","Negativicoccus","Firmicutes",0.573037474730878,0.912369000572833,-0.23591765499744,-0.244841632241599,FALSE
"RSV_genus735","Selenomonas","Firmicutes",0.833430798282314,0.914347717911412,2.26253153730874,2.2303413519848,FALSE
"RSV_genus736","Selenomonas 3","Firmicutes",0.0827471512275171,0.912369000572833,3.58698551628183,3.39667621718877,FALSE
"RSV_genus737","Selenomonas 4","Firmicutes",0.162715235227325,0.912369000572833,0.679587916842643,0.786260296442714,FALSE
"RSV_genus738","Sporomusa","Firmicutes",0.728294036892734,0.912369000572833,-0.240681553145619,-0.244544898795703,FALSE
"RSV_genus739","Thermosinus","Firmicutes",0.651619331251672,0.912369000572833,-0.240425947703105,-0.246685108785642,FALSE
"RSV_genus740","Veillonella","Firmicutes",0.311248478841615,0.912369000572833,7.67923531738432,7.82751187878853,FALSE
"RSV_genus741","Cetobacterium","Fusobacteria",0.687060356255184,0.912369000572833,-0.223684176963096,-0.229855218322518,FALSE
"RSV_genus742","Fusobacterium","Fusobacteria",0.0714662975254418,0.912369000572833,6.74114977377907,6.70575646103339,FALSE
"RSV_genus744","Psychrilyobacter","Fusobacteria",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus746","Leptotrichia","Fusobacteria",0.00258943977865177,0.227164489672633,6.2734172906797,6.11253798683835,FALSE
"RSV_genus748","Sebaldella","Fusobacteria",0.715905902187779,0.912369000572833,-0.243527952515364,-0.244841632241599,FALSE
"RSV_genus749","Sneathia","Fusobacteria",0.0228259465634911,0.912369000572833,-0.0996534140341824,0.0688050528386684,FALSE
"RSV_genus750","Streptobacillus","Fusobacteria",0.0859127254559016,0.912369000572833,0.715087982778223,0.900085120755813,FALSE
"RSV_genus754","Gemmatimonas","Gemmatimonadetes",0.974075617797424,0.983070965589009,-0.23451287124793,-0.214404369005417,FALSE
"RSV_genus762","Victivallis","Lentisphaerae",0.710055297759617,0.912369000572833,-0.240681553145619,-0.245224188189009,FALSE
"RSV_genus768","Nitrospira","Nitrospirae",0.796476835546588,0.913912183474978,-0.243527952515364,-0.237136131127338,FALSE
"RSV_genus776","AKYG587","Planctomycetes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus778","SM1A02","Planctomycetes",0.776660355211938,0.912369000572833,-0.243527952515364,-0.245224188189009,FALSE
"RSV_genus779","Urania-1B-19 marine sediment group","Planctomycetes",0.72224968985767,0.912369000572833,-0.243527952515364,-0.239574593452241,FALSE
"RSV_genus782","CPla-4 termite group","Planctomycetes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus783","Gemmata","Planctomycetes",0.770491664794382,0.912369000572833,-0.243527952515364,-0.238051811132689,FALSE
"RSV_genus784","Isosphaera","Planctomycetes",0.650244748582029,0.912369000572833,-0.242269519195011,-0.246685108785642,FALSE
"RSV_genus786","Pir4 lineage","Planctomycetes",0.896533618669425,0.939346754198367,-0.226465461270396,-0.227962492437975,FALSE
"RSV_genus787","Pirellula","Planctomycetes",0.675940269771481,0.912369000572833,-0.223001636693082,-0.234445853726901,FALSE
"RSV_genus788","Planctomyces","Planctomycetes",0.894772298511984,0.939346754198367,-0.225154670176931,-0.214134276423901,FALSE
"RSV_genus789","Rhodopirellula","Planctomycetes",0.59297319912906,0.912369000572833,-0.23971099431356,-0.246685108785642,FALSE
"RSV_genus790","Rubripirellula","Planctomycetes",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus791","Singulisphaera","Planctomycetes",0.765631859089079,0.912369000572833,-0.237780782026458,-0.243919893969578,FALSE
"RSV_genus794","Asticcacaulis","Proteobacteria",0.706821063329701,0.912369000572833,-0.243527952515364,-0.246685108785642,FALSE
"RSV_genus795","Brevundimonas","Proteobacteria",0.936914299241118,0.958360148589007,-0.189504282283424,-0.158596484764879,FALSE
