"OTU","Genus","Phylum","p_value","p_adj_BH","X70.75.bpm","X.60.bpm","X60.70.bpm","X75.85.bpm","X85..bpm","in_top_panel"
"RSV_genus50","Pseudoscardovia","Actinobacteria",0.5270285015312,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.247163545220905,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus51","Scardovia","Actinobacteria",0.0483170546811819,0.63788719251112,2.3934994943558,2.47165572687794,2.36366158378146,2.41536419141396,2.62778660091372,FALSE
"RSV_genus52","Corynebacterium","Actinobacteria",0.0472294845788887,0.63788719251112,4.89126723197668,4.84867056795739,4.88605842958783,4.96312539082055,4.72145076051532,FALSE
"RSV_genus53","Corynebacterium 1","Actinobacteria",0.553162486976428,0.63788719251112,-0.0672658532762155,-0.028429699185762,-0.0678720402629004,-0.0427454900730379,-0.0426268532006975,FALSE
"RSV_genus55","Turicella","Actinobacteria",0.539529384325404,0.63788719251112,-0.240468000265337,-0.241377364945513,-0.247163545220905,-0.245305624264407,-0.244215587175999,FALSE
"RSV_genus56","Dietzia","Actinobacteria",0.459519871149311,0.63788719251112,-0.242368730678715,-0.232737085857769,-0.245731676089886,-0.244756704769564,-0.236792324198114,FALSE
"RSV_genus57","Mycobacterium","Actinobacteria",0.23029632091095,0.63788719251112,-0.046816869963091,-0.0337696229374349,-0.0532584845355199,-0.0215202930329525,0.0419473440840048,FALSE
"RSV_genus59","Gordonia","Actinobacteria",0.544946192888354,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.247163545220905,-0.246752778841859,-0.244215587175999,FALSE
"RSV_genus61","Nocardia","Actinobacteria",0.487534539213948,0.63788719251112,-0.247514946755938,-0.231797033961126,-0.243920926201579,-0.248707435117745,-0.238851017985594,FALSE
"RSV_genus62","Rhodococcus","Actinobacteria",0.474211376459027,0.63788719251112,-0.232086431531267,-0.235978117563768,-0.231383727798681,-0.233739185106524,-0.224146644113544,FALSE
"RSV_genus63","Williamsia","Actinobacteria",0.478598174785799,0.63788719251112,-0.243300169730096,-0.244635336428173,-0.243812642430912,-0.248707435117745,-0.240139921262045,FALSE
"RSV_genus64","Tsukamurella","Actinobacteria",0.545269424895986,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.247163545220905,-0.246842219007952,-0.244215587175999,FALSE
"RSV_genus65","Acidothermus","Actinobacteria",0.5270285015312,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.247163545220905,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus66","Cryptosporangium","Actinobacteria",0.511908382534348,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.24285728879723,-0.248707435117745,-0.240346280940529,FALSE
"RSV_genus67","Fodinicola","Actinobacteria",0.47494631823033,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.245469222120836,-0.248707435117745,-0.239090230554193,FALSE
"RSV_genus68","Frankia","Actinobacteria",0.528941700737078,0.63788719251112,-0.247514946755938,-0.244635336428173,-0.243363114040682,-0.248707435117745,-0.244215587175999,FALSE
"RSV_genus69","Jatrophihabitans","Actinobacteria",0.52818651865319,0.63788719251112,-0.240979678884088,-0.244635336428173,-0.240378931017205,-0.248707435117745,-0.236306506937486,FALSE
"RSV_genus70","Blastococcus","Actinobacteria",0.645631417542861,0.667775260373913,-0.241942753206666,-0.244635336428173,-0.238497199331094,-0.235697006020811,-0.244215587175999,FALSE
"RSV_genus71","Geodermatophilus","Actinobacteria",0.593680232659062,0.643487138013877,-0.231838182173109,-0.244635336428173,-0.238421026289141,-0.24559745069828,-0.244215587175999,FALSE
