"OTU","Genus","Phylum","p_value","p_adj_BH","control","Heart.failure","in_top_panel"
"RSV_genus1195","Shimwellia","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1196","Tatumella","Proteobacteria",0.221238437334981,0.282531313901713,-0.251886958646613,-0.246778702133957,FALSE
"RSV_genus1197","Trabulsiella","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1198","Yersinia","Proteobacteria",0.0447211773063528,0.282531313901713,0.143905290132779,0.364166073454644,FALSE
"RSV_genus1200","Aquicella","Proteobacteria",0.0569222092700117,0.282531313901713,-0.247613403545562,-0.189160612748803,FALSE
"RSV_genus1201","Coxiella","Proteobacteria",0.302971794443713,0.326667912444897,-0.223948764387951,-0.235091337360892,FALSE
"RSV_genus1202","Diplorickettsia","Proteobacteria",0.216969506266788,0.282531313901713,-0.253506957326854,-0.246778702133957,FALSE
"RSV_genus1204","Rickettsiella","Proteobacteria",0.122015396584063,0.282531313901713,-0.250201491565983,-0.208080977030484,FALSE
"RSV_genus1205","Legionella","Proteobacteria",0.284795388400865,0.309490484016706,-0.234663273304114,-0.246778702133957,FALSE
"RSV_genus1207","Methylobacter","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1208","Methylocaldum","Proteobacteria",0.219072524091132,0.282531313901713,-0.25286995810806,-0.246778702133957,FALSE
"RSV_genus1209","Methylomonas","Proteobacteria",0.218066992176264,0.282531313901713,-0.253025618710692,-0.246778702133957,FALSE
"RSV_genus1212","Alcanivorax","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1214","Cobetia","Proteobacteria",0.220852268525356,0.282531313901713,-0.252706802710199,-0.246778702133957,FALSE
"RSV_genus1215","Halomonas","Proteobacteria",0.253555385510474,0.287619788769899,-0.237787910032373,-0.246778702133957,FALSE
"RSV_genus1216","Kushneria","Proteobacteria",0.219168462402688,0.282531313901713,-0.251248757711085,-0.246778702133957,FALSE
"RSV_genus1218","Marinomonas","Proteobacteria",0.282211197996731,0.307721814764797,-0.23773846281891,-0.246778702133957,FALSE
"RSV_genus1219","Marinospirillum","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1221","Nitrincola","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1222","Oceanobacter","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1223","Pseudospirillum","Proteobacteria",0.216969506266788,0.282531313901713,-0.253506957326854,-0.246778702133957,FALSE
"RSV_genus1224","Reinekea","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1226","Gilliamella","Proteobacteria",0.219024566245931,0.282531313901713,-0.252503009633747,-0.246778702133957,FALSE
"RSV_genus1228","Actinobacillus","Proteobacteria",2.13409104735499e-06,0.00171254341893174,3.55392043739777,2.07132788600744,TRUE
"RSV_genus1229","Aggregatibacter","Proteobacteria",0.0519790460454419,0.282531313901713,3.78718820535074,3.10269408377383,FALSE
"RSV_genus1230","Bibersteinia","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1231","Bisgaardia","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1232","Gallibacterium","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1233","Haemophilus","Proteobacteria",0.0429938874072081,0.282531313901713,7.44187178791177,7.27419796974688,FALSE
"RSV_genus1234","Mannheimia","Proteobacteria",0.0948551812829432,0.282531313901713,1.25543575923025,0.543709159738917,FALSE
"RSV_genus1236","Necropsobacter","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1237","Pasteurella","Proteobacteria",0.250325416020241,0.286198623231549,-0.243632147453103,-0.246778702133957,FALSE
"RSV_genus1238","Acinetobacter","Proteobacteria",0.00331956444867831,0.282531313901713,0.504974737291946,0.818054089943904,FALSE
"RSV_genus1239","Alkanindiges","Proteobacteria",0.116764580576367,0.282531313901713,-0.251553276661225,-0.18984404113953,FALSE
"RSV_genus1240","Enhydrobacter","Proteobacteria",0.218593284884254,0.282531313901713,-0.252480592338409,-0.246778702133957,FALSE
"RSV_genus1241","Moraxella","Proteobacteria",0.997499388363288,0.997499388363288,0.383926932647576,0.273317291872654,FALSE
"RSV_genus1243","Perlucidibaca","Proteobacteria",0.217828069522313,0.282531313901713,-0.253002115971749,-0.246778702133957,FALSE
"RSV_genus1244","Psychrobacter","Proteobacteria",0.125228185488196,0.282531313901713,-0.24622092304574,-0.203582499894101,FALSE
"RSV_genus1246","Azomonas","Proteobacteria",0.407906732280582,0.431139098193606,-0.183755742343186,-0.217283077429278,FALSE
"RSV_genus1248","Pseudomonas","Proteobacteria",0.976987320199502,0.984126058447306,0.560797594277792,0.454556407958674,FALSE
"RSV_genus1250","Oceanococcus","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1254","Leucothrix","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1256","Thiothrix","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1257","Aliivibrio","Proteobacteria",0.277826343544665,0.304405025738766,-0.17186472741002,-0.14725692986826,FALSE
"RSV_genus1258","Enterovibrio","Proteobacteria",0.223468301276722,0.282531313901713,-0.251687142223517,-0.246778702133957,FALSE
"RSV_genus1260","Photobacterium","Proteobacteria",0.26216492631179,0.292135281629189,-0.238512672526557,-0.246778702133957,FALSE
"RSV_genus1261","Vibrio","Proteobacteria",0.247856427916166,0.28610221643433,-0.244648109224001,-0.246778702133957,FALSE
"RSV_genus1263","Alkanibacter","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1264","Nevskia","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1265","Solimonas","Proteobacteria",0.219024566245931,0.282531313901713,-0.252389676578444,-0.246778702133957,FALSE
"RSV_genus1266","Aquimonas","Proteobacteria",0.224296436344894,0.282531313901713,-0.251257726851398,-0.246778702133957,FALSE
"RSV_genus1267","Arenimonas","Proteobacteria",0.235514674490543,0.282754158689393,-0.247070074148596,-0.246778702133957,FALSE
"RSV_genus1268","Chiayiivirga","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1269","Dokdonella","Proteobacteria",0.227729513061296,0.282531313901713,-0.250703431184144,-0.246778702133957,FALSE
"RSV_genus1270","Dyella","Proteobacteria",0.22119013978458,0.282531313901713,-0.25201593600048,-0.246778702133957,FALSE
"RSV_genus1271","Frateuria","Proteobacteria",0.22777882681726,0.282531313901713,-0.251454958199699,-0.246778702133957,FALSE
"RSV_genus1272","Ignatzschineria","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1273","Luteibacter","Proteobacteria",0.252440169231481,0.287269768052334,-0.246091841542039,-0.246778702133957,FALSE
"RSV_genus1274","Luteimonas","Proteobacteria",0.0627726513613681,0.282531313901713,-0.245250592515631,-0.133974864972608,FALSE
"RSV_genus1275","Lysobacter","Proteobacteria",0.141319211990216,0.282531313901713,-0.249520966981,-0.213422380687902,FALSE
"RSV_genus1276","Mizugakiibacter","Proteobacteria",0.219792796823252,0.282531313901713,-0.25113722764281,-0.246778702133957,FALSE
"RSV_genus1278","Pseudofulvimonas","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1279","Pseudoxanthomonas","Proteobacteria",0.144600457956298,0.282531313901713,-0.231889549402337,-0.21796965744138,FALSE
"RSV_genus1280","Rhodanobacter","Proteobacteria",0.223760334139111,0.282531313901713,-0.252811566756976,-0.246778702133957,FALSE
"RSV_genus1281","Silanimonas","Proteobacteria",0.220322075862828,0.282531313901713,-0.251758991462768,-0.246778702133957,FALSE
"RSV_genus1282","Stenotrophomonas","Proteobacteria",0.258265956813501,0.289152608001648,0.0442495197106124,0.0848735496681066,FALSE
"RSV_genus1283","Tahibacter","Proteobacteria",0.120021305032557,0.282531313901713,-0.252130958924522,-0.196581905630817,FALSE
"RSV_genus1284","Thermomonas","Proteobacteria",0.242144712843824,0.283149636867262,-0.240074978178043,-0.246778702133957,FALSE
"RSV_genus1285","Xanthomonas","Proteobacteria",0.344259959527164,0.367780103385627,-0.142847107143575,-0.133798839482029,FALSE
"RSV_genus1286","Xylella","Proteobacteria",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1287","Acidibacter","Proteobacteria",0.191072324601088,0.282531313901713,-0.252920854663914,-0.232030889781617,FALSE
"RSV_genus1288","Candidatus Competibacter","Proteobacteria",0.216636278901236,0.282531313901713,-0.253303164250403,-0.246778702133957,FALSE
"RSV_genus1290","Steroidobacter","Proteobacteria",0.164358309373432,0.282531313901713,-0.240321738835217,-0.227717431184722,FALSE
"RSV_genus1299","Candidatus Saccharimonas","Saccharibacteria",0.780886811655496,0.798258234372409,0.443101852132669,0.472393344903324,FALSE
"RSV_genus1301","Turneriella","Spirochaetae",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1304","Sphaerochaeta","Spirochaetae",0.236982434252131,0.282754158689393,-0.250924991982435,-0.246778702133957,FALSE
"RSV_genus1305","Spirochaeta 2","Spirochaetae",0.254834113366076,0.287619788769899,-0.207378984837787,-0.221269177955251,FALSE
"RSV_genus1306","Treponema","Spirochaetae",0.220129505076807,0.282531313901713,-0.252177511499726,-0.246778702133957,FALSE
"RSV_genus1307","Treponema 2","Spirochaetae",0.101590143980044,0.282531313901713,4.09582705162914,3.61546902072387,FALSE
"RSV_genus1308","Candidatus Tammella","Synergistetes",0.284104710916825,0.309087988765205,-0.244590650256985,-0.246778702133957,FALSE
"RSV_genus1309","Fretibacterium","Synergistetes",0.16016844067993,0.282531313901713,2.06708709212266,1.75996067728482,FALSE
"RSV_genus1310","Jonquetella","Synergistetes",0.154424141338248,0.282531313901713,-0.250310862720392,-0.200847977521868,FALSE
"RSV_genus1311","Pyramidobacter","Synergistetes",0.00660862465697592,0.282531313901713,-0.124559766355934,0.0970105281626686,FALSE
"RSV_genus1312","Synergistes","Synergistetes",0.223614283611014,0.282531313901713,-0.251973043416483,-0.246778702133957,FALSE
"RSV_genus1314","Acholeplasma","Tenericutes",0.994845705466509,0.995877703086288,0.260616512290729,0.022947719073637,FALSE
"RSV_genus1315","Anaeroplasma","Tenericutes",0.222690880116705,0.282531313901713,-0.252373120724811,-0.246778702133957,FALSE
"RSV_genus1316","Entomoplasma","Tenericutes",0.228321780405436,0.282531313901713,-0.250289897734295,-0.246778702133957,FALSE
"RSV_genus1317","Mesoplasma","Tenericutes",0.227089126482673,0.282531313901713,-0.25051238684209,-0.246778702133957,FALSE
"RSV_genus1318","Spiroplasma","Tenericutes",0.250905736014394,0.286198623231549,-0.244628462042563,-0.246778702133957,FALSE
"RSV_genus1319","Candidatus Phytoplasma","Tenericutes",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1321","Candidatus Bacilloplasma","Tenericutes",0.112907904001553,0.282531313901713,-0.241600308036931,-0.196581905630817,FALSE
"RSV_genus1322","Mycoplasma","Tenericutes",0.211682003912911,0.282531313901713,2.16300066625469,1.86127843553963,FALSE
"RSV_genus1324","Ureaplasma","Tenericutes",0.156171825553838,0.282531313901713,-0.240785212770483,-0.229657022214445,FALSE
"RSV_genus1327","AUTHM297","Thermotogae",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1328","Thermotoga","Thermotogae",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1333","Opitutus","Verrucomicrobia",0.237337687604568,0.282754158689393,-0.210366026590074,-0.216030066411657,FALSE
"RSV_genus1334","Lentimonas","Verrucomicrobia",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1335","Chthoniobacter","Verrucomicrobia",0.124160441723854,0.282531313901713,-0.246881104501144,-0.212535342294933,FALSE
"RSV_genus1341","Candidatus Methylacidiphilum","Verrucomicrobia",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1344","Akkermansia","Verrucomicrobia",0.0292319496540414,0.282531313901713,-0.0600170169011681,0.0799127088368666,FALSE
"RSV_genus1345","Luteolibacter","Verrucomicrobia",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
"RSV_genus1347","Prosthecobacter","Verrucomicrobia",0.0554878136937209,0.282531313901713,-0.252854459340974,-0.15827107035895,FALSE
"RSV_genus1348","Roseimicrobium","Verrucomicrobia",0.214691913293649,0.282531313901713,-0.25401179868196,-0.246778702133957,FALSE
