"OTU","Genus","Phylum","p_value","p_adj_BH","control","Emphysema","in_top_panel"
"RSV_genus288","Emticicia","Bacteroidetes",5.76535541358421e-06,8.45499025250447e-06,-0.253077731181063,-0.21157767744101,FALSE
"RSV_genus289","Fibrisoma","Bacteroidetes",5.89787627004611e-06,8.45499025250447e-06,-0.25223920784057,-0.21157767744101,FALSE
"RSV_genus290","Flectobacillus","Bacteroidetes",5.7408271321806e-06,8.45499025250447e-06,-0.253611721373632,-0.21157767744101,FALSE
"RSV_genus291","Flexibacter","Bacteroidetes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus292","Hymenobacter","Bacteroidetes",1.03669168772165e-06,8.36270470769503e-06,-0.241942530133642,-0.165518926276547,FALSE
"RSV_genus293","Larkinella","Bacteroidetes",5.58381120242996e-06,8.45499025250447e-06,-0.253025618710692,-0.21157767744101,FALSE
"RSV_genus295","Nibribacter","Bacteroidetes",5.98217696091168e-06,8.45499025250447e-06,-0.248644658048995,-0.21157767744101,FALSE
"RSV_genus296","Ohtaekwangia","Bacteroidetes",6.31762781775574e-06,8.45499025250447e-06,-0.249696421378409,-0.21157767744101,FALSE
"RSV_genus297","Pontibacter","Bacteroidetes",5.76945320052663e-06,8.45499025250447e-06,-0.251855360801536,-0.21157767744101,FALSE
"RSV_genus298","Pseudarcicella","Bacteroidetes",7.7571274863392e-07,8.36270470769503e-06,-0.253303164250403,-0.158859037444975,FALSE
"RSV_genus299","Rhodocytophaga","Bacteroidetes",6.20678969902678e-06,8.45499025250447e-06,-0.247041033027077,-0.21157767744101,FALSE
"RSV_genus300","Rudanella","Bacteroidetes",6.04615796241687e-06,8.45499025250447e-06,-0.251216456390616,-0.21157767744101,FALSE
"RSV_genus301","Runella","Bacteroidetes",8.33167031215384e-07,8.36270470769503e-06,-0.251433493328747,-0.166135732282616,FALSE
"RSV_genus302","Siphonobacter","Bacteroidetes",5.72860047927293e-06,8.45499025250447e-06,-0.252459475347276,-0.21157767744101,FALSE
"RSV_genus303","Spirosoma","Bacteroidetes",6.58676401040341e-06,8.50900571625072e-06,-0.251444699322435,-0.21157767744101,FALSE
"RSV_genus304","Candidatus Amoebophilus","Bacteroidetes",6.06332984911559e-06,8.45499025250447e-06,-0.251432880770049,-0.21157767744101,FALSE
"RSV_genus306","Nafulsella","Bacteroidetes",5.76945320052663e-06,8.45499025250447e-06,-0.252420594074361,-0.21157767744101,FALSE
"RSV_genus310","Rubrivirga","Bacteroidetes",5.58381120242996e-06,8.45499025250447e-06,-0.252349617985868,-0.21157767744101,FALSE
"RSV_genus311","Blattabacterium","Bacteroidetes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus312","Candidatus Sulcia","Bacteroidetes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus313","Crocinitomix","Bacteroidetes",7.09308691886743e-06,8.80930357362558e-06,-0.250058442042839,-0.21157767744101,FALSE
"RSV_genus314","Fluviicola","Bacteroidetes",6.1455356633581e-06,8.45499025250447e-06,-0.250408944633641,-0.21157767744101,FALSE
"RSV_genus315","Lishizhenia","Bacteroidetes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus316","Owenweeksia","Bacteroidetes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus317","Aquimarina","Bacteroidetes",5.76945320052663e-06,8.45499025250447e-06,-0.252939533940821,-0.21157767744101,FALSE
"RSV_genus318","Bergeyella","Bacteroidetes",1.21925750732906e-09,1.30731499396949e-07,4.41699207311735,2.75339957944477,TRUE
"RSV_genus319","Capnocytophaga","Bacteroidetes",4.12031808387154e-08,1.59720361037013e-06,4.44329858848612,2.76783649782166,TRUE
"RSV_genus320","Chryseobacterium","Bacteroidetes",3.1881111242958e-05,3.48417580401523e-05,-0.1828329686156,-0.157408552538352,FALSE
"RSV_genus321","Citreitalea","Bacteroidetes",5.76945320052663e-06,8.45499025250447e-06,-0.251970355831888,-0.21157767744101,FALSE
"RSV_genus322","Cloacibacterium","Bacteroidetes",0.00038901605714992,0.00041618680171804,0.458230862918999,0.581871388475384,FALSE
"RSV_genus323","Elizabethkingia","Bacteroidetes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus324","Empedobacter","Bacteroidetes",7.29559466227502e-06,9.00287576610664e-06,-0.24561082621051,-0.21157767744101,FALSE
"RSV_genus325","Epilithonimonas","Bacteroidetes",4.03636903721524e-06,8.45499025250447e-06,-0.25401179868196,-0.158859037444975,FALSE
"RSV_genus326","Flavobacterium","Bacteroidetes",2.24420635205079e-07,6.36958567567358e-06,-0.218495735399915,-0.0375626604908763,FALSE
"RSV_genus327","Gillisia","Bacteroidetes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus328","Gramella","Bacteroidetes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus329","Imtechella","Bacteroidetes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus330","Moheibacter","Bacteroidetes",6.4943254468746e-06,8.48041144280648e-06,-0.246792983644863,-0.21157767744101,FALSE
"RSV_genus331","Myroides","Bacteroidetes",5.9104484882478e-06,8.45499025250447e-06,-0.252920854663914,-0.21157767744101,FALSE
"RSV_genus333","NS4 marine group","Bacteroidetes",5.52452205877635e-06,8.45499025250447e-06,-0.252429932177279,-0.21157767744101,FALSE
"RSV_genus334","NS5 marine group","Bacteroidetes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus335","Salinimicrobium","Bacteroidetes",5.76945320052663e-06,8.45499025250447e-06,-0.25130449446414,-0.21157767744101,FALSE
"RSV_genus336","Soonwooa","Bacteroidetes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus337","Subsaxibacter","Bacteroidetes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus342","Ferruginibacter","Bacteroidetes",3.05943617692999e-06,8.45499025250447e-06,-0.241227278596723,-0.105560019618503,FALSE
"RSV_genus343","Filimonas","Bacteroidetes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus344","Flavihumibacter","Bacteroidetes",5.99492109995877e-06,8.45499025250447e-06,-0.252854459340974,-0.21157767744101,FALSE
"RSV_genus345","Flavisolibacter","Bacteroidetes",3.49515951268058e-06,8.45499025250447e-06,-0.233087250574719,-0.131908572726615,FALSE
"RSV_genus346","Flavitalea","Bacteroidetes",4.92756108709072e-07,8.36270470769503e-06,-0.243830335524255,-0.103108566668747,FALSE
"RSV_genus347","Hydrotalea","Bacteroidetes",6.6334540208492e-06,8.52367926780224e-06,-0.249488143212491,-0.21157767744101,FALSE
"RSV_genus348","Lacibacter","Bacteroidetes",4.82725027467845e-06,8.45499025250447e-06,-0.253425696019019,-0.195655760213935,FALSE
"RSV_genus350","Niabella","Bacteroidetes",6.15861263135645e-06,8.45499025250447e-06,-0.250321121597655,-0.21157767744101,FALSE
"RSV_genus351","Parafilimonas","Bacteroidetes",1.08179383345299e-06,8.36270470769503e-06,-0.242100662546292,-0.157757792416309,FALSE
"RSV_genus352","Parasegetibacter","Bacteroidetes",6.23321988615028e-06,8.45499025250447e-06,-0.249659349538054,-0.21157767744101,FALSE
"RSV_genus353","Sediminibacterium","Bacteroidetes",1.82481146177781e-06,8.45499025250447e-06,-0.233790249293525,-0.138024433741969,FALSE
"RSV_genus354","Segetibacter","Bacteroidetes",5.81058469003937e-06,8.45499025250447e-06,-0.249742597331533,-0.21157767744101,FALSE
"RSV_genus355","Taibaiella","Bacteroidetes",4.95073463031702e-07,8.36270470769503e-06,-0.244289181727941,-0.0672283418909368,FALSE
"RSV_genus356","Terrimonas","Bacteroidetes",6.3221005015769e-06,8.45499025250447e-06,-0.249468899472176,-0.21157767744101,FALSE
"RSV_genus361","Candidatus Aquirestis","Bacteroidetes",9.77621701795269e-07,8.36270470769503e-06,-0.247742816244443,-0.150425391858747,FALSE
"RSV_genus362","Haliscomenobacter","Bacteroidetes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus363","Lewinella","Bacteroidetes",5.76945320052663e-06,8.45499025250447e-06,-0.253211644065304,-0.21157767744101,FALSE
"RSV_genus365","Phaeodactylibacter","Bacteroidetes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus366","Arcticibacter","Bacteroidetes",5.61967654475727e-06,8.45499025250447e-06,-0.251160078727431,-0.21157767744101,FALSE
"RSV_genus367","Mucilaginibacter","Bacteroidetes",8.3893972110356e-07,8.36270470769503e-06,-0.24986734374611,-0.12545015026526,FALSE
"RSV_genus369","Nubsella","Bacteroidetes",7.42495720601226e-06,9.13913737729826e-06,-0.245829375812705,-0.21157767744101,FALSE
"RSV_genus370","Olivibacter","Bacteroidetes",5.74490823090716e-06,8.45499025250447e-06,-0.253077731181063,-0.21157767744101,FALSE
"RSV_genus371","Pedobacter","Bacteroidetes",6.94964249290182e-06,8.67581501377783e-06,-0.247191885041082,-0.191486454816084,FALSE
"RSV_genus372","Solitalea","Bacteroidetes",7.38981272896824e-07,8.36270470769503e-06,-0.253173275341467,-0.154881691855094,FALSE
"RSV_genus373","Sphingobacterium","Bacteroidetes",1.00635630214192e-06,8.36270470769503e-06,-0.236755691461497,-0.136317433225209,FALSE
"RSV_genus380","Chlamydia","Chlamydiae",5.74490823090716e-06,8.45499025250447e-06,-0.253425696019019,-0.21157767744101,FALSE
"RSV_genus381","Criblamydia","Chlamydiae",5.65174188440164e-06,8.45499025250447e-06,-0.253359300696079,-0.21157767744101,FALSE
"RSV_genus383","Candidatus Protochlamydia","Chlamydiae",5.77355377514254e-06,8.45499025250447e-06,-0.252320469148405,-0.21157767744101,FALSE
"RSV_genus385","Parachlamydia","Chlamydiae",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus386","Candidatus Fritschea","Chlamydiae",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus388","Simkania","Chlamydiae",8.89460338369494e-06,1.04546799820531e-05,-0.244890487378695,-0.167454163850815,FALSE
"RSV_genus394","Anaerolinea","Chloroflexi",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus395","Longilinea","Chloroflexi",5.74490823090716e-06,8.45499025250447e-06,-0.252920854663914,-0.21157767744101,FALSE
"RSV_genus397","Pelolinea","Chloroflexi",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus401","Candidatus Chloroploca","Chloroflexi",6.01621909037076e-06,8.45499025250447e-06,-0.250609350945904,-0.21157767744101,FALSE
"RSV_genus402","Chloronema","Chloroflexi",5.72860047927293e-06,8.45499025250447e-06,-0.253303164250403,-0.21157767744101,FALSE
"RSV_genus404","Roseiflexus","Chloroflexi",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus405","Herpetosiphon","Chloroflexi",7.37274619735134e-07,8.36270470769503e-06,-0.25401179868196,-0.167454163850815,FALSE
"RSV_genus424","Cyanobium","Cyanobacteria",6.00343162299803e-06,8.45499025250447e-06,-0.252520777355586,-0.21157767744101,FALSE
"RSV_genus425","Merismopedia","Cyanobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus426","Microcystis","Cyanobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus428","Synechococcus","Cyanobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus429","Chroococcidiopsis","Cyanobacteria",5.68802472818613e-06,8.45499025250447e-06,-0.253425696019019,-0.21157767744101,FALSE
"RSV_genus430","Pleurocapsa","Cyanobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus431","Aerosakkonema","Cyanobacteria",5.67994265692819e-06,8.45499025250447e-06,-0.253002115971749,-0.21157767744101,FALSE
"RSV_genus432","Leptolyngbya","Cyanobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus433","Microcoleus","Cyanobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus435","Oscillatoria","Cyanobacteria",5.76126041251228e-06,8.45499025250447e-06,-0.253611721373632,-0.21157767744101,FALSE
"RSV_genus436","Pseudanabaena","Cyanobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus437","Spirulina","Cyanobacteria",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus444","Mucispirillum","Deferribacteres",6.00343162299803e-06,8.45499025250447e-06,-0.252316984279135,-0.21157767744101,FALSE
"RSV_genus445","Deinobacterium","Deinococcus-Thermus",5.76945320052663e-06,8.45499025250447e-06,-0.253077731181063,-0.21157767744101,FALSE
"RSV_genus446","Deinococcus","Deinococcus-Thermus",7.733578930099e-06,9.39912300698429e-06,-0.248976717911168,-0.21157767744101,FALSE
"RSV_genus448","Truepera","Deinococcus-Thermus",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus449","Meiothermus","Deinococcus-Thermus",8.13574697529524e-07,8.36270470769503e-06,-0.251542781235684,-0.160903654811061,FALSE
"RSV_genus450","Thermus","Deinococcus-Thermus",8.2196094194035e-06,9.82890097859278e-06,-0.245793874168577,-0.21157767744101,FALSE
"RSV_genus451","Elusimicrobium","Elusimicrobia",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus456","Fibrobacter","Fibrobacteres",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus458","Alicyclobacillus","Firmicutes",7.23936051825629e-06,8.95638833348375e-06,-0.248990850931987,-0.21157767744101,FALSE
"RSV_genus460","Tumebacillus","Firmicutes",4.83070731570534e-06,8.45499025250447e-06,-0.243204412549712,-0.195655760213935,FALSE
"RSV_genus461","Aeribacillus","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus462","Anoxybacillus","Firmicutes",6.72778563399971e-06,8.55377224876116e-06,-0.246383293021559,-0.21157767744101,FALSE
"RSV_genus463","Bacillus","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus464","Caldibacillus","Firmicutes",6.64282993997846e-06,8.52437618627555e-06,-0.249974158592683,-0.21157767744101,FALSE
"RSV_genus465","Geobacillus","Firmicutes",1.16547332951755e-05,1.31695756789747e-05,-0.22853202222427,-0.21157767744101,FALSE
"RSV_genus466","Halolactibacillus","Firmicutes",5.76535541358421e-06,8.45499025250447e-06,-0.252361179784235,-0.21157767744101,FALSE
"RSV_genus467","Marinococcus","Firmicutes",5.66381147930899e-06,8.45499025250447e-06,-0.253425696019019,-0.21157767744101,FALSE
"RSV_genus469","Oceanobacillus","Firmicutes",6.25532727542163e-06,8.45499025250447e-06,-0.249043169436911,-0.21157767744101,FALSE
"RSV_genus470","Paraliobacillus","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus471","Paucisalibacillus","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus472","Terribacillus","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus473","Ureibacillus","Firmicutes",5.89369122133091e-06,8.45499025250447e-06,-0.25239824558697,-0.21157767744101,FALSE
"RSV_genus474","Thermicanus","Firmicutes",1.85218809806073e-06,8.45499025250447e-06,-0.228032212357002,-0.139252567487695,FALSE
"RSV_genus475","Gemella","Firmicutes",1.73979463140541e-06,8.45499025250447e-06,7.40682159189653,6.28539878929269,TRUE
"RSV_genus476","Exiguobacterium","Firmicutes",6.1980034923516e-06,8.45499025250447e-06,-0.250972580592647,-0.21157767744101,FALSE
"RSV_genus478","Brevibacillus","Firmicutes",5.70422190682252e-06,8.45499025250447e-06,-0.252520777355586,-0.21157767744101,FALSE
"RSV_genus479","Cohnella","Firmicutes",8.97451327608378e-07,8.36270470769503e-06,-0.252738489300508,-0.176825572038135,FALSE
"RSV_genus480","Paenibacillus","Firmicutes",8.33167031215384e-07,8.36270470769503e-06,-0.232712579128035,-0.0843935631429264,FALSE
"RSV_genus481","Saccharibacillus","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus482","Thermobacillus","Firmicutes",8.24263258655352e-07,8.36270470769503e-06,-0.252064563601582,-0.172330573077209,FALSE
"RSV_genus483","Chryseomicrobium","Firmicutes",6.3221005015769e-06,8.45499025250447e-06,-0.250108872449898,-0.21157767744101,FALSE
"RSV_genus484","Lysinibacillus","Firmicutes",5.95254138833809e-06,8.45499025250447e-06,-0.251184769800307,-0.21157767744101,FALSE
"RSV_genus486","Psychrobacillus","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus487","Sporosarcina","Firmicutes",5.76535541358421e-06,8.45499025250447e-06,-0.253077731181063,-0.21157767744101,FALSE
"RSV_genus488","Sporolactobacillus","Firmicutes",1.01947287026665e-06,8.36270470769503e-06,-0.242322563260335,-0.144267664409975,FALSE
"RSV_genus489","Aliicoccus","Firmicutes",5.76126041251228e-06,8.45499025250447e-06,-0.253211644065304,-0.21157767744101,FALSE
"RSV_genus490","Jeotgalicoccus","Firmicutes",5.13338289626271e-06,8.45499025250447e-06,-0.253254536649301,-0.183376081077889,FALSE
"RSV_genus491","Macrococcus","Firmicutes",5.76126041251228e-06,8.45499025250447e-06,-0.252727617864547,-0.21157767744101,FALSE
"RSV_genus493","Nosocomiicoccus","Firmicutes",5.76126041251228e-06,8.45499025250447e-06,-0.252798322895297,-0.21157767744101,FALSE
"RSV_genus494","Staphylococcus","Firmicutes",3.09448674930727e-08,1.49308985654076e-06,0.378940527074833,1.27987948127069,FALSE
"RSV_genus495","Kroppenstedtia","Firmicutes",5.76126041251228e-06,8.45499025250447e-06,-0.253359300696079,-0.21157767744101,FALSE
"RSV_genus496","Laceyella","Firmicutes",5.70422190682252e-06,8.45499025250447e-06,-0.252587172678526,-0.21157767744101,FALSE
"RSV_genus497","Planifilum","Firmicutes",6.04187226828551e-06,8.45499025250447e-06,-0.251795201913237,-0.21157767744101,FALSE
"RSV_genus498","Thermoactinomyces","Firmicutes",5.68802472818613e-06,8.45499025250447e-06,-0.253303164250403,-0.21157767744101,FALSE
"RSV_genus499","Abiotrophia","Firmicutes",3.64635581424892e-07,8.36270470769503e-06,2.86289344437322,1.17717752224151,TRUE
"RSV_genus500","Aerococcus","Firmicutes",1.50471616270921e-06,8.45499025250447e-06,-0.234633533374276,-0.0962359831828371,FALSE
"RSV_genus501","Eremococcus","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus502","Facklamia","Firmicutes",6.60540216246327e-06,8.51029784616429e-06,-0.250349731329084,-0.21157767744101,FALSE
"RSV_genus503","Globicatella","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus504","Ignavigranum","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus506","Alkalibacterium","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus507","Alloiococcus","Firmicutes",5.76535541358421e-06,8.45499025250447e-06,-0.252854459340974,-0.21157767744101,FALSE
"RSV_genus508","Atopostipes","Firmicutes",4.16614141518644e-07,8.36270470769503e-06,-0.21956302595186,-0.132639454663237,FALSE
"RSV_genus509","Desemzia","Firmicutes",5.76945320052663e-06,8.45499025250447e-06,-0.253173275341467,-0.21157767744101,FALSE
"RSV_genus510","Dolosigranulum","Firmicutes",1.47218613137424e-05,1.651929786949e-05,-0.226036369829359,-0.21157767744101,FALSE
"RSV_genus511","Granulicatella","Firmicutes",0.553047557112128,0.56118916152808,6.77502502508936,6.50128149238988,FALSE
"RSV_genus512","Marinilactibacillus","Firmicutes",6.00769121921363e-06,8.45499025250447e-06,-0.251209761973063,-0.21157767744101,FALSE
"RSV_genus514","Trichococcus","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus515","Catellicoccus","Firmicutes",9.14778176447784e-07,8.36270470769503e-06,-0.243652539389498,-0.154881691855094,FALSE
"RSV_genus516","Enterococcus","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus518","Tetragenococcus","Firmicutes",6.18484649425431e-06,8.45499025250447e-06,-0.251782994086566,-0.21157767744101,FALSE
"RSV_genus519","Lactobacillus","Firmicutes",1.84946584577074e-09,1.78473454116876e-07,2.08350601934218,4.31723075202367,TRUE
"RSV_genus521","Pediococcus","Firmicutes",5.69206989065642e-06,8.45499025250447e-06,-0.252369096749506,-0.21157767744101,FALSE
"RSV_genus522","Fructobacillus","Firmicutes",5.78998398644046e-06,8.45499025250447e-06,-0.252268356678033,-0.21157767744101,FALSE
"RSV_genus523","Leuconostoc","Firmicutes",3.62396039637709e-08,1.58960081022904e-06,-0.218910421687702,-0.00463429165250105,FALSE
"RSV_genus524","Oenococcus","Firmicutes",5.95254138833809e-06,8.45499025250447e-06,-0.251229700252296,-0.21157767744101,FALSE
"RSV_genus525","Weissella","Firmicutes",1.58658515758483e-07,4.78454586584176e-06,-0.221195165060792,0.0887544062543509,FALSE
"RSV_genus528","Lactococcus","Firmicutes",4.46089845178839e-07,8.36270470769503e-06,-0.0843355848569667,0.479022969595396,FALSE
"RSV_genus530","Streptococcus","Firmicutes",0.136339913452813,0.139520696163271,9.54897890704556,9.6416714515137,FALSE
"RSV_genus533","Catabacter","Firmicutes",8.88220892538436e-06,1.04528434304828e-05,-0.245889786731703,-0.21157767744101,FALSE
"RSV_genus534","Christensenella","Firmicutes",6.2953097763168e-06,8.45499025250447e-06,-0.251534597384318,-0.21157767744101,FALSE
"RSV_genus535","Christensenellaceae R-7 group","Firmicutes",7.50889724820616e-06,9.21893873348467e-06,-0.0715769732810672,-0.0247452189080943,FALSE
"RSV_genus537","Candidatus Arthromitus","Firmicutes",5.61967654475727e-06,8.45499025250447e-06,-0.252920854663914,-0.21157767744101,FALSE
"RSV_genus538","Clostridium sensu stricto 1","Firmicutes",2.38962211634114e-06,8.45499025250447e-06,-0.219996681370474,-0.137934135919496,FALSE
"RSV_genus539","Clostridium sensu stricto 10","Firmicutes",7.18354103817855e-06,8.89873825653697e-06,-0.246291353889167,-0.21157767744101,FALSE
"RSV_genus540","Clostridium sensu stricto 12","Firmicutes",5.77355377514254e-06,8.45499025250447e-06,-0.251715267259182,-0.21157767744101,FALSE
"RSV_genus541","Clostridium sensu stricto 13","Firmicutes",5.7123370427428e-06,8.45499025250447e-06,-0.253303164250403,-0.21157767744101,FALSE
"RSV_genus542","Clostridium sensu stricto 18","Firmicutes",1.03064180525196e-05,1.18201714392736e-05,-0.24437028015384,-0.21157767744101,FALSE
"RSV_genus543","Clostridium sensu stricto 2","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus544","Clostridium sensu stricto 3","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus545","Clostridium sensu stricto 5","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus546","Clostridium sensu stricto 7","Firmicutes",8.16704455646831e-07,8.36270470769503e-06,-0.252920854663914,-0.170516614483673,FALSE
"RSV_genus547","Clostridium sensu stricto 8","Firmicutes",7.37274619735134e-07,8.36270470769503e-06,-0.25401179868196,-0.161809746941225,FALSE
"RSV_genus548","Fonticella","Firmicutes",5.72860047927293e-06,8.45499025250447e-06,-0.253106880018526,-0.21157767744101,FALSE
"RSV_genus550","Oxobacter","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus551","Proteiniclasticum","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus552","Sarcina","Firmicutes",9.02961245871082e-07,8.36270470769503e-06,-0.246752329450431,-0.154594697256599,FALSE
"RSV_genus553","Thermobrachium","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus555","Defluviitaleaceae UCG-011","Firmicutes",0.58097688902642,0.588292442718254,1.15115223918152,0.572868738125802,FALSE
"RSV_genus556","Acetobacterium","Firmicutes",5.97369527682841e-06,8.45499025250447e-06,-0.25165422741599,-0.21157767744101,FALSE
"RSV_genus557","Anaerofustis","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus558","Eubacterium","Firmicutes",5.76126041251228e-06,8.45499025250447e-06,-0.253303164250403,-0.21157767744101,FALSE
"RSV_genus560","Pseudoramibacter","Firmicutes",0.000345216859640956,0.000369738367983932,0.453060728477597,0.583182537015055,FALSE
"RSV_genus561","Anaerococcus","Firmicutes",7.82407906933314e-09,5.3930259299332e-07,-0.0675019544316454,0.386977135028568,FALSE
"RSV_genus562","Ezakiella","Firmicutes",0.00504209033819279,0.0052772420567853,-0.0132447456049625,-0.0825329395578361,FALSE
"RSV_genus563","Finegoldia","Firmicutes",4.2196881282598e-05,4.57527982446146e-05,-0.111962267233347,-0.0411727485844501,FALSE
"RSV_genus564","Gallicola","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus565","Helcococcus","Firmicutes",5.58778539359848e-06,8.45499025250447e-06,-0.25286995810806,-0.21157767744101,FALSE
"RSV_genus566","Murdochiella","Firmicutes",0.00049594149493008,0.000528237905747823,-0.125790047379371,-0.21157767744101,FALSE
"RSV_genus568","Parvimonas","Firmicutes",0.0877358159367879,0.0899734988087145,4.71975050259849,4.01356888282079,FALSE
"RSV_genus569","Peptoniphilus","Firmicutes",3.39031156616057e-07,8.36270470769503e-06,0.0992439397744063,0.445248997103958,FALSE
"RSV_genus570","Sedimentibacter","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus571","Tepidimicrobium","Firmicutes",5.76126041251228e-06,8.45499025250447e-06,-0.253425696019019,-0.21157767744101,FALSE
"RSV_genus572","Tissierella","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
"RSV_genus573","Acidaminobacter","Firmicutes",5.49706048503662e-06,8.45499025250447e-06,-0.25401179868196,-0.21157767744101,FALSE
