"OTU","Genus","Phylum","p_value","p_adj_BH","control","Tooth.decay","in_top_panel"
"RSV_genus1","Bryocella","Acidobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus2","Candidatus Koribacter","Acidobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus3","Edaphobacter","Acidobacteria",8.69226923583062e-37,1.70335483798209e-36,-0.224559183297077,-0.263413925360724,FALSE
"RSV_genus10","Bryobacter","Acidobacteria",4.55673808595975e-37,1.70335483798209e-36,-0.218804242118265,-0.261799644606026,FALSE
"RSV_genus11","Candidatus Solibacter","Acidobacteria",3.20144861295562e-36,4.19185605359861e-36,-0.225356821019241,-0.256657877202006,FALSE
"RSV_genus16","Blastocatella","Acidobacteria",1.84355912771585e-36,2.69550690643302e-36,-0.215042970310909,-0.248653259513643,FALSE
"RSV_genus19","Geothrix","Acidobacteria",8.13129394498752e-37,1.70335483798209e-36,-0.224724708079846,-0.263413925360724,FALSE
"RSV_genus27","CL500-29 marine group","Actinobacteria",5.57705447850982e-37,1.70335483798209e-36,-0.221423415221038,-0.263413925360724,FALSE
"RSV_genus28","Illumatobacter","Actinobacteria",5.55606529879348e-36,7.05474080702067e-36,-0.2229041858771,-0.252841084815924,FALSE
"RSV_genus30","Candidatus Microthrix","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus31","Iamia","Actinobacteria",6.38309959231042e-37,1.70335483798209e-36,-0.218631142682395,-0.255860247996554,FALSE
"RSV_genus35","Actinomyces","Actinobacteria",0.0212960510510349,0.0216550993300829,6.88545025494946,6.86111518935666,FALSE
"RSV_genus36","Actinotignum","Actinobacteria",3.38116973490441e-37,1.70335483798209e-36,-0.219938881746866,-0.263413925360724,FALSE
"RSV_genus37","Arcanobacterium","Actinobacteria",2.2567874923932e-36,3.2073636673924e-36,-0.21609226756904,-0.255361639443541,FALSE
"RSV_genus38","Mobiluncus","Actinobacteria",1.34809706833952e-30,1.53228936507378e-30,0.153627872797362,0.0272859634750741,FALSE
"RSV_genus40","Trueperella","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus41","Varibaculum","Actinobacteria",8.55923187210214e-38,1.54556583674068e-36,-0.199704345498153,-0.258612027925637,FALSE
"RSV_genus42","Actinopolyspora","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus43","Aeriscardovia","Actinobacteria",4.88210119456176e-21,5.3114178723248e-21,-0.199686808220927,-0.0782582406220716,FALSE
"RSV_genus44","Alloscardovia","Actinobacteria",0.716028789622431,0.716771558076396,0.76190525382509,1.03373380669645,FALSE
"RSV_genus45","Bifidobacterium","Actinobacteria",8.89683457003479e-31,1.01482805674747e-30,1.25786383942163,2.32997179466459,TRUE
"RSV_genus46","Gardnerella","Actinobacteria",3.49276812732057e-25,3.87416234811994e-25,-0.0204757581975227,-0.017418481194015,FALSE
"RSV_genus47","Metascardovia","Actinobacteria",6.01728311190285e-31,6.87180852424409e-31,-0.170556460086963,-0.127410772176489,FALSE
"RSV_genus49","Parascardovia","Actinobacteria",6.56933684843653e-13,6.96638467993544e-13,0.177768914690592,1.18933829613625,TRUE
"RSV_genus50","Pseudoscardovia","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus51","Scardovia","Actinobacteria",6.19485439502878e-09,6.49080835092592e-09,2.15488332549785,2.74640378527381,TRUE
"RSV_genus52","Corynebacterium","Actinobacteria",0.991469964586583,0.991469964586583,4.79554001891403,4.94528662014477,FALSE
"RSV_genus53","Corynebacterium 1","Actinobacteria",1.2769618012495e-30,1.45314638939359e-30,-0.0385287414650712,-0.0683515504438272,FALSE
"RSV_genus55","Turicella","Actinobacteria",5.56988598559814e-37,1.70335483798209e-36,-0.224160364435996,-0.263413925360724,FALSE
"RSV_genus56","Dietzia","Actinobacteria",3.33137478149396e-37,1.70335483798209e-36,-0.216867752525723,-0.260360241872536,FALSE
"RSV_genus57","Mycobacterium","Actinobacteria",3.69413092956308e-24,4.07409868231814e-24,-0.0197183690973345,-0.0440700808464962,FALSE
"RSV_genus59","Gordonia","Actinobacteria",3.20144861295562e-36,4.19185605359861e-36,-0.225356821019241,-0.260071694156938,FALSE
"RSV_genus61","Nocardia","Actinobacteria",2.14728059059068e-36,3.07114541247139e-36,-0.221707729293855,-0.258993946175906,FALSE
"RSV_genus62","Rhodococcus","Actinobacteria",7.70953337112003e-37,1.70335483798209e-36,-0.213683057397667,-0.257896113715243,FALSE
"RSV_genus63","Williamsia","Actinobacteria",3.20144861295562e-36,4.19185605359861e-36,-0.225356821019241,-0.258041220972889,FALSE
"RSV_genus64","Tsukamurella","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus65","Acidothermus","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus66","Cryptosporangium","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus67","Fodinicola","Actinobacteria",9.6242084174065e-36,1.18764208731423e-35,-0.225356821019241,-0.259152646281437,FALSE
"RSV_genus68","Frankia","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus69","Jatrophihabitans","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus70","Blastococcus","Actinobacteria",4.02225385976838e-36,5.2030495639095e-36,-0.221516451979071,-0.255237197160261,FALSE
"RSV_genus71","Geodermatophilus","Actinobacteria",1.59985446376448e-36,2.41228055864488e-36,-0.223206263126097,-0.261008814756112,FALSE
"RSV_genus72","Modestobacter","Actinobacteria",3.19737756934352e-36,4.19185605359861e-36,-0.225356821019241,-0.256227646144303,FALSE
"RSV_genus75","Nakamurella","Actinobacteria",3.20144861295562e-36,4.19185605359861e-36,-0.225356821019241,-0.259211663834118,FALSE
"RSV_genus76","Candidatus Planktophila","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus78","Sporichthya","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus79","hgcI clade","Actinobacteria",1.02818611726676e-36,1.70335483798209e-36,-0.218705168476987,-0.258508861039539,FALSE
"RSV_genus81","Angustibacter","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus82","Kineococcus","Actinobacteria",4.56260981186759e-37,1.70335483798209e-36,-0.222513528486094,-0.263413925360724,FALSE
"RSV_genus83","Kineosporia","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus85","Quadrisphaera","Actinobacteria",6.46150324750912e-37,1.70335483798209e-36,-0.218827529130672,-0.263413925360724,FALSE
"RSV_genus87","Georgenia","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus88","Brevibacterium","Actinobacteria",2.04435991916352e-36,2.94888986844963e-36,-0.209054842928297,-0.24704459754222,FALSE
"RSV_genus89","Cellulomonas","Actinobacteria",2.52147980452322e-36,3.5671020176596e-36,-0.222098500835043,-0.257453243941339,FALSE
"RSV_genus91","Tropheryma","Actinobacteria",1.00990460836357e-36,1.70335483798209e-36,-0.22326384854529,-0.263413925360724,FALSE
"RSV_genus92","Demequina","Actinobacteria",1.04278058004557e-36,1.70335483798209e-36,-0.223061663339975,-0.263413925360724,FALSE
"RSV_genus94","Brachybacterium","Actinobacteria",2.13329207459072e-37,1.70335483798209e-36,-0.218844525639202,-0.260313581876915,FALSE
"RSV_genus95","Dermabacter","Actinobacteria",8.8036472890988e-36,1.09337447026774e-35,-0.225356821019241,-0.259083445808531,FALSE
"RSV_genus96","Dermacoccus","Actinobacteria",3.94447232162217e-37,1.70335483798209e-36,-0.220338262771151,-0.263413925360724,FALSE
"RSV_genus97","Kytococcus","Actinobacteria",8.35873439768051e-37,1.70335483798209e-36,-0.224160364435996,-0.263413925360724,FALSE
"RSV_genus98","Mobilicoccus","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus99","Aquipuribacter","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus100","Arsenicicoccus","Actinobacteria",3.73177459635901e-37,1.70335483798209e-36,-0.220193059201948,-0.263413925360724,FALSE
"RSV_genus101","Janibacter","Actinobacteria",1.50946852230715e-36,2.2975348959407e-36,-0.207196001312075,-0.246790617104162,FALSE
"RSV_genus102","Knoellia","Actinobacteria",1.13914100006062e-36,1.81099022250164e-36,-0.220326020309444,-0.259665008993339,FALSE
"RSV_genus104","Ornithinibacter","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus105","Ornithinimicrobium","Actinobacteria",6.28541360593318e-37,1.70335483798209e-36,-0.221051804377381,-0.263413925360724,FALSE
"RSV_genus106","Phycicoccus","Actinobacteria",5.61303472213232e-37,1.70335483798209e-36,-0.224160364435996,-0.263413925360724,FALSE
"RSV_genus107","Serinicoccus","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus108","Terrabacter","Actinobacteria",7.07403598177031e-37,1.70335483798209e-36,-0.22369377627937,-0.263413925360724,FALSE
"RSV_genus109","Tetrasphaera","Actinobacteria",1.54657788799329e-36,2.34661582061875e-36,-0.224559183297077,-0.261210089275131,FALSE
"RSV_genus110","Agromyces","Actinobacteria",7.64056791471727e-37,1.70335483798209e-36,-0.224430792300924,-0.263413925360724,FALSE
"RSV_genus111","Candidatus Limnoluna","Actinobacteria",5.59501585379007e-37,1.70335483798209e-36,-0.222556168285952,-0.263413925360724,FALSE
"RSV_genus112","Candidatus Rhodoluna","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus113","Clavibacter","Actinobacteria",1.68267034332598e-36,2.51358650357519e-36,-0.21929585373583,-0.257240547132022,FALSE
"RSV_genus114","Cryobacterium","Actinobacteria",5.57705447850982e-37,1.70335483798209e-36,-0.222497319696125,-0.263413925360724,FALSE
"RSV_genus115","Curtobacterium","Actinobacteria",3.11504573954153e-36,4.19185605359861e-36,-0.222780677857861,-0.252811339283943,FALSE
"RSV_genus116","Frondihabitans","Actinobacteria",3.20144861295562e-36,4.19185605359861e-36,-0.225356821019241,-0.256536832096336,FALSE
"RSV_genus117","Gryllotalpicola","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus118","Herbiconiux","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus119","Leifsonia","Actinobacteria",8.40713251058352e-37,1.70335483798209e-36,-0.224237194926574,-0.263413925360724,FALSE
"RSV_genus120","Leucobacter","Actinobacteria",7.70458681528217e-37,1.70335483798209e-36,-0.224237194926574,-0.263413925360724,FALSE
"RSV_genus121","Lysinimonas","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus122","Marisediminicola","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus123","Microbacterium","Actinobacteria",9.01587470432185e-37,1.70335483798209e-36,-0.222280234407781,-0.260514856395934,FALSE
"RSV_genus124","Microcella","Actinobacteria",5.70033138141798e-37,1.70335483798209e-36,-0.223633154578761,-0.263413925360724,FALSE
"RSV_genus126","Pseudoclavibacter","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus127","Schumannella","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus128","Arthrobacter","Actinobacteria",3.65421633878867e-36,4.76529563098793e-36,-0.219226158014254,-0.256536832096336,FALSE
"RSV_genus129","Auritidibacter","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus130","Citricoccus","Actinobacteria",1.49889245853586e-36,2.28504142573003e-36,-0.220303612579123,-0.254214936773124,FALSE
"RSV_genus131","Kocuria","Actinobacteria",3.16499388830645e-36,4.19185605359861e-36,-0.189588327100072,-0.23887013513478,FALSE
"RSV_genus132","Micrococcus","Actinobacteria",6.49407704365712e-35,7.67048267702463e-35,-0.154621845177501,-0.202453638415523,FALSE
"RSV_genus134","Nesterenkonia","Actinobacteria",1.27171550068341e-36,1.97936364219272e-36,-0.205234141304031,-0.249104410639235,FALSE
"RSV_genus135","Rothia","Actinobacteria",7.68774573312345e-06,7.95141975612447e-06,8.32835305148253,8.23070959210683,FALSE
"RSV_genus136","Sinomonas","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus137","Zhihengliuella","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus139","Cellulosimicrobium","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus140","Isoptericola","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus142","Promicromonospora","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus143","Rarobacter","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus144","Sanguibacter","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus145","Actinoplanes","Actinobacteria",4.26978083896013e-37,1.70335483798209e-36,-0.216433001882522,-0.259713945968433,FALSE
"RSV_genus146","Asanoa","Actinobacteria",6.04765084434192e-37,1.70335483798209e-36,-0.221740021195013,-0.263413925360724,FALSE
"RSV_genus147","Catellatospora","Actinobacteria",8.70900958813664e-37,1.70335483798209e-36,-0.223504763582608,-0.263413925360724,FALSE
"RSV_genus148","Catenuloplanes","Actinobacteria",5.20947603550009e-37,1.70335483798209e-36,-0.218755783421144,-0.263413925360724,FALSE
"RSV_genus149","Dactylosporangium","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus150","Longispora","Actinobacteria",5.58423214113525e-37,1.70335483798209e-36,-0.224325889218764,-0.263413925360724,FALSE
"RSV_genus151","Micromonospora","Actinobacteria",5.73710203543866e-37,1.70335483798209e-36,-0.222888202238373,-0.263413925360724,FALSE
"RSV_genus153","Plantactinospora","Actinobacteria",6.60420089828394e-37,1.70335483798209e-36,-0.21870118300204,-0.258856959681416,FALSE
"RSV_genus154","Stackebrandtia","Actinobacteria",5.57705447850982e-37,1.70335483798209e-36,-0.223311166208257,-0.263413925360724,FALSE
"RSV_genus155","Verrucosispora","Actinobacteria",3.12497230052759e-36,4.19185605359861e-36,-0.225356821019241,-0.260313581876915,FALSE
"RSV_genus156","Virgisporangium","Actinobacteria",5.6601541614123e-37,1.70335483798209e-36,-0.220900547829646,-0.263413925360724,FALSE
"RSV_genus160","Aeromicrobium","Actinobacteria",1.99921318281099e-36,2.89241487468157e-36,-0.222626710473577,-0.258074898300405,FALSE
"RSV_genus161","Kribbella","Actinobacteria",3.15494099133378e-36,4.19185605359861e-36,-0.223460482201057,-0.258151112851035,FALSE
"RSV_genus162","Marmoricola","Actinobacteria",6.57034573175902e-37,1.70335483798209e-36,-0.223040738343329,-0.263413925360724,FALSE
"RSV_genus163","Mumia","Actinobacteria",7.07403598177031e-37,1.70335483798209e-36,-0.222880373900021,-0.263413925360724,FALSE
"RSV_genus165","Nocardioides","Actinobacteria",5.48457508525656e-37,1.70335483798209e-36,-0.186454716668023,-0.245107338525114,FALSE
"RSV_genus166","Aestuariimicrobium","Actinobacteria",7.86445215725502e-37,1.70335483798209e-36,-0.224430792300924,-0.263413925360724,FALSE
"RSV_genus167","Microlunatus","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus168","Micropruina","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus170","Propionibacterium","Actinobacteria",2.97576641261884e-23,3.27063164940454e-23,-0.116777393731027,-0.108266071002537,FALSE
"RSV_genus171","Propioniciclava","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus172","Tessaracoccus","Actinobacteria",1.05217497348845e-36,1.70335483798209e-36,-0.0580732578484067,-0.144889839940816,FALSE
"RSV_genus173","Actinomycetospora","Actinobacteria",1.66662469418119e-36,2.50123301692822e-36,-0.217748908162705,-0.257186653519103,FALSE
"RSV_genus174","Actinophytocola","Actinobacteria",4.73620035291562e-37,1.70335483798209e-36,-0.222114709625012,-0.263413925360724,FALSE
"RSV_genus175","Crossiella","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus176","Lentzea","Actinobacteria",3.19737756934352e-36,4.19185605359861e-36,-0.225356821019241,-0.258210930570513,FALSE
"RSV_genus178","Prauserella","Actinobacteria",3.19737756934352e-36,4.19185605359861e-36,-0.225356821019241,-0.259876953921791,FALSE
"RSV_genus179","Pseudonocardia","Actinobacteria",9.38748932101554e-37,1.70335483798209e-36,-0.21843737994693,-0.254864107100792,FALSE
"RSV_genus180","Saccharopolyspora","Actinobacteria",1.04746730947807e-36,1.70335483798209e-36,-0.223419366571608,-0.263413925360724,FALSE
"RSV_genus181","Sciscionella","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus183","Kitasatospora","Actinobacteria",3.05937242518388e-37,1.70335483798209e-36,-0.221167697201413,-0.263413925360724,FALSE
"RSV_genus185","Streptacidiphilus","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus186","Streptomyces","Actinobacteria",5.41795939621879e-37,1.70335483798209e-36,-0.216660306550391,-0.26161677443873,FALSE
"RSV_genus188","Nocardiopsis","Actinobacteria",1.0221266105152e-37,1.67796699270763e-36,-0.216506297636087,-0.263413925360724,FALSE
"RSV_genus190","Actinoallomurus","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus191","Actinomadura","Actinobacteria",8.70900958813664e-37,1.70335483798209e-36,-0.221205782806266,-0.263413925360724,FALSE
"RSV_genus192","Adlercreutzia","Actinobacteria",7.44688413403019e-37,1.70335483798209e-36,-0.22372666374418,-0.263413925360724,FALSE
"RSV_genus193","Atopobium","Actinobacteria",1.42270995375243e-05,1.46993051966926e-05,5.02014121931587,5.31029189847002,FALSE
"RSV_genus194","Collinsella","Actinobacteria",7.37914937727612e-38,1.45324064266764e-36,-0.208344274594954,-0.257713243547947,FALSE
"RSV_genus195","Coriobacteriaceae UCG-003","Actinobacteria",1.1699844803918e-33,1.35213775278813e-33,-0.220429713351215,-0.24448032361264,FALSE
"RSV_genus196","Cryptobacterium","Actinobacteria",5.35453117843965e-13,5.69066364228443e-13,0.484045127927802,1.07653277896077,TRUE
"RSV_genus197","Eggerthella","Actinobacteria",2.42152649736798e-37,1.70335483798209e-36,-0.221715890763931,-0.263413925360724,FALSE
"RSV_genus198","Enterorhabdus","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus199","Gordonibacter","Actinobacteria",3.12497230052759e-36,4.19185605359861e-36,-0.225356821019241,-0.261328226723132,FALSE
"RSV_genus201","Olsenella","Actinobacteria",5.49634125954246e-24,6.0547594925325e-24,0.205673472535957,1.10828584794535,TRUE
"RSV_genus202","Parvibacter","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus203","Senegalimassilia","Actinobacteria",1.05620220478654e-28,1.18515712513839e-28,-0.207210103103419,-0.214165905262431,FALSE
"RSV_genus204","Slackia","Actinobacteria",0.00371688702355168,0.00381168541735109,-0.102235362994658,0.0955134637292716,FALSE
"RSV_genus207","Euzebya","Actinobacteria",3.20144861295562e-36,4.19185605359861e-36,-0.225356821019241,-0.257150969592757,FALSE
"RSV_genus208","Nitriliruptor","Actinobacteria",9.64364997558664e-37,1.70335483798209e-36,-0.224559183297077,-0.263413925360724,FALSE
"RSV_genus209","Rubrobacter","Actinobacteria",6.21312553938604e-37,1.70335483798209e-36,-0.222807444265016,-0.257311117524139,FALSE
"RSV_genus211","Gaiella","Actinobacteria",1.80052039433091e-36,2.64459997036428e-36,-0.206696963566045,-0.255170948503467,FALSE
"RSV_genus217","Conexibacter","Actinobacteria",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus221","Patulibacter","Actinobacteria",2.12502866748335e-37,1.70335483798209e-36,-0.219870239065498,-0.263413925360724,FALSE
"RSV_genus223","Solirubrobacter","Actinobacteria",5.52706694118397e-37,1.70335483798209e-36,-0.209440882446967,-0.250537206377689,FALSE
"RSV_genus226","Armatimonas","Armatimonadetes",4.86911963497167e-37,1.70335483798209e-36,-0.223460482201057,-0.263413925360724,FALSE
"RSV_genus228","Candidatus Caldatribacterium","Atribacteria",9.50861596185735e-37,1.70335483798209e-36,-0.222299740478941,-0.263413925360724,FALSE
"RSV_genus231","Bacteroides","Bacteroidetes",0.166922605117322,0.167791993685641,0.574230889000907,0.940933085973658,FALSE
"RSV_genus233","Phocaeicola","Bacteroidetes",3.86213464218612e-41,3.10579994142467e-39,0.057682070466261,1.00156296249899,TRUE
"RSV_genus242","Barnesiella","Bacteroidetes",1.72277497950493e-39,8.31238927611128e-38,-0.176268777570585,-0.250794300892013,FALSE
"RSV_genus243","Butyricimonas","Bacteroidetes",6.25318294960674e-37,1.70335483798209e-36,-0.203502713739046,-0.247749613060779,FALSE
"RSV_genus244","Coprobacter","Bacteroidetes",1.85501208687242e-20,2.0135957973362e-20,0.0208454301491066,-0.0280770526132096,FALSE
"RSV_genus245","Dysgonomonas","Bacteroidetes",6.56612598276619e-37,1.70335483798209e-36,-0.223761545574914,-0.263413925360724,FALSE
"RSV_genus246","Macellibacteroides","Bacteroidetes",8.64876219523282e-38,1.54556583674068e-36,-0.212182068709678,-0.260514856395934,FALSE
"RSV_genus247","Microbacter","Bacteroidetes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus249","Odoribacter","Bacteroidetes",0.00162666193718836,0.00166992422275188,-0.165421207833016,0.165214526087779,FALSE
"RSV_genus250","Paludibacter","Bacteroidetes",1.59679069242567e-36,2.41142882345973e-36,-0.220776858690081,-0.261104411726828,FALSE
"RSV_genus251","Parabacteroides","Bacteroidetes",1.48414838991737e-39,7.53791155931715e-38,-0.086288426490701,-0.189417635702251,FALSE
"RSV_genus252","Petrimonas","Bacteroidetes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus253","Porphyromonas","Bacteroidetes",3.84454740976292e-16,4.12679449435063e-16,5.85495808289684,6.42802917569609,FALSE
"RSV_genus254","Proteiniphilum","Bacteroidetes",4.58617201343441e-37,1.70335483798209e-36,-0.205928645104206,-0.257255565729605,FALSE
"RSV_genus255","Tannerella","Bacteroidetes",3.59117817029954e-44,4.33185866792382e-42,2.43761962810874,3.44456388813435,TRUE
"RSV_genus256","Alloprevotella","Bacteroidetes",0.00623299954063286,0.00638518530436381,6.2551860451996,6.54937125667496,FALSE
"RSV_genus258","Paraprevotella","Bacteroidetes",4.27253202357567e-37,1.70335483798209e-36,-0.213063862545423,-0.250435820003059,FALSE
"RSV_genus259","Prevotella","Bacteroidetes",1.67663593236934e-05,1.73043173768601e-05,6.54836533649135,6.87032063218596,FALSE
"RSV_genus260","Prevotella 1","Bacteroidetes",5.57346908656774e-37,1.70335483798209e-36,-0.224724708079846,-0.263413925360724,FALSE
"RSV_genus261","Prevotella 2","Bacteroidetes",3.85148068986418e-09,4.03986833230319e-09,3.38434337788971,3.86170007923968,FALSE
"RSV_genus262","Prevotella 6","Bacteroidetes",0.14054200731076,0.141568932207603,4.75444752173191,4.90082787835741,FALSE
"RSV_genus263","Prevotella 7","Bacteroidetes",0.0103501192634469,0.0105915854604732,7.85338320220104,8.0452804451318,FALSE
"RSV_genus264","Prevotella 9","Bacteroidetes",2.2440322659244e-40,1.27381831565709e-38,-0.0892723204634706,-0.201802277360706,FALSE
"RSV_genus265","Prevotellaceae Ga6A1 group","Bacteroidetes",3.16378447396648e-37,1.70335483798209e-36,-0.219051787674204,-0.263413925360724,FALSE
"RSV_genus266","Prevotellaceae NK3B31 group","Bacteroidetes",1.38376181478586e-36,2.13311525761718e-36,-0.224160364435996,-0.258547295206342,FALSE
"RSV_genus267","Prevotellaceae UCG-001","Bacteroidetes",5.57346908656774e-37,1.70335483798209e-36,-0.224237194926574,-0.263413925360724,FALSE
"RSV_genus268","Prevotellaceae UCG-003","Bacteroidetes",1.52109064467682e-36,2.31157869624115e-36,-0.223552739191894,-0.259792142098293,FALSE
"RSV_genus269","Prevotellaceae UCG-004","Bacteroidetes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus270","Prevotellaceae YAB2003 group","Bacteroidetes",1.26765339332209e-36,1.97936364219272e-36,-0.224724708079846,-0.258969776114141,FALSE
"RSV_genus271","Alistipes","Bacteroidetes",1.73127237495545e-35,2.09884150983921e-35,-0.0674775874006305,-0.14928291040647,FALSE
"RSV_genus272","Blvii28 wastewater-sludge group","Bacteroidetes",2.05613193013521e-36,2.96144375012011e-36,-0.221150905319687,-0.259450792242789,FALSE
"RSV_genus274","Rikenellaceae RC9 gut group","Bacteroidetes",1.45019390655564e-17,1.56013056836811e-17,-0.108863056953492,-0.0319153056309652,FALSE
"RSV_genus275","dgA-11 gut group","Bacteroidetes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus276","vadinBC27 wastewater-sludge group","Bacteroidetes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus281","Algoriphagus","Bacteroidetes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus283","Adhaeribacter","Bacteroidetes",3.20144861295562e-36,4.19185605359861e-36,-0.225356821019241,-0.255890826578984,FALSE
"RSV_genus284","Arcicella","Bacteroidetes",9.22048424014579e-37,1.70335483798209e-36,-0.224160364435996,-0.263413925360724,FALSE
"RSV_genus285","Chryseolinea","Bacteroidetes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
"RSV_genus286","Cytophaga","Bacteroidetes",1.05555045918475e-36,1.70335483798209e-36,-0.225356821019241,-0.263413925360724,FALSE
