"OTU","Genus","Phylum","p_value","p_adj_BH","Underweight","Healthy.weight","Overweight","Class.1.Obesity","Class.2.3.Obesity","in_top_panel"
"RSV_genus288","Emticicia","Bacteroidetes",0.321818704978774,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.244669214262292,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus289","Fibrisoma","Bacteroidetes",0.355437485109081,0.433040287321931,-0.232423910571503,-0.244131450468905,-0.244669214262292,-0.245423469860572,-0.236522075412849,FALSE
"RSV_genus290","Flectobacillus","Bacteroidetes",0.34913172476875,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.247829284856668,-0.246818844238332,FALSE
"RSV_genus291","Flexibacter","Bacteroidetes",0.334349442616991,0.433040287321931,-0.232423910571503,-0.247043948637403,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus292","Hymenobacter","Bacteroidetes",0.427851400908205,0.454709913960813,-0.232423910571503,-0.231550993074084,-0.237526420753311,-0.237482195734337,-0.246818844238332,FALSE
"RSV_genus293","Larkinella","Bacteroidetes",0.320456658086462,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.24350782343653,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus295","Nibribacter","Bacteroidetes",0.3523234389154,0.433040287321931,-0.232423910571503,-0.240417179376698,-0.246368981894805,-0.247094240126488,-0.246818844238332,FALSE
"RSV_genus296","Ohtaekwangia","Bacteroidetes",0.355999627001114,0.433040287321931,-0.232423910571503,-0.237043900536459,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus297","Pontibacter","Bacteroidetes",0.327269895782326,0.433040287321931,-0.232423910571503,-0.244963995097894,-0.242691661759022,-0.248994303190356,-0.242312699673707,FALSE
"RSV_genus298","Pseudarcicella","Bacteroidetes",0.319578133645314,0.433040287321931,-0.232423910571503,-0.244511894912207,-0.244351405726665,-0.248994303190356,-0.239059030791546,FALSE
"RSV_genus299","Rhodocytophaga","Bacteroidetes",0.334236049353228,0.433040287321931,-0.232423910571503,-0.24553656844238,-0.242969446629779,-0.242542023855176,-0.243155508676994,FALSE
"RSV_genus300","Rudanella","Bacteroidetes",0.374739376509269,0.433040287321931,-0.232423910571503,-0.240735651556403,-0.246368981894805,-0.246451466209658,-0.246818844238332,FALSE
"RSV_genus301","Runella","Bacteroidetes",0.415884653282599,0.448407031946475,-0.232423910571503,-0.239527531217884,-0.244779919421115,-0.239696203996638,-0.242844833825241,FALSE
"RSV_genus302","Siphonobacter","Bacteroidetes",0.337423399057905,0.433040287321931,-0.232423910571503,-0.246037715837443,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus303","Spirosoma","Bacteroidetes",0.227919801291199,0.433040287321931,-0.218534302282913,-0.248796731939088,-0.244262915738179,-0.246789168999815,-0.244352544936615,FALSE
"RSV_genus304","Candidatus Amoebophilus","Bacteroidetes",0.358053434598911,0.433040287321931,-0.232423910571503,-0.246514297942572,-0.246368981894805,-0.245224050739148,-0.241115663414086,FALSE
"RSV_genus306","Nafulsella","Bacteroidetes",0.330023770924276,0.433040287321931,-0.232423910571503,-0.24596861035173,-0.244032096192607,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus310","Rubrivirga","Bacteroidetes",0.320563027885244,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.239499222738512,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus311","Blattabacterium","Bacteroidetes",0.330770344905698,0.433040287321931,-0.232423910571503,-0.247136570542672,-0.244843080574066,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus312","Candidatus Sulcia","Bacteroidetes",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus313","Crocinitomix","Bacteroidetes",0.382812155909165,0.433040287321931,-0.232423910571503,-0.242355128238955,-0.242333829558524,-0.24287731379927,-0.244547919689247,FALSE
"RSV_genus314","Fluviicola","Bacteroidetes",0.398185055568708,0.437361183205198,-0.232423910571503,-0.239840019314913,-0.244115040621337,-0.239840214114516,-0.243900485438593,FALSE
"RSV_genus315","Lishizhenia","Bacteroidetes",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus316","Owenweeksia","Bacteroidetes",0.324429730661776,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.244843080574066,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus317","Aquimarina","Bacteroidetes",0.339392624545765,0.433040287321931,-0.232423910571503,-0.246890946192054,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus318","Bergeyella","Bacteroidetes",0.00244132326821945,0.117793847691589,4.49394927924339,4.55014847891379,4.40356189023746,4.37298341922818,4.31671808422747,FALSE
"RSV_genus319","Capnocytophaga","Bacteroidetes",0.0633817119627313,0.433040287321931,4.21350245909661,4.44783893370867,4.43229388595921,4.34348486507496,4.34922020141224,FALSE
"RSV_genus320","Chryseobacterium","Bacteroidetes",0.420669557731902,0.450051134380583,-0.180263998842164,-0.19116920540989,-0.161901725425049,-0.177198362312835,-0.190758453205761,FALSE
"RSV_genus321","Citreitalea","Bacteroidetes",0.339396435736475,0.433040287321931,-0.232423910571503,-0.245168381087116,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus322","Cloacibacterium","Bacteroidetes",0.0453924700149493,0.433040287321931,0.366290175624932,0.524479225188792,0.459761854898112,0.348025343157795,0.37843148120355,FALSE
"RSV_genus323","Elizabethkingia","Bacteroidetes",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus324","Empedobacter","Bacteroidetes",0.331666673012195,0.433040287321931,-0.232423910571503,-0.245698031781947,-0.238280027201146,-0.240008893536181,-0.246818844238332,FALSE
"RSV_genus325","Epilithonimonas","Bacteroidetes",0.338678977351484,0.433040287321931,-0.232423910571503,-0.245305710873487,-0.243958388018246,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus326","Flavobacterium","Bacteroidetes",0.347155826646321,0.433040287321931,-0.223907536240742,-0.20171246840767,-0.205329342554503,-0.217244284841965,-0.225436265994582,FALSE
"RSV_genus327","Gillisia","Bacteroidetes",0.321660443817264,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.241544589414431,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus328","Gramella","Bacteroidetes",0.321660443817264,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.241832282176273,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus329","Imtechella","Bacteroidetes",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus330","Moheibacter","Bacteroidetes",0.391917762697378,0.436110310139625,-0.232423910571503,-0.238331870676026,-0.243976060812867,-0.232813478269465,-0.246818844238332,FALSE
"RSV_genus331","Myroides","Bacteroidetes",0.354560253903317,0.433040287321931,-0.232423910571503,-0.24789945403545,-0.246368981894805,-0.247287582180352,-0.246818844238332,FALSE
"RSV_genus333","NS4 marine group","Bacteroidetes",0.331261110339397,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.243490383205703,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus334","NS5 marine group","Bacteroidetes",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus335","Salinimicrobium","Bacteroidetes",0.33002015935468,0.433040287321931,-0.232423910571503,-0.243984914863273,-0.241051415635177,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus336","Soonwooa","Bacteroidetes",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus337","Subsaxibacter","Bacteroidetes",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus342","Ferruginibacter","Bacteroidetes",0.353318800272652,0.433040287321931,-0.232423910571503,-0.225390617912484,-0.240736216120728,-0.246451466209658,-0.237547338040927,FALSE
"RSV_genus343","Filimonas","Bacteroidetes",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus344","Flavihumibacter","Bacteroidetes",0.335630044683457,0.433040287321931,-0.232423910571503,-0.243772122677587,-0.244262915738179,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus345","Flavisolibacter","Bacteroidetes",0.291718264999168,0.433040287321931,-0.221677442655845,-0.224939109813933,-0.235068117541825,-0.239594622804017,-0.227582453583687,FALSE
"RSV_genus346","Flavitalea","Bacteroidetes",0.349056983985532,0.433040287321931,-0.232423910571503,-0.240743914359375,-0.236086215380291,-0.244234349457872,-0.246818844238332,FALSE
"RSV_genus347","Hydrotalea","Bacteroidetes",0.357273435104898,0.433040287321931,-0.232423910571503,-0.239931895166029,-0.244160761543462,-0.246789168999815,-0.242276995140162,FALSE
"RSV_genus348","Lacibacter","Bacteroidetes",0.338630184400409,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.244115040621337,-0.247524213729996,-0.245426433226079,FALSE
"RSV_genus350","Niabella","Bacteroidetes",0.34745836206209,0.433040287321931,-0.232423910571503,-0.242237120758829,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus351","Parafilimonas","Bacteroidetes",0.400676531576997,0.437684219705072,-0.232423910571503,-0.237986428433325,-0.241325670020508,-0.24114440762215,-0.237934929241236,FALSE
"RSV_genus352","Parasegetibacter","Bacteroidetes",0.32862598718912,0.433040287321931,-0.232423910571503,-0.243396835625643,-0.243817525564977,-0.248994303190356,-0.24099486470711,FALSE
"RSV_genus353","Sediminibacterium","Bacteroidetes",0.449259239508859,0.466193814291175,-0.232423910571503,-0.223035261925436,-0.223792444992362,-0.222097586968055,-0.218758921960919,FALSE
"RSV_genus354","Segetibacter","Bacteroidetes",0.343342134447018,0.433040287321931,-0.232423910571503,-0.241707062262331,-0.246368981894805,-0.243000147113719,-0.24056475813804,FALSE
"RSV_genus355","Taibaiella","Bacteroidetes",0.37486307700945,0.433040287321931,-0.232423910571503,-0.227707765579948,-0.237473301693473,-0.247829284856668,-0.241188107538091,FALSE
"RSV_genus356","Terrimonas","Bacteroidetes",0.350001946127749,0.433040287321931,-0.232423910571503,-0.238735629445764,-0.246368981894805,-0.248994303190356,-0.243386587963171,FALSE
"RSV_genus361","Candidatus Aquirestis","Bacteroidetes",0.299982510540968,0.433040287321931,-0.192985179290631,-0.23903056709578,-0.244574382689303,-0.236347051077177,-0.237118597204541,FALSE
"RSV_genus362","Haliscomenobacter","Bacteroidetes",0.330178771432848,0.433040287321931,-0.232423910571503,-0.245515887795256,-0.244291119591339,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus363","Lewinella","Bacteroidetes",0.351575561598043,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.246664266522979,-0.246818844238332,FALSE
"RSV_genus365","Phaeodactylibacter","Bacteroidetes",0.324081801646214,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.244620103611428,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus366","Arcticibacter","Bacteroidetes",0.340808507783708,0.433040287321931,-0.232423910571503,-0.242686530704415,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus367","Mucilaginibacter","Bacteroidetes",0.376474221193354,0.433040287321931,-0.232423910571503,-0.239822246564569,-0.244160761543462,-0.242692289006765,-0.246818844238332,FALSE
"RSV_genus369","Nubsella","Bacteroidetes",0.40094595877646,0.437684219705072,-0.232423910571503,-0.237889183653452,-0.24359253740042,-0.244415842836659,-0.24506181716467,FALSE
"RSV_genus370","Olivibacter","Bacteroidetes",0.349248426849919,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.246274314476187,-0.246818844238332,FALSE
"RSV_genus371","Pedobacter","Bacteroidetes",0.33539669483742,0.433040287321931,-0.201359312236367,-0.243290490608626,-0.238487963212862,-0.236131225240014,-0.239163261587791,FALSE
"RSV_genus372","Solitalea","Bacteroidetes",0.339164226269949,0.433040287321931,-0.214574413726588,-0.244825492527384,-0.246368981894805,-0.248994303190356,-0.241860640175686,FALSE
"RSV_genus373","Sphingobacterium","Bacteroidetes",0.363303510090233,0.433040287321931,-0.223907536240742,-0.228482554648118,-0.223100911107817,-0.226636858371783,-0.228637023930124,FALSE
"RSV_genus380","Chlamydia","Chlamydiae",0.318013943860281,0.433040287321931,-0.232423910571503,-0.245870007940998,-0.244115040621337,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus381","Criblamydia","Chlamydiae",0.328608854253432,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.24518159987411,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus383","Candidatus Protochlamydia","Chlamydiae",0.342981171386813,0.433040287321931,-0.232423910571503,-0.240858524680122,-0.239254534723685,-0.247829284856668,-0.246818844238332,FALSE
"RSV_genus385","Parachlamydia","Chlamydiae",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus386","Candidatus Fritschea","Chlamydiae",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus388","Simkania","Chlamydiae",0.186948969122987,0.433040287321931,-0.202914899022895,-0.229805583344624,-0.243196356485406,-0.246664266522979,-0.236338829241985,FALSE
"RSV_genus394","Anaerolinea","Chloroflexi",0.34569282234124,0.433040287321931,-0.232423910571503,-0.245005189444276,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus395","Longilinea","Chloroflexi",0.328337714525791,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.243021971901762,FALSE
"RSV_genus397","Pelolinea","Chloroflexi",0.33891257264092,0.433040287321931,-0.232423910571503,-0.245898779308357,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus401","Candidatus Chloroploca","Chloroflexi",0.351301338155284,0.433040287321931,-0.232423910571503,-0.242038328203244,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus402","Chloronema","Chloroflexi",0.347440549711773,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.246930771749152,-0.246818844238332,FALSE
"RSV_genus404","Roseiflexus","Chloroflexi",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus405","Herpetosiphon","Chloroflexi",0.327599104684473,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.242960133924361,FALSE
"RSV_genus424","Cyanobium","Cyanobacteria",0.334183648720203,0.433040287321931,-0.232423910571503,-0.247755024552399,-0.246368981894805,-0.248994303190356,-0.243669406152416,FALSE
"RSV_genus425","Merismopedia","Cyanobacteria",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus426","Microcystis","Cyanobacteria",0.33939870107437,0.433040287321931,-0.232423910571503,-0.246857746648761,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus428","Synechococcus","Cyanobacteria",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus429","Chroococcidiopsis","Cyanobacteria",0.342193582497153,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.247287582180352,-0.246818844238332,FALSE
"RSV_genus430","Pleurocapsa","Cyanobacteria",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus431","Aerosakkonema","Cyanobacteria",0.330469595873254,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.243304790091007,FALSE
"RSV_genus432","Leptolyngbya","Cyanobacteria",0.349038430700885,0.433040287321931,-0.232423910571503,-0.245884233770589,-0.246368981894805,-0.246930771749152,-0.246818844238332,FALSE
"RSV_genus433","Microcoleus","Cyanobacteria",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus435","Oscillatoria","Cyanobacteria",0.350977202446021,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.247829284856668,-0.246818844238332,FALSE
"RSV_genus436","Pseudanabaena","Cyanobacteria",0.336533157913301,0.433040287321931,-0.232423910571503,-0.247002176131813,-0.246368981894805,-0.248994303190356,-0.24077234915029,FALSE
"RSV_genus437","Spirulina","Cyanobacteria",0.335434264185556,0.433040287321931,-0.232423910571503,-0.248085656024092,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus444","Mucispirillum","Deferribacteres",0.377643240404894,0.433040287321931,-0.232423910571503,-0.245598257879146,-0.246368981894805,-0.242611913779437,-0.246818844238332,FALSE
"RSV_genus445","Deinobacterium","Deinococcus-Thermus",0.338221575955693,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.244669214262292,-0.246451466209658,-0.246818844238332,FALSE
"RSV_genus446","Deinococcus","Deinococcus-Thermus",0.325668326125478,0.433040287321931,-0.232423910571503,-0.245553602298896,-0.240188384064278,-0.246359195396307,-0.234472131075607,FALSE
"RSV_genus448","Truepera","Deinococcus-Thermus",0.321660443817264,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.241806697831158,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus449","Meiothermus","Deinococcus-Thermus",0.339491414570623,0.433040287321931,-0.232423910571503,-0.242545039402166,-0.24350782343653,-0.248994303190356,-0.229892490448611,FALSE
"RSV_genus450","Thermus","Deinococcus-Thermus",0.20139954646435,0.433040287321931,-0.207471384797331,-0.241484272338243,-0.23637204123472,-0.233525991122494,-0.244034022213825,FALSE
"RSV_genus451","Elusimicrobium","Elusimicrobia",0.33939870107437,0.433040287321931,-0.232423910571503,-0.247374580109097,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus456","Fibrobacter","Fibrobacteres",0.334900214407395,0.433040287321931,-0.232423910571503,-0.248085656024092,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus458","Alicyclobacillus","Firmicutes",0.242112728884238,0.433040287321931,-0.221677442655845,-0.244381070197586,-0.24027203687418,-0.24528644787597,-0.231306773584758,FALSE
"RSV_genus460","Tumebacillus","Firmicutes",0.385024421266546,0.433040287321931,-0.232423910571503,-0.23396472974599,-0.230946665113307,-0.238647214068025,-0.232708415716646,FALSE
"RSV_genus461","Aeribacillus","Firmicutes",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus462","Anoxybacillus","Firmicutes",0.357209649625094,0.433040287321931,-0.232423910571503,-0.242927719596191,-0.240244888140921,-0.238725980924872,-0.246818844238332,FALSE
"RSV_genus463","Bacillus","Firmicutes",0.322959680064314,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.245450297758874,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus464","Caldibacillus","Firmicutes",0.364374397282686,0.433040287321931,-0.232423910571503,-0.248085656024092,-0.24518159987411,-0.240200773914573,-0.243900485438593,FALSE
"RSV_genus465","Geobacillus","Firmicutes",0.462679272803202,0.477524597064268,-0.232423910571503,-0.212020145994748,-0.225823262148412,-0.226784744815448,-0.234613890644855,FALSE
"RSV_genus466","Halolactibacillus","Firmicutes",0.351487318108682,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.244187728966439,-0.246818844238332,FALSE
"RSV_genus467","Marinococcus","Firmicutes",0.330556667934666,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.244778998975425,FALSE
"RSV_genus469","Oceanobacillus","Firmicutes",0.350341543496571,0.433040287321931,-0.232423910571503,-0.242667626025165,-0.245302422642032,-0.246274314476187,-0.246818844238332,FALSE
"RSV_genus470","Paraliobacillus","Firmicutes",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus471","Paucisalibacillus","Firmicutes",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus472","Terribacillus","Firmicutes",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus473","Ureibacillus","Firmicutes",0.328017320769137,0.433040287321931,-0.232423910571503,-0.24433613265297,-0.245079445679394,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus474","Thermicanus","Firmicutes",0.39838391713717,0.437361183205198,-0.232423910571503,-0.216476620559151,-0.212555381486116,-0.225929057154967,-0.21439826321356,FALSE
"RSV_genus475","Gemella","Firmicutes",0.0210968043255997,0.433040287321931,7.5016365965484,7.38386399017675,7.3318704075104,7.52599038804496,7.47641080978857,FALSE
"RSV_genus476","Exiguobacterium","Firmicutes",0.37216498850959,0.433040287321931,-0.232423910571503,-0.241093792822749,-0.243924396438135,-0.24394427780881,-0.246818844238332,FALSE
"RSV_genus478","Brevibacillus","Firmicutes",0.336686251133618,0.433040287321931,-0.232423910571503,-0.246146670733766,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus479","Cohnella","Firmicutes",0.321979577751989,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.239348118212648,FALSE
"RSV_genus480","Paenibacillus","Firmicutes",0.274066780969298,0.433040287321931,-0.136683182902193,-0.229619276529811,-0.235168784306574,-0.226286360628238,-0.224789847717628,FALSE
"RSV_genus481","Saccharibacillus","Firmicutes",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus482","Thermobacillus","Firmicutes",0.337939183513943,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.245302422642032,-0.246930771749152,-0.241115663414086,FALSE
"RSV_genus483","Chryseomicrobium","Firmicutes",0.305148916829602,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.237810559091241,-0.246274314476187,-0.246818844238332,FALSE
"RSV_genus484","Lysinibacillus","Firmicutes",0.348946106054413,0.433040287321931,-0.232423910571503,-0.246277754399858,-0.244722257806145,-0.243182384925942,-0.246818844238332,FALSE
"RSV_genus486","Psychrobacillus","Firmicutes",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus487","Sporosarcina","Firmicutes",0.360264558232177,0.433040287321931,-0.232423910571503,-0.243552731465396,-0.246368981894805,-0.246274314476187,-0.246818844238332,FALSE
"RSV_genus488","Sporolactobacillus","Firmicutes",0.253905313847775,0.433040287321931,-0.204024207888327,-0.236368391333035,-0.239547688800211,-0.239275845252252,-0.226633302254202,FALSE
"RSV_genus489","Aliicoccus","Firmicutes",0.368426166243597,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.242700672017907,-0.246818844238332,FALSE
"RSV_genus490","Jeotgalicoccus","Firmicutes",0.346866681897433,0.433040287321931,-0.232423910571503,-0.244300307348709,-0.245079445679394,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus491","Macrococcus","Firmicutes",0.339128308211771,0.433040287321931,-0.232423910571503,-0.246514297942572,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus493","Nosocomiicoccus","Firmicutes",0.366338189865784,0.433040287321931,-0.232423910571503,-0.247755024552399,-0.238702551176629,-0.243990592828431,-0.246818844238332,FALSE
"RSV_genus494","Staphylococcus","Firmicutes",0.828332418743976,0.829191684738523,0.419854990146084,0.442216496151158,0.373241725802771,0.502054210189676,0.434651817024283,FALSE
"RSV_genus495","Kroppenstedtia","Firmicutes",0.339204383103681,0.433040287321931,-0.232423910571503,-0.247637017072273,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus496","Laceyella","Firmicutes",0.336686251133618,0.433040287321931,-0.232423910571503,-0.246264678213891,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus497","Planifilum","Firmicutes",0.359039341510893,0.433040287321931,-0.232423910571503,-0.245472590555884,-0.244320577353149,-0.245817492719991,-0.246818844238332,FALSE
"RSV_genus498","Thermoactinomyces","Firmicutes",0.338376975381534,0.433040287321931,-0.232423910571503,-0.245884233770589,-0.245079445679394,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus499","Abiotrophia","Firmicutes",0.0314149467071656,0.433040287321931,3.18878939964372,3.05963976373742,2.91192684596039,3.09914152353318,3.19726544283023,FALSE
"RSV_genus500","Aerococcus","Firmicutes",0.218082926182953,0.433040287321931,-0.148474061146286,-0.236009610402066,-0.232088217744155,-0.229435025116451,-0.218155177030383,FALSE
"RSV_genus501","Eremococcus","Firmicutes",0.331115482965017,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.243021971901762,FALSE
"RSV_genus502","Facklamia","Firmicutes",0.316213099507464,0.433040287321931,-0.232423910571503,-0.247537243169473,-0.239704941503157,-0.245319079539455,-0.244778998975425,FALSE
"RSV_genus503","Globicatella","Firmicutes",0.336183216915266,0.433040287321931,-0.232423910571503,-0.247755024552399,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus504","Ignavigranum","Firmicutes",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus506","Alkalibacterium","Firmicutes",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus507","Alloiococcus","Firmicutes",0.340735774305487,0.433040287321931,-0.232423910571503,-0.247537243169473,-0.24518159987411,-0.247524213729996,-0.246818844238332,FALSE
"RSV_genus508","Atopostipes","Firmicutes",0.265602450480743,0.433040287321931,-0.20382794581093,-0.214726464058778,-0.206454424469983,-0.229129009052618,-0.226531639700221,FALSE
"RSV_genus509","Desemzia","Firmicutes",0.339364702551439,0.433040287321931,-0.232423910571503,-0.24730638560058,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
"RSV_genus510","Dolosigranulum","Firmicutes",0.316437371350224,0.433040287321931,-0.173371510752832,-0.204324491147801,-0.222235070759305,-0.220481231859635,-0.210798146920351,FALSE
"RSV_genus511","Granulicatella","Firmicutes",0.00176979499556827,0.094880676151299,6.86150570653593,6.85137280833595,6.75704593782276,6.89354225032385,6.86457523085216,FALSE
"RSV_genus512","Marinilactibacillus","Firmicutes",0.382715712555261,0.433040287321931,-0.232423910571503,-0.247637017072273,-0.244722257806145,-0.234231393942159,-0.240216200191638,FALSE
"RSV_genus514","Trichococcus","Firmicutes",0.331402485266215,0.433040287321931,-0.232423910571503,-0.248796731939088,-0.246368981894805,-0.248994303190356,-0.246818844238332,FALSE
