"OTU","Genus","Phylum","p_value","p_adj_BH","control","Lung.cancer","in_top_panel"
"RSV_genus69","Jatrophihabitans","Actinobacteria",0.0530072041181806,0.0731166981223238,-0.24946131326572,-0.165979347765884,FALSE
"RSV_genus70","Blastococcus","Actinobacteria",0.0538163288258101,0.0731166981223238,-0.249329844458168,-0.165979347765884,FALSE
"RSV_genus71","Geodermatophilus","Actinobacteria",0.0539068646936326,0.0731166981223238,-0.248432965569716,-0.165979347765884,FALSE
"RSV_genus72","Modestobacter","Actinobacteria",0.0534554537683657,0.0731166981223238,-0.25030187050896,-0.165979347765884,FALSE
"RSV_genus75","Nakamurella","Actinobacteria",0.0530072041181806,0.0731166981223238,-0.252486068622955,-0.165979347765884,FALSE
"RSV_genus76","Candidatus Planktophila","Actinobacteria",0.0530072041181806,0.0731166981223238,-0.252959223387751,-0.165979347765884,FALSE
"RSV_genus78","Sporichthya","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus79","hgcI clade","Actinobacteria",0.0543614531689577,0.0731166981223238,-0.249072262071571,-0.165979347765884,FALSE
"RSV_genus81","Angustibacter","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus82","Kineococcus","Actinobacteria",0.0530072041181806,0.0731166981223238,-0.252920854663914,-0.165979347765884,FALSE
"RSV_genus83","Kineosporia","Actinobacteria",0.0530966019263872,0.0731166981223238,-0.251132234366801,-0.165979347765884,FALSE
"RSV_genus85","Quadrisphaera","Actinobacteria",0.0536356378747435,0.0731166981223238,-0.246173933579284,-0.165979347765884,FALSE
"RSV_genus87","Georgenia","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus88","Brevibacterium","Actinobacteria",0.0550954447422167,0.0731166981223238,-0.245753875139029,-0.165979347765884,FALSE
"RSV_genus89","Cellulomonas","Actinobacteria",0.0532757754656589,0.0731166981223238,-0.251047159766953,-0.165979347765884,FALSE
"RSV_genus91","Tropheryma","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus92","Demequina","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus94","Brachybacterium","Actinobacteria",0.0551877719154787,0.0731166981223238,-0.243327559817299,-0.165979347765884,FALSE
"RSV_genus95","Dermabacter","Actinobacteria",0.0537259199295966,0.0731166981223238,-0.247661399511686,-0.165979347765884,FALSE
"RSV_genus96","Dermacoccus","Actinobacteria",0.052739764981141,0.0731166981223238,-0.251765798503195,-0.165979347765884,FALSE
"RSV_genus97","Kytococcus","Actinobacteria",0.0530072041181806,0.0731166981223238,-0.253254536649301,-0.165979347765884,FALSE
"RSV_genus98","Mobilicoccus","Actinobacteria",0.0530072041181806,0.0731166981223238,-0.252811566756976,-0.165979347765884,FALSE
"RSV_genus99","Aquipuribacter","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus100","Arsenicicoccus","Actinobacteria",0.0530072041181806,0.0731166981223238,-0.252334752000974,-0.165979347765884,FALSE
"RSV_genus101","Janibacter","Actinobacteria",0.0550954447422167,0.0731166981223238,-0.240285727042527,-0.165979347765884,FALSE
"RSV_genus102","Knoellia","Actinobacteria",0.0538163288258101,0.0731166981223238,-0.248839195677717,-0.165979347765884,FALSE
"RSV_genus104","Ornithinibacter","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus105","Ornithinimicrobium","Actinobacteria",0.0532757754656589,0.0731166981223238,-0.250929880190859,-0.165979347765884,FALSE
"RSV_genus106","Phycicoccus","Actinobacteria",0.0535454825310504,0.0731166981223238,-0.249887915455313,-0.165979347765884,FALSE
"RSV_genus107","Serinicoccus","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus108","Terrabacter","Actinobacteria",0.0530072041181806,0.0731166981223238,-0.252959223387751,-0.165979347765884,FALSE
"RSV_genus109","Tetrasphaera","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus110","Agromyces","Actinobacteria",0.0532757754656589,0.0731166981223238,-0.25145658758076,-0.165979347765884,FALSE
"RSV_genus111","Candidatus Limnoluna","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus112","Candidatus Rhodoluna","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus113","Clavibacter","Actinobacteria",0.052739764981141,0.0731166981223238,-0.251459868378263,-0.165979347765884,FALSE
"RSV_genus114","Cryobacterium","Actinobacteria",0.0530072041181806,0.0731166981223238,-0.251626638178597,-0.165979347765884,FALSE
"RSV_genus115","Curtobacterium","Actinobacteria",0.0541792354299645,0.0731166981223238,-0.243956150729507,-0.165979347765884,FALSE
"RSV_genus116","Frondihabitans","Actinobacteria",0.0535454825310504,0.0731166981223238,-0.250423963919342,-0.165979347765884,FALSE
"RSV_genus117","Gryllotalpicola","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus118","Herbiconiux","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus119","Leifsonia","Actinobacteria",0.0529179321111008,0.0731166981223238,-0.253303164250403,-0.165979347765884,FALSE
"RSV_genus120","Leucobacter","Actinobacteria",0.0533655514565866,0.0731166981223238,-0.249770700073958,-0.165979347765884,FALSE
"RSV_genus121","Lysinimonas","Actinobacteria",0.0532757754656589,0.0731166981223238,-0.247981444849969,-0.165979347765884,FALSE
"RSV_genus122","Marisediminicola","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus123","Microbacterium","Actinobacteria",0.0537259199295966,0.0731166981223238,-0.249668623611775,-0.165979347765884,FALSE
"RSV_genus124","Microcella","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus126","Pseudoclavibacter","Actinobacteria",0.0530072041181806,0.0731166981223238,-0.252310113017553,-0.165979347765884,FALSE
"RSV_genus127","Schumannella","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus128","Arthrobacter","Actinobacteria",0.0547274227412773,0.0731166981223238,-0.243347897971536,-0.165979347765884,FALSE
"RSV_genus129","Auritidibacter","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus130","Citricoccus","Actinobacteria",0.0535454825310504,0.0731166981223238,-0.24582264583652,-0.165979347765884,FALSE
"RSV_genus131","Kocuria","Actinobacteria",0.0612697951693854,0.0745590823940188,-0.218178423617696,-0.165979347765884,FALSE
"RSV_genus132","Micrococcus","Actinobacteria",0.0672411603887063,0.0783668113225864,-0.189689559503734,-0.165979347765884,FALSE
"RSV_genus134","Nesterenkonia","Actinobacteria",0.0559310418298755,0.0731166981223238,-0.236878083977377,-0.165979347765884,FALSE
"RSV_genus135","Rothia","Actinobacteria",0.387042657704859,0.403779637497502,8.27047313453778,8.83968153856171,FALSE
"RSV_genus136","Sinomonas","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus137","Zhihengliuella","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus139","Cellulosimicrobium","Actinobacteria",0.0530072041181806,0.0731166981223238,-0.252959223387751,-0.165979347765884,FALSE
"RSV_genus140","Isoptericola","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus142","Promicromonospora","Actinobacteria",0.0530072041181806,0.0731166981223238,-0.252247710158122,-0.165979347765884,FALSE
"RSV_genus143","Rarobacter","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus144","Sanguibacter","Actinobacteria",0.0530072041181806,0.0731166981223238,-0.253211644065304,-0.165979347765884,FALSE
"RSV_genus145","Actinoplanes","Actinobacteria",0.0543614531689577,0.0731166981223238,-0.23754885679381,-0.165979347765884,FALSE
"RSV_genus146","Asanoa","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus147","Catellatospora","Actinobacteria",0.0529179321111008,0.0731166981223238,-0.252839593356079,-0.165979347765884,FALSE
"RSV_genus148","Catenuloplanes","Actinobacteria",0.0532757754656589,0.0731166981223238,-0.250999209239707,-0.165979347765884,FALSE
"RSV_genus149","Dactylosporangium","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus150","Longispora","Actinobacteria",0.0530072041181806,0.0731166981223238,-0.253359300696079,-0.165979347765884,FALSE
"RSV_genus151","Micromonospora","Actinobacteria",0.0530072041181806,0.0731166981223238,-0.252449358972874,-0.165979347765884,FALSE
"RSV_genus153","Plantactinospora","Actinobacteria",0.0540883178653406,0.0731166981223238,-0.24233061229893,-0.165979347765884,FALSE
"RSV_genus154","Stackebrandtia","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus155","Verrucosispora","Actinobacteria",0.0529179321111008,0.0731166981223238,-0.253025618710692,-0.165979347765884,FALSE
"RSV_genus156","Virgisporangium","Actinobacteria",0.0532757754656589,0.0731166981223238,-0.252920854663914,-0.165979347765884,FALSE
"RSV_genus160","Aeromicrobium","Actinobacteria",0.0534554537683657,0.0731166981223238,-0.248394708957934,-0.165979347765884,FALSE
"RSV_genus161","Kribbella","Actinobacteria",0.0532757754656589,0.0731166981223238,-0.250149150263143,-0.165979347765884,FALSE
"RSV_genus162","Marmoricola","Actinobacteria",0.053997527663361,0.0731166981223238,-0.246853236450811,-0.165979347765884,FALSE
"RSV_genus163","Mumia","Actinobacteria",0.0530072041181806,0.0731166981223238,-0.252444404256175,-0.165979347765884,FALSE
"RSV_genus165","Nocardioides","Actinobacteria",0.0582110336711176,0.0731267344736125,-0.213445497831331,-0.165979347765884,FALSE
"RSV_genus166","Aestuariimicrobium","Actinobacteria",0.0530072041181806,0.0731166981223238,-0.253359300696079,-0.165979347765884,FALSE
"RSV_genus167","Microlunatus","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus168","Micropruina","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus170","Propionibacterium","Actinobacteria",0.101742657264862,0.113899842529689,-0.129025594870461,-0.165979347765884,FALSE
"RSV_genus171","Propioniciclava","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus172","Tessaracoccus","Actinobacteria",0.129977012953848,0.143510088673299,-0.110770979847848,-0.165979347765884,FALSE
"RSV_genus173","Actinomycetospora","Actinobacteria",0.0535454825310504,0.0731166981223238,-0.246697751652131,-0.165979347765884,FALSE
"RSV_genus174","Actinophytocola","Actinobacteria",0.0533655514565866,0.0731166981223238,-0.24717602953672,-0.165979347765884,FALSE
"RSV_genus175","Crossiella","Actinobacteria",0.0530072041181806,0.0731166981223238,-0.249858648902031,-0.165979347765884,FALSE
"RSV_genus176","Lentzea","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus178","Prauserella","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus179","Pseudonocardia","Actinobacteria",0.0552802280197993,0.0731166981223238,-0.240925595788954,-0.165979347765884,FALSE
"RSV_genus180","Saccharopolyspora","Actinobacteria",0.0532757754656589,0.0731166981223238,-0.25132234823656,-0.165979347765884,FALSE
"RSV_genus181","Sciscionella","Actinobacteria",0.0529179321111008,0.0731166981223238,-0.252207054669723,-0.165979347765884,FALSE
"RSV_genus183","Kitasatospora","Actinobacteria",0.0535454825310504,0.0731166981223238,-0.250855574517173,-0.165979347765884,FALSE
"RSV_genus185","Streptacidiphilus","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus186","Streptomyces","Actinobacteria",0.0536356378747435,0.0731166981223238,-0.248932927259983,-0.165979347765884,FALSE
"RSV_genus188","Nocardiopsis","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus190","Actinoallomurus","Actinobacteria",0.0530072041181806,0.0731166981223238,-0.251683469929611,-0.165979347765884,FALSE
"RSV_genus191","Actinomadura","Actinobacteria",0.0529179321111008,0.0731166981223238,-0.251384521036603,-0.165979347765884,FALSE
"RSV_genus192","Adlercreutzia","Actinobacteria",0.0530072041181806,0.0731166981223238,-0.2529800385421,-0.165979347765884,FALSE
"RSV_genus193","Atopobium","Actinobacteria",0.235928129225314,0.251848058299147,5.18889180187533,4.59627595339619,FALSE
"RSV_genus194","Collinsella","Actinobacteria",0.0548192354994274,0.0731166981223238,-0.246999874586425,-0.165979347765884,FALSE
"RSV_genus195","Coriobacteriaceae UCG-003","Actinobacteria",0.0573471475096606,0.0731166981223238,-0.239191834345369,-0.165979347765884,FALSE
"RSV_genus196","Cryptobacterium","Actinobacteria",0.865055891156305,0.868656540026882,0.737081329320114,-0.165979347765884,FALSE
"RSV_genus197","Eggerthella","Actinobacteria",0.0549111766650801,0.0731166981223238,-0.244062334983803,-0.165979347765884,FALSE
"RSV_genus198","Enterorhabdus","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus199","Gordonibacter","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus201","Olsenella","Actinobacteria",0.258819732195825,0.274462683042825,0.760097556427441,0.832598076752113,FALSE
"RSV_genus202","Parvibacter","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus203","Senegalimassilia","Actinobacteria",0.0642505656372072,0.0762629715127982,-0.221962721206417,-0.165979347765884,FALSE
"RSV_genus204","Slackia","Actinobacteria",0.246149443977876,0.262179043530519,0.0118381452928069,-0.165979347765884,FALSE
"RSV_genus207","Euzebya","Actinobacteria",0.0532757754656589,0.0731166981223238,-0.250980622992832,-0.165979347765884,FALSE
"RSV_genus208","Nitriliruptor","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus209","Rubrobacter","Actinobacteria",0.0562119091149753,0.0731166981223238,-0.242356814756623,-0.165979347765884,FALSE
"RSV_genus211","Gaiella","Actinobacteria",0.0564939497719302,0.0731166981223238,-0.235798733642792,-0.165979347765884,FALSE
"RSV_genus217","Conexibacter","Actinobacteria",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus221","Patulibacter","Actinobacteria",0.0534554537683657,0.0731166981223238,-0.247845942174941,-0.165979347765884,FALSE
"RSV_genus223","Solirubrobacter","Actinobacteria",0.0559310418298755,0.0731166981223238,-0.232384663596915,-0.165979347765884,FALSE
"RSV_genus226","Armatimonas","Armatimonadetes",0.0529179321111008,0.0731166981223238,-0.253211644065304,-0.165979347765884,FALSE
"RSV_genus228","Candidatus Caldatribacterium","Atribacteria",0.0529179321111008,0.0731166981223238,-0.252076909396074,-0.165979347765884,FALSE
"RSV_genus231","Bacteroides","Bacteroidetes",0.442803637540034,0.458974769308413,0.733553930971457,0.527167832794061,FALSE
"RSV_genus233","Phocaeicola","Bacteroidetes",0.956758877637689,0.957751366099968,0.640182934721791,-0.165979347765884,FALSE
"RSV_genus242","Barnesiella","Bacteroidetes",0.0622844412213284,0.074756823107689,-0.211519022506979,-0.165979347765884,FALSE
"RSV_genus243","Butyricimonas","Bacteroidetes",0.0562119091149753,0.0731166981223238,-0.233135362660541,-0.165979347765884,FALSE
"RSV_genus244","Coprobacter","Bacteroidetes",0.17827986980303,0.192870038520094,0.0358143850381782,0.296118772607413,FALSE
"RSV_genus245","Dysgonomonas","Bacteroidetes",0.0534554537683657,0.0731166981223238,-0.252008427155906,-0.165979347765884,FALSE
"RSV_genus246","Macellibacteroides","Bacteroidetes",0.0559310418298755,0.0731166981223238,-0.24076156467435,-0.165979347765884,FALSE
"RSV_genus247","Microbacter","Bacteroidetes",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus249","Odoribacter","Bacteroidetes",0.167725509871491,0.182474765530991,0.0245850571421666,-0.165979347765884,FALSE
"RSV_genus250","Paludibacter","Bacteroidetes",0.0536356378747435,0.0731166981223238,-0.249387499015641,-0.165979347765884,FALSE
"RSV_genus251","Parabacteroides","Bacteroidetes",0.0748641142018826,0.0854957043843985,-0.154164308461951,-0.165979347765884,FALSE
"RSV_genus252","Petrimonas","Bacteroidetes",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus253","Porphyromonas","Bacteroidetes",0.207338621197733,0.222808206520949,6.23383789673516,3.49770028351572,FALSE
"RSV_genus254","Proteiniphilum","Bacteroidetes",0.0556513443684545,0.0731166981223238,-0.242451278438598,-0.165979347765884,FALSE
"RSV_genus255","Tannerella","Bacteroidetes",0.219111526395418,0.23467549719376,3.14736480229625,1.74079124443659,FALSE
"RSV_genus256","Alloprevotella","Bacteroidetes",0.261283466310832,0.276467702839861,6.50141378022809,5.89710833762942,FALSE
"RSV_genus258","Paraprevotella","Bacteroidetes",0.0562119091149753,0.0731166981223238,-0.240968665625628,-0.165979347765884,FALSE
"RSV_genus259","Prevotella","Bacteroidetes",0.0215597662478662,0.0731166981223238,6.84594426700938,4.11356780330218,FALSE
"RSV_genus260","Prevotella 1","Bacteroidetes",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus261","Prevotella 2","Bacteroidetes",0.17409251436852,0.188763231871485,3.74920493956727,1.48596300476787,FALSE
"RSV_genus262","Prevotella 6","Bacteroidetes",0.337619483954622,0.353365295028428,4.84616072910044,3.37835090891969,FALSE
"RSV_genus263","Prevotella 7","Bacteroidetes",0.257288098398319,0.273138630312847,7.9949588843149,7.44584790934418,FALSE
"RSV_genus264","Prevotella 9","Bacteroidetes",0.0705715448492977,0.0815587314725417,-0.150985146741603,-0.165979347765884,FALSE
"RSV_genus265","Prevotellaceae Ga6A1 group","Bacteroidetes",0.053997527663361,0.0731166981223238,-0.245400380130319,-0.165979347765884,FALSE
"RSV_genus266","Prevotellaceae NK3B31 group","Bacteroidetes",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus267","Prevotellaceae UCG-001","Bacteroidetes",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus268","Prevotellaceae UCG-003","Bacteroidetes",0.0530072041181806,0.0731166981223238,-0.253425696019019,-0.165979347765884,FALSE
"RSV_genus269","Prevotellaceae UCG-004","Bacteroidetes",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus270","Prevotellaceae YAB2003 group","Bacteroidetes",0.0530072041181806,0.0731166981223238,-0.253611721373632,-0.165979347765884,FALSE
"RSV_genus271","Alistipes","Bacteroidetes",0.0791186560966299,0.0897173949861902,-0.144183997093122,-0.165979347765884,FALSE
"RSV_genus272","Blvii28 wastewater-sludge group","Bacteroidetes",0.0530072041181806,0.0731166981223238,-0.253506957326854,-0.165979347765884,FALSE
"RSV_genus274","Rikenellaceae RC9 gut group","Bacteroidetes",0.123641881461858,0.136828458269143,-0.0510545010237904,-0.165979347765884,FALSE
"RSV_genus275","dgA-11 gut group","Bacteroidetes",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus276","vadinBC27 wastewater-sludge group","Bacteroidetes",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus281","Algoriphagus","Bacteroidetes",0.0530072041181806,0.0731166981223238,-0.25032430020603,-0.165979347765884,FALSE
"RSV_genus283","Adhaeribacter","Bacteroidetes",0.0537259199295966,0.0731166981223238,-0.244410792087439,-0.165979347765884,FALSE
"RSV_genus284","Arcicella","Bacteroidetes",0.0531861256655777,0.0731166981223238,-0.251884835223339,-0.165979347765884,FALSE
"RSV_genus285","Chryseolinea","Bacteroidetes",0.0530966019263872,0.0731166981223238,-0.249836147962529,-0.165979347765884,FALSE
"RSV_genus286","Cytophaga","Bacteroidetes",0.0531861256655777,0.0731166981223238,-0.253002115971749,-0.165979347765884,FALSE
"RSV_genus287","Dyadobacter","Bacteroidetes",0.0535454825310504,0.0731166981223238,-0.249915456296011,-0.165979347765884,FALSE
"RSV_genus288","Emticicia","Bacteroidetes",0.0530072041181806,0.0731166981223238,-0.253077731181063,-0.165979347765884,FALSE
"RSV_genus289","Fibrisoma","Bacteroidetes",0.0531861256655777,0.0731166981223238,-0.25223920784057,-0.165979347765884,FALSE
"RSV_genus290","Flectobacillus","Bacteroidetes",0.0530072041181806,0.0731166981223238,-0.253611721373632,-0.165979347765884,FALSE
"RSV_genus291","Flexibacter","Bacteroidetes",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus292","Hymenobacter","Bacteroidetes",0.0548192354994274,0.0731166981223238,-0.241942530133642,-0.165979347765884,FALSE
"RSV_genus293","Larkinella","Bacteroidetes",0.0529179321111008,0.0731166981223238,-0.253025618710692,-0.165979347765884,FALSE
"RSV_genus295","Nibribacter","Bacteroidetes",0.0532757754656589,0.0731166981223238,-0.248644658048995,-0.165979347765884,FALSE
"RSV_genus296","Ohtaekwangia","Bacteroidetes",0.0535454825310504,0.0731166981223238,-0.249696421378409,-0.165979347765884,FALSE
"RSV_genus297","Pontibacter","Bacteroidetes",0.0530072041181806,0.0731166981223238,-0.251855360801536,-0.165979347765884,FALSE
"RSV_genus298","Pseudarcicella","Bacteroidetes",0.0530072041181806,0.0731166981223238,-0.253303164250403,-0.165979347765884,FALSE
"RSV_genus299","Rhodocytophaga","Bacteroidetes",0.0535454825310504,0.0731166981223238,-0.247041033027077,-0.165979347765884,FALSE
"RSV_genus300","Rudanella","Bacteroidetes",0.0532757754656589,0.0731166981223238,-0.251216456390616,-0.165979347765884,FALSE
"RSV_genus301","Runella","Bacteroidetes",0.0534554537683657,0.0731166981223238,-0.251433493328747,-0.165979347765884,FALSE
"RSV_genus302","Siphonobacter","Bacteroidetes",0.0530072041181806,0.0731166981223238,-0.252459475347276,-0.165979347765884,FALSE
"RSV_genus303","Spirosoma","Bacteroidetes",0.0538163288258101,0.0731166981223238,-0.251444699322435,-0.165979347765884,FALSE
"RSV_genus304","Candidatus Amoebophilus","Bacteroidetes",0.0533655514565866,0.0731166981223238,-0.251432880770049,-0.165979347765884,FALSE
"RSV_genus306","Nafulsella","Bacteroidetes",0.0530072041181806,0.0731166981223238,-0.252420594074361,-0.165979347765884,FALSE
"RSV_genus310","Rubrivirga","Bacteroidetes",0.0529179321111008,0.0731166981223238,-0.252349617985868,-0.165979347765884,FALSE
"RSV_genus311","Blattabacterium","Bacteroidetes",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus312","Candidatus Sulcia","Bacteroidetes",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus313","Crocinitomix","Bacteroidetes",0.054270280487674,0.0731166981223238,-0.250058442042839,-0.165979347765884,FALSE
"RSV_genus314","Fluviicola","Bacteroidetes",0.0535454825310504,0.0731166981223238,-0.250408944633641,-0.165979347765884,FALSE
"RSV_genus315","Lishizhenia","Bacteroidetes",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus316","Owenweeksia","Bacteroidetes",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus317","Aquimarina","Bacteroidetes",0.0530072041181806,0.0731166981223238,-0.252939533940821,-0.165979347765884,FALSE
"RSV_genus318","Bergeyella","Bacteroidetes",0.0595763285930539,0.0738166620188341,4.41699207311735,2.49607560567836,FALSE
"RSV_genus319","Capnocytophaga","Bacteroidetes",0.0502121910855904,0.0731166981223238,4.44329858848612,2.08787824183547,FALSE
"RSV_genus320","Chryseobacterium","Bacteroidetes",0.07274992115575,0.0837752672020271,-0.1828329686156,-0.165979347765884,FALSE
"RSV_genus321","Citreitalea","Bacteroidetes",0.0530072041181806,0.0731166981223238,-0.251970355831888,-0.165979347765884,FALSE
"RSV_genus322","Cloacibacterium","Bacteroidetes",0.321733075715802,0.337470019636683,0.458230862918999,-0.165979347765884,FALSE
"RSV_genus323","Elizabethkingia","Bacteroidetes",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus324","Empedobacter","Bacteroidetes",0.0545441819244417,0.0731166981223238,-0.24561082621051,-0.165979347765884,FALSE
"RSV_genus325","Epilithonimonas","Bacteroidetes",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus326","Flavobacterium","Bacteroidetes",0.0631061312930517,0.0753680899725184,-0.218495735399915,-0.165979347765884,FALSE
"RSV_genus327","Gillisia","Bacteroidetes",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus328","Gramella","Bacteroidetes",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus329","Imtechella","Bacteroidetes",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus330","Moheibacter","Bacteroidetes",0.053997527663361,0.0731166981223238,-0.246792983644863,-0.165979347765884,FALSE
"RSV_genus331","Myroides","Bacteroidetes",0.0531861256655777,0.0731166981223238,-0.252920854663914,-0.165979347765884,FALSE
"RSV_genus333","NS4 marine group","Bacteroidetes",0.052739764981141,0.0731166981223238,-0.252429932177279,-0.165979347765884,FALSE
"RSV_genus334","NS5 marine group","Bacteroidetes",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus335","Salinimicrobium","Bacteroidetes",0.0530072041181806,0.0731166981223238,-0.25130449446414,-0.165979347765884,FALSE
"RSV_genus336","Soonwooa","Bacteroidetes",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus337","Subsaxibacter","Bacteroidetes",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus342","Ferruginibacter","Bacteroidetes",0.0550954447422167,0.0731166981223238,-0.241227278596723,-0.165979347765884,FALSE
"RSV_genus343","Filimonas","Bacteroidetes",0.052739764981141,0.0731166981223238,-0.25401179868196,-0.165979347765884,FALSE
"RSV_genus344","Flavihumibacter","Bacteroidetes",0.0532757754656589,0.0731166981223238,-0.252854459340974,-0.165979347765884,FALSE
"RSV_genus345","Flavisolibacter","Bacteroidetes",0.0559310418298755,0.0731166981223238,-0.233087250574719,-0.165979347765884,FALSE
"RSV_genus346","Flavitalea","Bacteroidetes",0.053997527663361,0.0731166981223238,-0.243830335524255,-0.165979347765884,FALSE
"RSV_genus347","Hydrotalea","Bacteroidetes",0.053997527663361,0.0731166981223238,-0.249488143212491,-0.165979347765884,FALSE
"RSV_genus348","Lacibacter","Bacteroidetes",0.0530072041181806,0.0731166981223238,-0.253425696019019,-0.165979347765884,FALSE
