"OTU","Genus","Phylum","p_value","p_adj_BH","Underweight","Healthy.weight","Overweight","Class.1.Obesity","Class.2.3.Obesity","in_top_panel"
"RSV_genus1096","Bilophila","Proteobacteria",0.226116443824009,0.36050640571941,6.14480620155039e-06,9.45684496124031e-06,1.20389450694904e-05,3.35852288135593e-05,1.48520948166877e-05,FALSE
"RSV_genus1097","Desulfovibrio","Proteobacteria",0.000575207194151263,0.00375796123246361,8.32886046511628e-06,1.99449993540052e-05,2.45187418927862e-05,2.80864597457627e-05,2.13404285714286e-05,FALSE
"RSV_genus1133","Campylobacter","Proteobacteria",0.0143564836955618,0.0548310151044051,0.00404724584496124,0.00493325539470284,0.00497936935274652,0.00491832904237288,0.00483483496839443,FALSE
"RSV_genus1137","Rs-M59 termite group","Proteobacteria",0.137263056463143,0.257749517136346,2.04154263565892e-06,1.42666944444444e-05,8.46358967571145e-06,1.2389811440678e-05,9.67568647281922e-06,FALSE
"RSV_genus1139","Wolinella","Proteobacteria",0.0190206191635385,0.0642896927727602,9.01891472868217e-06,1.55644412144703e-05,2.13551039046989e-05,1.34732002118644e-05,8.69885335018963e-06,FALSE
"RSV_genus1161","Cardiobacterium","Proteobacteria",0.000207650616470955,0.00219330963647446,0.000434193604651163,0.00122221365697674,0.000496154693580409,0.000466376533898305,0.000416462673830594,TRUE
"RSV_genus1181","Escherichia/Shigella","Proteobacteria",0.117629188937546,0.239114811141217,0.00684278582945736,0.000745543092377261,0.00149587311449371,0.000347349003177966,0.000706610394437421,FALSE
"RSV_genus1188","Pantoea","Proteobacteria",0.434170200577081,0.551689954116742,1.74790697674419e-05,0.000309517858527132,3.4176843812045e-05,1.58748273305085e-05,1.02223501896334e-05,FALSE
"RSV_genus1198","Yersinia","Proteobacteria",0.124230999074363,0.240859473913731,4.00967674418605e-05,0.000121406246770026,0.000103285324288551,0.000162106059322034,0.000219482195954488,FALSE
"RSV_genus1228","Actinobacillus","Proteobacteria",0.00464577324206548,0.0230922258208549,0.00456584572093023,0.00528868187984496,0.00530408335804104,0.00492977986652542,0.00488689293426043,TRUE
"RSV_genus1229","Aggregatibacter","Proteobacteria",0.125110150702421,0.240859473913731,0.00520075114728682,0.00530303544832041,0.00569551207346129,0.00493342115254237,0.00464433218457649,FALSE
"RSV_genus1233","Haemophilus","Proteobacteria",0.0155733060651565,0.0548310151044051,0.0533441196744186,0.0529455790406977,0.0581145305817341,0.055457934723517,0.0520896614184577,FALSE
"RSV_genus1234","Mannheimia","Proteobacteria",0.305715126462922,0.469689603383943,0.00193657124806202,0.00117090667054264,0.00147578006882859,0.00116828614512712,0.00132421433501896,FALSE
"RSV_genus1238","Acinetobacter","Proteobacteria",0.0155692211692062,0.0548310151044051,0.00793465609302325,0.000326804680878553,0.00135860393448048,0.000462886257415254,0.00101581568394437,FALSE
"RSV_genus1241","Moraxella","Proteobacteria",0.558714542676105,0.638767228794634,0.000296756434108527,0.000428878115633075,0.000458215452680344,0.000288026458686441,0.000326106864728192,FALSE
"RSV_genus1246","Azomonas","Proteobacteria",0.042368584673446,0.112157872973143,1.49193333333333e-05,0.000245981884366925,1.67511290536069e-05,1.03499300847458e-05,5.21053350189633e-06,FALSE
"RSV_genus1248","Pseudomonas","Proteobacteria",0.0230434585294564,0.0708749559061844,0.000403683348837209,0.000666307169250646,0.00115433158107214,0.000694245264830509,0.00145506938558786,FALSE
"RSV_genus1257","Aliivibrio","Proteobacteria",0.128460011203383,0.243929684195189,2.47933720930233e-05,6.69984857881137e-05,1.06932018530774e-05,9.93585911016949e-06,0.000130913202275601,FALSE
"RSV_genus1282","Stenotrophomonas","Proteobacteria",0.743464478568169,0.78040681290696,0.000228427317829457,0.000505114133074935,0.000841844771012574,0.000195114409957627,0.000160106221238938,FALSE
"RSV_genus1285","Xanthomonas","Proteobacteria",0.22548900307753,0.36050640571941,9.05736434108527e-06,8.2128488372093e-06,6.61279106551952e-05,1.47431641949153e-05,8.93885587863464e-06,FALSE
"RSV_genus1299","Candidatus Saccharimonas","Saccharibacteria",0.543742970708574,0.629401109929787,2.36261782945736e-05,3.68734573643411e-05,3.0262612177366e-05,3.54878082627119e-05,3.04463590391909e-05,FALSE
"RSV_genus1307","Treponema 2","Spirochaetae",0.000573517021469369,0.00375796123246361,0.00300794833333333,0.00404685439211887,0.00484388489212442,0.00458681159110169,0.00460139926548672,TRUE
"RSV_genus1309","Fretibacterium","Synergistetes",1.16706948852745e-06,3.13455108802673e-05,0.000457310589147287,0.00049463711369509,0.000583631335539378,0.000579715900423728,0.000676572503160557,TRUE
"RSV_genus1311","Pyramidobacter","Synergistetes",0.00850213034861728,0.0388340548355762,6.44490697674419e-06,9.0422861757106e-06,1.3972843812045e-05,2.41933802966102e-05,1.37277509481669e-05,FALSE
"RSV_genus1314","Acholeplasma","Tenericutes",0.635599496380778,0.711366323763918,0.00016488523255814,0.000225777574289406,0.000226026076108537,0.000283996476694915,0.000222335223767383,FALSE
"RSV_genus1322","Mycoplasma","Tenericutes",0.00130638267642963,0.00735928907722026,0.000969761782945737,0.00058316968863049,0.000701622026472535,0.000700957674788136,0.000807658630847029,TRUE
"RSV_genus1333","Opitutus","Verrucomicrobia",0.00964499875125948,0.0417949945887911,2.63976744186047e-06,1.01559295865633e-05,8.8079450694904e-06,2.64156355932203e-06,3.81180783817952e-07,FALSE
"RSV_genus1344","Akkermansia","Verrucomicrobia",0.0729329834952445,0.166560114136174,3.7218992248062e-06,0.000151284337209302,0.000293316468563865,0.000130962197033898,0.000126275587863464,FALSE
