"OTU","Genus","Phylum","p_value","p_adj_BH","X70.75.bpm","X.60.bpm","X60.70.bpm","X75.85.bpm","X85..bpm","in_top_panel"
"RSV_genus53","Corynebacterium 1","Actinobacteria",0.325168193281615,0.604132430261905,0.000779556238850347,0.00111267013562753,2.59545308370044e-05,2.94584352243861e-05,0.00011000452540107,FALSE
"RSV_genus57","Mycobacterium","Actinobacteria",0.290224714599602,0.598146058138205,0.000183713129831516,0.000870041285425101,0.000166582598384728,0.000103163271803556,0.000954815098930481,FALSE
"RSV_genus132","Micrococcus","Actinobacteria",0.747224098162127,0.902006232781425,7.7478781962339e-05,3.3745544534413e-05,7.44618355359765e-06,2.94277764606266e-05,2.9222878342246e-05,FALSE
"RSV_genus135","Rothia","Actinobacteria",0.367207029808063,0.620579880375626,0.100425340897919,0.105638326773279,0.102302559394273,0.10245286281033,0.108471882514706,FALSE
"RSV_genus170","Propionibacterium","Actinobacteria",0.775426230706584,0.910137781992157,2.004617839445e-05,1.13492226720648e-05,9.92658810572687e-06,3.15048323454699e-05,8.42442780748663e-06,FALSE
"RSV_genus172","Tessaracoccus","Actinobacteria",0.0883005408843013,0.339154350214703,7.77464222001982e-06,4.58305465587044e-06,7.0548597650514e-06,5.72948264182896e-06,4.27808155080214e-06,FALSE
"RSV_genus193","Atopobium","Actinobacteria",0.128551725326083,0.435169963283168,0.00604908535084242,0.00660459451214574,0.00598809160132159,0.00585229614225233,0.00603412668449198,FALSE
"RSV_genus196","Cryptobacterium","Actinobacteria",0.00479981194439556,0.0675973515502374,9.09687224975223e-05,9.8718512145749e-05,9.61657665198238e-05,8.33765190516512e-05,0.000115800338235294,FALSE
"RSV_genus201","Olsenella","Actinobacteria",0.926266398834117,0.983656172671008,0.000100162915758176,0.000127288852226721,0.000106435101321586,9.79402963590178e-05,0.000144922307486631,FALSE
"RSV_genus203","Senegalimassilia","Actinobacteria",0.816609674673231,0.92450302396325,1.3476739345887e-06,1.29776113360324e-06,7.57709985315712e-07,8.92499576629975e-07,4.9747486631016e-06,FALSE
