"14-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","genus","cluster","phylum"
-2.29957007923512,-1.20030391462195,0.601703784025224,0.34282150529286,0.850333640737208,1.06453578321717,-0.427427078733657,0.533822550799007,0.67256586472456,-0.0154995404295671,-0.122982515775738,"RSV_genus560","f","Firmicutes"
-2.62769428150629,-0.458667369742946,0.0817510974087359,0.79055129959479,0.597883114541561,0.788994484432196,0.28824356877027,0.899118187726312,0.294763196586519,-0.127025498578518,-0.527917799232632,"RSV_genus568","f","Firmicutes"
-1.1454570575846,-1.32940881251489,-0.132211756942683,0.582074381928057,1.17966579815448,0.655809855330281,-0.771154250507433,-0.677220690646067,-0.786552430745096,0.955664196520993,1.46879076700695,"RSV_genus569","h","Firmicutes"
-1.3084904543386,0.639654126543978,1.44859451479521,1.148586110887,0.520177220737795,0.817845377002954,0.0745869912612655,-0.220493343682215,-0.71351816696936,-1.02798714968663,-1.3789552265514,"RSV_genus578","d","Firmicutes"
-1.6072824694328,-0.128670551331011,0.3952288462571,1.08272878465169,1.03740963181838,1.17618605178994,0.457688422019377,0.337204363490519,-0.207477956706724,-1.3497750012838,-1.19324012127267,"RSV_genus579","f","Firmicutes"
-2.45501279660202,-1.3243679074486,0.00974941776962693,0.31507361319508,0.323668758060915,0.291224636280547,0.445497935673445,0.259757853606398,0.843568443578418,0.401147794263751,0.889692251622426,"RSV_genus580","h","Firmicutes"
-1.70856635920286,0.138129350435781,1.00703236150352,1.14158483972836,1.17096449232156,0.700206295923998,0.198940928807136,0.042671741174186,-0.367113141373187,-1.21951619213086,-1.10433431718763,"RSV_genus582","d","Firmicutes"
-2.37313742153233,-0.280213188780912,0.834390289087307,0.688562427553333,-0.152923540307252,1.08531410862105,-0.400143572527858,-0.681018479768117,0.0704053867975693,0.075861185556791,1.1329028053004,"RSV_genus583","h","Firmicutes"
-0.42082539060077,-0.615758268964117,-0.0121217279515724,0.562809607813068,-0.662875906303835,-1.15830121581864,-0.624495187640433,-0.671219463810292,0.671865955391579,0.527725334193734,2.40319626369129,"RSV_genus591","i","Firmicutes"
-0.812895434376619,1.22555204849304,1.4150727429348,0.790782851855329,0.709228850537276,0.398208372729397,-0.337234385157085,0.0929404995681872,-0.654682135810332,-1.39094415096823,-1.43602925980576,"RSV_genus592","d","Firmicutes"
